,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.1,0.0,3.0344917000000002,8.06865228237526e-06,1.4823061925720978e-22,20503343824.602253,24.287543014200942,258.8382629043074,368.21707433176283
1,10.0,104.07777777777778,0.1,0.0,3.034562477777778,8.086445551676552e-06,1.5557578452625934e-22,20503191970.395077,24.40470745546269,258.8382629043074,368.21707433176283
2,20.0,104.15555555555555,0.1,0.0,3.0346332555555557,8.104278059306776e-06,1.6327312571429207e-22,20503039784.147884,24.522097668289565,258.83875053051986,368.26383035468905
3,30.0,104.23333333333333,0.1,0.0,3.0347040333333335,8.12214989179566e-06,1.7133895551112753e-22,20502887262.77887,24.63971570467565,258.8392389582473,368.31063405754844
4,40.0,104.31111111111112,0.1,0.0,3.0347748111111112,8.140061135863751e-06,1.797903152805346e-22,20502734410.849323,24.757557718914107,258.83972819623153,368.35748618478357
5,50.0,104.38888888888889,0.1,0.0,3.034845588888889,8.158011878422801e-06,1.8864500638744454e-22,20502581225.284595,24.875625756685167,258.8402182286953,368.40438513556137
6,60.0,104.46666666666667,0.1,0.0,3.0349163666666668,8.176002206576223e-06,1.9792162281850213e-22,20502427703.03038,24.993921842921836,258.84070906435187,368.45133165070894
7,70.0,104.54444444444445,0.1,0.0,3.0349871444444445,8.194032207619545e-06,2.076395851471332e-22,20502273844.838867,25.11244506508255,258.84120071183366,368.4983264623978
8,80.0,104.62222222222222,0.1,0.0,3.0350579222222223,8.212101969040806e-06,2.1781917589613804e-22,20502119651.45737,25.231194514786264,258.84169316757385,368.5453691376723
9,90.0,104.7,0.1,0.0,3.0351287,8.230211578520924e-06,2.284815763529843e-22,20501965119.858738,25.350172190192804,258.8421864280252,368.5924592457375
10,100.0,104.77777777777777,0.1,0.0,3.0351994777777778,8.248361123934224e-06,2.3964890489484224e-22,20501810250.797173,25.46937717371269,258.84268050171187,368.63959750668306
11,110.0,104.85555555555555,0.1,0.0,3.0352702555555555,8.266550693348817e-06,2.513442568827538e-22,20501655045.022022,25.588808551936395,258.8431753850596,368.6867834872394
12,120.0,104.93333333333334,0.1,0.0,3.0353410333333333,8.284780375026986e-06,2.635917461863778e-22,20501499499.532913,25.708468296569972,258.84367107451345,368.734016756292
13,130.0,105.0111111111111,0.1,0.0,3.0354118111111115,8.303050257425659e-06,2.7641654840320044e-22,20501343615.085938,25.828355485141888,258.8441675784915,368.78129802203654
14,140.0,105.08888888888889,0.1,0.0,3.035482588888889,8.321360429196861e-06,2.8984494583836235e-22,20501187388.703884,25.94847206609239,258.84466489341224,368.8286268509508
15,150.0,105.16666666666667,0.1,0.0,3.035553366666667,8.339710979188122e-06,3.0390437431381806e-22,20501030821.149467,26.06881710802056,258.84516302760187,368.8760039411812
16,160.0,105.24444444444444,0.1,0.0,3.0356241444444447,8.358101996442842e-06,3.18623471878047e-22,20500873913.180443,26.189389683776138,258.84566197745306,368.92342885687026
17,170.0,105.32222222222222,0.1,0.0,3.0356949222222225,8.376533570200839e-06,3.34032129490196e-22,20500716661.84579,26.31019171588316,258.846161739378,368.97090116432616
18,180.0,105.4,0.1,0.0,3.0357657000000002,8.395005789898727e-06,3.5016154375529263e-22,20500559064.21406,26.43122510674836,258.84666232159924,369.0184215501335
19,190.0,105.47777777777777,0.1,0.0,3.035836477777778,8.413518745170311e-06,3.670442717899653e-22,20500401124.74833,26.552486076204378,258.847163732262,369.065990692672
20,200.0,105.55555555555556,0.1,0.0,3.0359072555555557,8.43207252584706e-06,3.8471428830112124e-22,20500242840.523438,26.67397652114897,258.8476659559827,369.1136070410283
21,210.0,105.63333333333334,0.1,0.0,3.0359780333333335,8.450667221958579e-06,4.032070449629558e-22,20500084208.633575,26.795698318543593,258.84816900088157,369.1612712704037
22,220.0,105.71111111111111,0.1,0.0,3.0360488111111112,8.469302923733008e-06,4.2255953218092187e-22,20499925229.855488,26.91765051527836,258.8486728750025,369.20898404790773
23,230.0,105.78888888888889,0.1,0.0,3.036119588888889,8.487979721597427e-06,4.428103433345616e-22,20499765908.616165,27.03982935938226,258.84917757468344,369.2567449332425
24,240.0,105.86666666666666,0.1,0.0,3.0361903666666668,8.506697706178327e-06,4.639997415942899e-22,20499606238.371746,27.162239516033193,258.8496830846846,369.3045523926326
25,250.0,105.94444444444444,0.1,0.0,3.0362611444444445,8.52545696830209e-06,4.861697294109966e-22,20499446216.260838,27.284882817319428,258.85018942457947,369.3524081804944
26,260.0,106.02222222222223,0.1,0.0,3.0363319222222223,8.544257598995388e-06,5.093641207806762e-22,20499285846.70343,27.4077555111452,258.8506966022367,369.40031294489455
27,270.0,106.1,0.1,0.0,3.0364027,8.563099689485578e-06,5.336286163901798e-22,20499125126.843998,27.530859424478244,258.85120460244485,369.4482651568401
28,280.0,106.17777777777778,0.1,0.0,3.0364734777777778,8.581983331201247e-06,5.590108817541143e-22,20498964057.461197,27.654193596332785,258.8517134330492,369.496265461423
29,290.0,106.25555555555556,0.1,0.0,3.0365442555555555,8.600908615772601e-06,5.8556062845663625e-22,20498802632.113987,27.777762593087168,258.8522230903813,369.5443134186234
30,300.0,106.33333333333333,0.1,0.0,3.0366150333333333,8.619875635031865e-06,6.133296986163548e-22,20498640855.20204,27.901562674168552,258.8527335936088,369.5924107378681
31,310.0,106.41111111111111,0.1,0.0,3.036685811111111,8.63888448101382e-06,6.4237215269673885e-22,20498478727.50468,28.025592874956246,258.8532449276013,369.6405559009002
32,320.0,106.4888888888889,0.1,0.0,3.036756588888889,8.657935245956213e-06,6.727443607885873e-22,20498316246.21256,28.14985497604741,258.85375708868816,369.68874846795296
33,330.0,106.56666666666666,0.1,0.0,3.036827366666667,8.677028022300157e-06,7.045050974962287e-22,20498153408.534924,28.274350738760152,258.85427008453286,369.73698906421026
34,340.0,106.64444444444445,0.1,0.0,3.0368981444444447,8.69616290269064e-06,7.377156405633686e-22,20497990215.26738,28.39907917816405,258.85478392272626,369.78527830719764
