,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.3,0.0001,3.0344917000000002,8.06865228237526e-06,4.050877763202172e-10,20503343824.602253,24.287543014200942,218.92768492491047,371.83035434095456
1,10.0,104.12115384615385,0.3,0.0001,3.0346019500000003,8.096385758981197e-06,4.168254253719459e-10,20503203031.3756,24.380462514408556,218.92768492491047,371.83035434095456
2,20.0,104.24230769230769,0.3,0.0001,3.0347122,8.124214560766344e-06,4.2887470324569986e-10,20503061229.145824,24.47374399295496,218.92787794037565,371.8712195648082
3,30.0,104.36346153846154,0.3,0.0001,3.03482245,8.152139015381247e-06,4.4124309719885974e-10,20502918400.60861,24.567386302154873,218.9280719456803,371.9121399630842
4,40.0,104.48461538461538,0.3,0.0001,3.0349327,8.180159451602724e-06,4.539382545210705e-10,20502774532.88104,24.661392004626002,218.92826695886498,371.95311447111084
5,50.0,104.60576923076923,0.3,0.0001,3.0350429500000002,8.208276199337585e-06,4.669679855014793e-10,20502629605.319237,24.755759944042193,218.92846299180198,371.99414364661806
6,60.0,104.72692307692307,0.3,0.0001,3.0351532000000003,8.23648958962665e-06,4.803402664418072e-10,20502483597.730858,24.850496330666353,218.92866006681058,372.035226423675
7,70.0,104.84807692307692,0.3,0.0001,3.03526345,8.264799954648564e-06,4.940632427157473e-10,20502336494.330418,24.945599973930108,218.92885820542597,372.0763649371515
8,80.0,104.96923076923076,0.3,0.0001,3.0353737,8.293207627723759e-06,5.08145231875283e-10,20502188271.823833,25.04106969221088,218.92905742304782,372.11755810326326
9,90.0,105.09038461538462,0.3,0.0001,3.03548395,8.32171294331831e-06,5.225947268044413e-10,20502038915.243183,25.136907957671234,218.92925774509297,372.15880484625836
10,100.0,105.21153846153847,0.3,0.0001,3.0355942000000002,8.350316237047917e-06,5.374203989210641e-10,20501888402.220108,25.233117214379117,218.92945918555526,372.200105667969
11,110.0,105.33269230769231,0.3,0.0001,3.03570445,8.37901784568189e-06,5.526311014271357e-10,20501736714.74029,25.329699878392223,218.9296617682654,372.24146105274457
12,120.0,105.45384615384616,0.3,0.0001,3.0358147,8.40781810714706e-06,5.682358726082532e-10,20501583827.58653,25.426654726870915,218.92986551102018,372.28287146761875
13,130.0,105.575,0.3,0.0001,3.03592495,8.436717360531778e-06,5.842439391827797e-10,20501429723.69258,25.52398414595164,218.9300704411221,372.3243358192874
14,140.0,105.69615384615385,0.3,0.0001,3.0360352,8.465715946089919e-06,6.006647197012892e-10,20501274378.89607,25.621690494109885,218.93027657476156,372.3658545570147
15,150.0,105.8173076923077,0.3,0.0001,3.0361454500000002,8.494814205244843e-06,6.175078279968204e-10,20501117769.61157,25.719772524966025,218.93048393746014,372.40742811317756
