,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.1,1e-06,3.0344917000000002,8.06865228237526e-06,4.0508777633489205e-12,20503343824.602253,24.287543014200942,247.0904861224275,384.27925028077675
1,10.0,104.12115384615385,0.1,1e-06,3.0346019500000003,8.096385758981197e-06,4.168254253877684e-12,20503191522.17176,24.404908021695096,247.0904861224275,384.27925028077675
2,20.0,104.24230769230769,0.1,1e-06,3.0347122,8.124214560766344e-06,4.28874703262757e-12,20503038694.147285,24.522695656900044,247.09088767770976,384.3371254495045
3,30.0,104.36346153846154,0.1,1e-06,3.03482245,8.152139015381247e-06,4.412430972172444e-12,20502885338.55516,24.640907232806896,247.09129019834654,384.39510112974034
4,40.0,104.48461538461538,0.1,1e-06,3.0349327,8.180159451602724e-06,4.539382545408828e-12,20502731453.442318,24.75954111282588,247.09169368665184,384.4531775095459
5,50.0,104.60576923076923,0.1,1e-06,3.0350429500000002,8.208276199337585e-06,4.669679855228263e-12,20502577033.1035,24.878601511338324,247.09209814486923,384.51135333075695
6,60.0,104.72692307692307,0.1,1e-06,3.0351532000000003,8.23648958962665e-06,4.803402664648037e-12,20502422079.412003,24.99808968069007,247.09250358507805,384.5696302014023
7,70.0,104.84807692307692,0.1,1e-06,3.03526345,8.264799954648564e-06,4.940632427405167e-12,20502266590.475353,25.11800395242156,247.09290999943372,384.6280082774459
8,80.0,104.96923076923076,0.1,1e-06,3.0353737,8.293207627723759e-06,5.081452319019573e-12,20502110564.420902,25.23834845256608,247.0933173899736,384.68648629082554
9,90.0,105.09038461538462,0.1,1e-06,3.03548395,8.32171294331831e-06,5.225947268331621e-12,20501953999.395596,25.35912149192733,247.09372575866783,384.7450657963225
10,100.0,105.21153846153847,0.1,1e-06,3.0355942000000002,8.350316237047917e-06,5.374203989519831e-12,20501796889.858047,25.480327138373244,247.0941351074198,384.80374551971306
11,110.0,105.33269230769231,0.1,1e-06,3.03570445,8.37901784568189e-06,5.5263110146041555e-12,20501639234.019596,25.60196654567724,247.09454544775136,384.86252698106847
12,120.0,105.45384615384616,0.1,1e-06,3.0358147,8.40781810714706e-06,5.682358726440679e-12,20501481033.792336,25.724037994376744,247.09495678134752,384.9214102853562
13,130.0,105.575,0.1,1e-06,3.03592495,8.436717360531778e-06,5.842439392213163e-12,20501322283.730343,25.8465454661464,247.09536910023348,384.9803941498125
14,140.0,105.69615384615385,0.1,1e-06,3.0360352,8.465715946089919e-06,6.0066471974274744e-12,20501162985.75738,25.969487221844958,247.0957824156074,385.03948004360893
15,150.0,105.8173076923077,0.1,1e-06,3.0361454500000002,8.494814205244843e-06,6.175078280414141e-12,20501003134.489906,26.092867186428855,247.0961967194554,385.09866667869545
16,160.0,105.93846153846154,0.1,1e-06,3.0362557,8.52401248059345e-06,6.347830767345471e-12,20500842728.23166,26.21668641823729,247.0966120227645,385.1579554910722
17,170.0,106.05961538461538,0.1,1e-06,3.03636595,8.553311115910235e-06,6.525004807772731e-12,20500681765.30426,26.340943149430633,247.0970283269079,385.2173465377284
18,180.0,106.18076923076923,0.1,1e-06,3.0364762,8.5827104561513e-06,6.706702610688955e-12,20500520244.047016,26.465641220959526,247.0974456331986,385.27683852334064
19,190.0,106.30192307692307,0.1,1e-06,3.03658645,8.612210847458443e-06,6.893028481124124e-12,20500358162.81675,26.590781635407783,247.09786394289014,385.33643283527755
20,200.0,106.42307692307692,0.1,1e-06,3.0366967000000002,8.641812637163164e-06,7.0840888572776405e-12,20500195516.406757,26.716362597158028,247.09828325717723,385.39612950313784
21,210.0,106.54423076923077,0.1,1e-06,3.03680695,8.671516173790876e-06,7.279992348195052e-12,20500032306.801537,26.842387864476656,247.09870358645026,385.45592722503966
22,220.0,106.66538461538461,0.1,1e-06,3.0369172,8.701321807064868e-06,7.480849771994488e-12,20499868528.85329,26.968858385311613,247.0991249224926,385.5158273410416
23,230.0,106.78653846153846,0.1,1e-06,3.03702745,8.731229887910549e-06,7.686774194648744e-12,20499704181.01163,27.095775089652797,247.09954727549697,385.5758298543536
24,240.0,106.9076923076923,0.1,1e-06,3.0371377,8.761240768459506e-06,7.897880969329978e-12,20499539261.7426,27.22313888965549,247.09997064634643,385.6359347596191
25,250.0,107.02884615384616,0.1,1e-06,3.0372479500000003,8.791354802053703e-06,8.11428777632193e-12,20499373769.528458,27.350950679763326,247.1003950358695,385.6961420430221
26,260.0,107.15,0.1,1e-06,3.0373582,8.821572343249503e-06,8.336114663506985e-12,20499207699.360947,27.47921133683091,247.10082044484022,385.756451682392
27,270.0,107.27115384615385,0.1,1e-06,3.03746845,8.851893747822048e-06,8.563484087433573e-12,20499041049.778732,27.607921720245944,247.10124688298347,385.81686364730774
28,280.0,107.3923076923077,0.1,1e-06,3.0375787,8.882319372769315e-06,8.796520954970549e-12,20498873819.336014,27.737085379224013,247.10167435088493,385.87737789920095
29,290.0,107.51346153846154,0.1,1e-06,3.03768895,8.912849576316368e-06,9.035352665554874e-12,20498706006.60234,27.86670041927554,247.1021028490786,385.9379956608268
30,300.0,107.63461538461539,0.1,1e-06,3.0377992000000003,8.943484717919501e-06,9.280109154038238e-12,20498537606.704678,27.996770337338088,247.10253237804739,385.9987156029653
31,310.0,107.75576923076923,0.1,1e-06,3.03790945,8.974225158270601e-06,9.530922934140285e-12,20498368618.266937,28.127293222887246,247.1029629470648,386.059538919632
32,320.0,107.87692307692308,0.1,1e-06,3.0380197,9.00507125930125e-06,9.78792914251371e-12,20498199039.92773,28.258272521173915,247.10339455643285,386.120464279102
33,330.0,107.99807692307692,0.1,1e-06,3.03812995,9.036023384187107e-06,1.0051265583428044e-11,20498028870.340164,28.389708968429677,247.10382720640476,386.18149284718174
34,340.0,108.11923076923077,0.1,1e-06,3.0382402,9.067081897352118e-06,1.0321072774079226e-11,20497858108.17168,28.52160593781769,247.10426089718584,386.2426245270396
35,350.0,108.24038461538461,0.1,1e-06,3.0383504500000003,9.098247164472845e-06,1.05974939905301e-11,20497686745.308533,28.653961467107532,247.1046956289341,386.3038604452616
36,360.0,108.36153846153846,0.1,1e-06,3.0384607,9.129519552482688e-06,1.0880675314290213e-11,20497514783.879673,28.786776243279025,247.10513141904164,386.3651992544999
37,370.0,108.4826923076923,0.1,1e-06,3.03857095,9.160899429576343e-06,1.1170765679539823e-11,20497342222.618103,28.92005356405254,247.10556825881423,386.42664083617024
38,380.0,108.60384615384615,0.1,1e-06,3.0386812,9.192387165213986e-06,1.1467916921005893e-11,20497169053.546272,29.053794063396882,247.10600614819288,386.4881862765137
39,390.0,108.725,0.1,1e-06,3.03879145,9.223983130125754e-06,1.1772283822496214e-11,20496995278.821426,29.18799835941183,247.10644510411822,386.5498354316116
40,400.0,108.84615384615384,0.1,1e-06,3.0389017000000003,9.255687696316031e-06,1.2084024166098852e-11,20496820893.90152,29.322667054444747,247.10688511780359,386.6115881507469
41,410.0,108.96730769230768,0.1,1e-06,3.03901195,9.287501237067874e-06,1.2403298782052664e-11,20496645897.619255,29.457800735206643,247.10732619742478,386.673444276491
42,420.0,109.08846153846154,0.1,1e-06,3.0391222,9.319424126947343e-06,1.2730271599297269e-11,20496470285.504917,29.593402555944365,247.10776834259386,386.7354036447897
43,430.0,109.20961538461539,0.1,1e-06,3.03923245,9.351456741807953e-06,1.3065109696707507e-11,20496294056.43947,29.729473051899493,247.10821156124814,386.7974672660965
44,440.0,109.33076923076923,0.1,1e-06,3.0393427,9.383599458795135e-06,1.340798335502105e-11,20496117209.31593,29.866012743111156,247.1086558528412,386.8596349523828
45,450.0,109.45192307692308,0.1,1e-06,3.0394529500000003,9.415852656350641e-06,1.3759066109464302e-11,20495939739.75919,30.003024691467125,247.1091012167869,386.9219065093485
46,460.0,109.57307692307693,0.1,1e-06,3.0395632,9.448216714216942e-06,1.4118534803084827e-11,20495761646.709053,30.140506818234577,247.1095476607116,386.984282899377
47,470.0,109.69423076923077,0.1,1e-06,3.03967345,9.48069201344183e-06,1.448656964079711e-11,20495582925.85983,30.278462138220004,247.10999518387607,387.0467627481759
48,480.0,109.81538461538462,0.1,1e-06,3.0397837,9.513278936382755e-06,1.48633542441476e-11,20495403576.19704,30.416891091496655,247.11044379367883,387.10934699406977
49,490.0,109.93653846153846,0.1,1e-06,3.03989395,9.54597786671146e-06,1.524907570680772e-11,20495223593.48323,30.55579662602509,247.1108934892311,387.17203540781804
50,500.0,110.0576923076923,0.1,1e-06,3.0400042000000003,9.578789189418417e-06,1.5643924650800497e-11,20495042976.748592,30.695176618777754,247.1113442777082,387.23482889347287
51,510.0,110.17884615384615,0.1,1e-06,3.04011445,9.611713290817406e-06,1.6048095283468612e-11,20494861718.61164,30.83503397187811,247.11179615807552,387.29772606653665
52,520.0,110.3,0.1,1e-06,3.0402247,9.644750558549998e-06,1.646178545519126e-11,20494679821.368664,30.975371544526045,247.11224914531428,387.36072780804943
53,530.0,110.42115384615384,0.1,1e-06,3.04033495,9.677901381590163e-06,1.6885196717856072e-11,20494497284.103516,31.116189664985644,247.11270323018587,387.4238349771978
54,540.0,110.54230769230769,0.1,1e-06,3.0404452,9.711166150248888e-06,1.7318534384094517e-11,20494314099.55575,31.257488647713448,247.11315841148112,387.48704729583517
55,550.0,110.66346153846153,0.1,1e-06,3.0405554500000003,9.744545256178709e-06,1.776200758728686e-11,20494130266.873974,31.3992687934654,247.11361470378665,387.55036448060395
56,560.0,110.78461538461538,0.1,1e-06,3.0406657,9.778039092378369e-06,1.821582934234478e-11,20493945782.061543,31.54153285219482,247.11407210568282,387.6137862430032
57,570.0,110.90576923076924,0.1,1e-06,3.04077595,9.81164805319736e-06,1.8680216607279018e-11,20493760644.307983,31.68427862325712,247.11453062356054,387.67731338795255
58,580.0,111.02692307692308,0.1,1e-06,3.0408862,9.845372534340688e-06,1.9155390345558268e-11,20493574849.679554,31.827511258908007,247.11499025586772,387.74094451384343
59,590.0,111.14807692307693,0.1,1e-06,3.04099645,9.879212932873473e-06,1.9641575589268774e-11,20493388394.28469,31.97123096645481,247.11545100879118,387.8046814915248
60,600.0,111.26923076923077,0.1,1e-06,3.0411067000000003,9.913169647225558e-06,2.0139001503079377e-11,20493201277.38354,32.115435511069094,247.1159128883813,387.8685239924304
61,610.0,111.39038461538462,0.1,1e-06,3.04121695,9.947243077196331e-06,2.064790144902205e-11,20493013495.145603,32.26012993565518,247.116375892858,387.93247060744324
62,620.0,111.51153846153846,0.1,1e-06,3.0413272,9.981433623959358e-06,2.1168513052093903e-11,20492825043.781574,32.40531438909976,247.1168400280741,387.9965231495546
63,630.0,111.63269230769231,0.1,1e-06,3.04143745,1.001574169006706e-05,2.1701078266688153e-11,20492635922.61967,32.55098900772312,247.11730529974977,388.06068126654117
64,640.0,111.75384615384615,0.1,1e-06,3.0415477,1.0050167679455585e-05,2.2245843443862527e-11,20492446127.929855,32.69715631123156,247.11777170588556,388.1249446018418
65,650.0,111.875,0.1,1e-06,3.0416579500000003,1.0084711997449406e-05,2.280305939945211e-11,20492255656.02226,32.84381639148052,247.1182392520107,388.1893138484212
66,660.0,111.99615384615385,0.1,1e-06,3.0417682,1.0119375050766229e-05,2.337298148303352e-11,20492064503.24687,32.990971707458534,247.11870794352504,388.25378863142475
67,670.0,112.11730769230769,0.1,1e-06,3.04187845,1.0154157247521708e-05,2.3955869647750326e-11,20491872669.026043,33.1386199361752,247.11917778570037,388.31836961482435
68,680.0,112.23846153846154,0.1,1e-06,3.0419887,1.0189058997234292e-05,2.455198852100394e-11,20491680146.74453,33.286765859053766,247.11964877623538,388.38305536850334
69,690.0,112.35961538461538,0.1,1e-06,3.04209895,1.022408071082995e-05,2.5161607476021573e-11,20491486935.880875,33.435409481009394,247.12012092763115,388.4478475698152
70,700.0,112.48076923076923,0.1,1e-06,3.0422092000000003,1.0259222800647177e-05,2.5785000704305464e-11,20491293032.91919,33.58455079539086,247.12059423740675,388.51274580882074
71,710.0,112.60192307692307,0.1,1e-06,3.04231945,1.0294485680441655e-05,2.6422447288974133e-11,20491098434.381706,33.73419212238129,247.12106871040424,388.5777496719144
72,720.0,112.72307692307692,0.1,1e-06,3.0424297,1.0329869765391296e-05,2.7074231279000705e-11,20490903136.828445,33.8843334131456,247.12154435134383,388.6428597579796
73,730.0,112.84423076923076,0.1,1e-06,3.04253995,1.0365375472101054e-05,2.774064176435827e-11,20490707139.82495,34.03497692971632,247.12202116482533,388.7080756367926
74,740.0,112.96538461538461,0.1,1e-06,3.0426502,1.0401003218607766e-05,2.8421972952079826e-11,20490510437.026924,34.186124895661415,247.12249914809058,388.77339788027626
75,750.0,113.08653846153847,0.1,1e-06,3.0427604500000003,1.0436753424385209e-05,2.9118524243238714e-11,20490313025.105667,34.33777719049736,247.12297831277445,388.8388270424017
76,760.0,113.20769230769231,0.1,1e-06,3.0428707,1.0472626510348963e-05,2.983060031086028e-11,20490114903.70488,34.489933683051234,247.12345866312225,388.9043626642723
77,770.0,113.32884615384616,0.1,1e-06,3.04298095,1.050862289886132e-05,3.0558511178771446e-11,20489916066.621532,34.64259652128298,247.1239401961278,388.9700042838903
78,780.0,113.45,0.1,1e-06,3.0430912,1.0544743013736364e-05,3.130257230139509e-11,20489716513.549854,34.79576781551745,247.12442292297644,389.03575242099845
79,790.0,113.57115384615385,0.1,1e-06,3.04320145,1.0580987280244917e-05,3.206310464449867e-11,20489516238.379093,34.949447365003095,247.1249068405021,389.1016075780513
80,800.0,113.6923076923077,0.1,1e-06,3.0433117000000003,1.0617356125119467e-05,3.284043476690563e-11,20489315240.852715,35.10363722455886,247.12539195959747,389.1675692658573
81,810.0,113.81346153846154,0.1,1e-06,3.04342195,1.065384997655935e-05,3.363489490317485e-11,20489113514.95071,35.258337154301536,247.12587827694094,389.2336379619544
82,820.0,113.93461538461538,0.1,1e-06,3.0435322,1.0690469264235618e-05,3.4446823047260495e-11,20488911057.59171,35.41354915428522,247.126365803138,389.2998131626883
83,830.0,114.05576923076923,0.1,1e-06,3.04364245,1.0727214419296247e-05,3.527656303715495e-11,20488707865.72823,35.569272946145496,247.12685454165103,389.3660953212197
84,840.0,114.17692307692307,0.1,1e-06,3.0437527,1.0764085874371127e-05,3.612446464052934e-11,20488503936.346386,35.72551270983466,247.12734449583556,389.43248391986066
85,850.0,114.29807692307692,0.1,1e-06,3.0438629500000003,1.0801084063577202e-05,3.699088364137366e-11,20488299266.46551,35.88226811030423,247.12783566894146,389.49898033733325
86,860.0,114.41923076923077,0.1,1e-06,3.0439732,1.0838209422523492e-05,3.7876181927648815e-11,20488093850.30667,36.03953880333029,247.12832806411416,389.56558403351363
87,870.0,114.54038461538461,0.1,1e-06,3.04408345,1.0875462388316373e-05,3.878072757995723e-11,20487887687.796116,36.19732664590399,247.12882169119916,389.63229446610757
88,880.0,114.66153846153846,0.1,1e-06,3.0441937,1.0912843399564555e-05,3.970489496124062e-11,20487680773.24026,36.35563345948202,247.12931654630077,389.69911202529477
89,890.0,114.7826923076923,0.1,1e-06,3.04430395,1.0950352896384387e-05,4.064906480751223e-11,20487473101.008247,36.51446103020781,247.12981263899647,389.7660370855901
90,900.0,114.90384615384616,0.1,1e-06,3.0444142000000003,1.0987991320404985e-05,4.1613624319634406e-11,20487264668.321404,36.673808922317164,247.13030997866747,389.83307000602287
91,910.0,115.025,0.1,1e-06,3.04452445,1.1025759114773386e-05,4.259896725614497e-11,20487055475.21163,36.833676691594746,247.13080856782608,389.9002102102961
92,920.0,115.14615384615385,0.1,1e-06,3.0446347,1.1063656724159802e-05,4.360549402714727e-11,20486845513.402504,36.99406822811951,247.13130840224667,389.9674571203533
93,930.0,115.2673076923077,0.1,1e-06,3.04474495,1.1101684594762905e-05,4.463361178926668e-11,20486634782.986874,37.15498303404458,247.13180949753288,390.03481197727973
94,940.0,115.38846153846154,0.1,1e-06,3.0448552,1.1139843174315019e-05,4.568373454168423e-11,20486423278.558758,37.316422759390804,247.13231184926934,390.10227418269113
95,950.0,115.50961538461539,0.1,1e-06,3.0449654500000003,1.1178132912087424e-05,4.6756283223256236e-11,20486210997.511158,37.47838902014235,247.13281546613504,390.1698440376238
96,960.0,115.63076923076923,0.1,1e-06,3.0450757,1.1216554258895564e-05,4.7851685810726715e-11,20485997931.80858,37.64088339847097,247.13332035010802,390.2375218285538
