,Placement Depth (m),Attenuation
0,0.0,1
1,4180.0,1
2,4940.0,1
3,5400.0,1
4,5730.0,1
5,6000.0,1
6,6220.0,1
7,6410.0,1
8,6580.0,1
9,6730.0,1
10,6870.0,1
11,7000.0,1
12,7110.0,1
13,7210.0,1
14,7310.0,1
15,7400.0,1
16,7490.0,1
17,7570.0,1
18,7650.0,1
19,7730.0,1
20,7810.0,1
21,7880.0,1
22,7950.0,1
23,8020.0,1
24,8090.0,1
25,8150.0,1
26,8210.0,1
27,8270.0,1
28,8330.0,1
29,8390.0,1
30,8450.0,1
31,8510.0,1
32,8560.0,1
33,8610.0,1
34,8660.0,1
35,8710.0,1
36,8760.0,1
37,8810.0,1
38,8860.0,1
39,8910.0,1
40,8960.0,1
41,9010.0,1
42,9060.0,1
43,9100.0,1
44,9140.0,1
45,9180.0,1
46,9220.0,1
47,9260.0,1
48,9300.0,1
49,9340.0,1
50,9380.0,1
51,9420.0,1
52,9460.0,1
53,9500.0,1
54,9540.0,1
55,9580.0,1
56,9620.0,1
57,9660.0,1
58,9700.0,1
59,9740.0,1
60,9780.0,1
61,9820.0,1
62,9860.0,1
63,9900.0,1
64,9930.0,1
65,9960.0,1
66,9990.0,1
67,10020.0,1
68,10050.0,1
69,10080.0,1
70,10110.0,1
71,10140.0,1
72,10170.0,1
73,10200.0,1
74,10230.0,1
75,10260.0,1
76,10290.0,1
77,10320.0,1
78,10350.0,1
79,10380.0,1
80,10410.0,1
81,10440.0,1
82,10470.0,1
83,10500.0,1
84,10530.0,1
85,10560.0,1
86,10590.0,1
87,10620.0,1
88,10650.0,1
89,10680.0,1
90,10710.0,1
91,10740.0,1
92,10770.0,1
93,10800.0,1
94,10830.0,1
95,10860.0,1
96,10890.0,1
97,10920.0,1
98,10950.0,1
99,10980.0,1
100,11010.0,1
101,11040.0,1
102,11070.0,1
103,11100.0,1
104,11130.0,1
105,11160.0,1
106,11190.0,1
107,11220.0,1
108,11250.0,1
109,11280.0,1
110,11310.0,1
111,11330.0,1
112,11350.0,1
113,11370.0,1
114,11390.0,1
115,11410.0,1
116,11430.0,1
117,11450.0,1
118,11470.0,1
119,11490.0,1
120,11510.0,1
121,11530.0,1
122,11550.0,1
123,11570.0,1
124,11590.0,1
125,11610.0,1
126,11630.0,1
127,11650.0,1
128,11670.0,1
129,11690.0,1
130,11710.0,1
131,11730.0,1
132,11750.0,1
133,11770.0,1
134,11790.0,1
135,11810.0,1
136,11830.0,1
137,11850.0,1
138,11870.0,1
139,11890.0,1
140,11910.0,1
141,11930.0,1
142,11950.0,1
143,11970.0,1
144,11990.0,1
145,12010.0,1
146,12030.0,1
147,12050.0,1
148,12070.0,1
149,12090.0,1
150,12110.0,1
151,12130.0,1
152,12150.0,1
153,12170.0,1
154,12190.0,1
155,12210.0,1
156,12230.0,1
157,12250.0,1
158,12270.0,1
159,12290.0,1
160,12310.0,1
161,12330.0,1
162,12350.0,1
163,12370.0,1
164,12390.0,1
165,12410.0,1
166,12430.0,1
167,12450.0,1
168,12470.0,1
169,12490.0,1
