,Placement Depth (m),Attenuation
0,0.0,1
1,2960.0,1
2,3490.0,1
3,3810.0,1
4,4040.0,1
5,4230.0,1
6,4390.0,1
7,4510.0,1
8,4600.0,1
9,4690.0,1
10,4770.0,1
11,4850.0,1
12,4920.0,1
13,4990.0,1
14,5060.0,1
15,5120.0,1
16,5180.0,1
17,5240.0,1
18,5300.0,1
19,5350.0,1
20,5400.0,1
21,5450.0,1
22,5500.0,1
23,5550.0,1
24,5600.0,1
25,5640.0,1
26,5680.0,1
27,5720.0,1
28,5760.0,1
29,5800.0,1
30,5840.0,1
31,5880.0,1
32,5920.0,1
33,5960.0,1
34,6000.0,1
35,6040.0,1
36,6080.0,1
37,6120.0,1
38,6150.0,1
39,6180.0,1
40,6210.0,1
41,6240.0,1
42,6270.0,1
43,6300.0,1
44,6330.0,1
45,6360.0,1
46,6390.0,1
47,6420.0,1
48,6450.0,1
49,6480.0,1
50,6510.0,1
51,6540.0,1
52,6570.0,1
53,6600.0,1
54,6630.0,1
55,6660.0,1
56,6690.0,1
57,6720.0,1
58,6750.0,1
59,6780.0,1
60,6810.0,1
61,6840.0,1
62,6870.0,1
63,6900.0,1
64,6930.0,1
65,6960.0,1
66,6990.0,1
67,7010.0,1
68,7030.0,1
69,7050.0,1
70,7070.0,1
71,7090.0,1
72,7110.0,1
73,7130.0,1
74,7150.0,1
75,7170.0,1
76,7190.0,1
77,7210.0,1
78,7230.0,1
79,7250.0,1
80,7270.0,1
81,7290.0,1
82,7310.0,1
83,7330.0,1
84,7350.0,1
85,7370.0,1
86,7390.0,1
87,7410.0,1
88,7430.0,1
89,7450.0,1
90,7470.0,1
91,7490.0,1
92,7510.0,1
93,7530.0,1
94,7550.0,1
95,7570.0,1
96,7590.0,1
97,7610.0,1
98,7630.0,1
99,7650.0,1
100,7670.0,1
101,7690.0,1
102,7710.0,1
103,7730.0,1
104,7750.0,1
105,7770.0,1
106,7790.0,1
107,7810.0,1
108,7830.0,1
109,7850.0,1
110,7870.0,1
111,7890.0,1
112,7910.0,1
113,7930.0,1
114,7950.0,1
115,7970.0,1
116,7990.0,1
117,8010.0,1
118,8030.0,1
119,8050.0,1
120,8070.0,1
121,8090.0,1
122,8110.0,1
123,8130.0,1
124,8150.0,1
125,8170.0,1
126,8190.0,1
127,8210.0,1
128,8230.0,1
129,8250.0,1
130,8270.0,1
131,8290.0,1
132,8310.0,1
133,8330.0,1
134,8350.0,1
135,8370.0,1
136,8390.0,1
137,8410.0,1
138,8430.0,1
139,8450.0,1
140,8470.0,1
141,8490.0,1
142,8510.0,1
143,8530.0,1
144,8550.0,1
145,8570.0,1
146,8590.0,1
147,8610.0,1
148,8630.0,1
149,8650.0,1
150,8670.0,1
151,8690.0,1
152,8710.0,1
153,8730.0,1
154,8750.0,1
155,8770.0,1
156,8790.0,1
157,8810.0,1
158,8830.0,1
159,8850.0,1
160,8870.0,1
161,8890.0,1
162,8900.0,1
163,8910.0,1
164,8920.0,1
165,8930.0,1
166,8940.0,1
167,8950.0,1
168,8960.0,1
169,8970.0,1
170,8980.0,1
171,8990.0,1
172,9000.0,1
173,9010.0,1
174,9020.0,1
175,9030.0,1
176,9040.0,1
177,9050.0,1
178,9060.0,1
179,9070.0,1
180,9080.0,1
181,9090.0,1
182,9100.0,1
183,9110.0,1
184,9120.0,1
185,9130.0,1
186,9140.0,1
187,9150.0,1
188,9160.0,1
189,9170.0,1
190,9180.0,1
191,9190.0,1
192,9200.0,1
193,9210.0,1
194,9220.0,1
195,9230.0,1
196,9240.0,1
197,9250.0,1
198,9260.0,1
199,9270.0,1
200,9280.0,1
201,9290.0,1
202,9300.0,1
203,9310.0,1
204,9320.0,1
205,9330.0,1
206,9340.0,1
207,9350.0,1
208,9360.0,1
209,9370.0,1
210,9380.0,1
211,9390.0,1
212,9400.0,1
213,9410.0,1
214,9420.0,1
215,9430.0,1
216,9440.0,1
217,9450.0,1
218,9460.0,1
219,9470.0,1
220,9480.0,1
221,9490.0,1
222,9500.0,1
223,9510.0,1
224,9520.0,1
225,9530.0,1
226,9540.0,1
227,9550.0,1
228,9560.0,1
229,9570.0,1
230,9580.0,1
231,9590.0,1
232,9600.0,1
233,9610.0,1
234,9620.0,1
235,9630.0,1
236,9640.0,1
237,9650.0,1
238,9660.0,1
239,9670.0,1
240,9680.0,1
241,9690.0,1
242,9700.0,1
243,9710.0,1
244,9720.0,1
245,9730.0,1
246,9740.0,1
247,9750.0,1
248,9760.0,1
249,9770.0,1
250,9780.0,1
251,9790.0,1
252,9800.0,1
253,9810.0,1
254,9820.0,1
255,9830.0,1
256,9840.0,1
257,9850.0,1
258,9860.0,1
259,9870.0,1
260,9880.0,1
261,9890.0,1
262,9900.0,1
263,9910.0,1
264,9920.0,1
265,9930.0,1
266,9940.0,1
267,9950.0,1
268,9960.0,1
269,9970.0,1
270,9980.0,1
271,9990.0,1
272,10000.0,1
273,10010.0,1
274,10020.0,1
275,10030.0,1
276,10040.0,1
277,10050.0,1
278,10060.0,1
279,10070.0,1
280,10080.0,1
281,10090.0,1
282,10100.0,1
283,10110.0,1
284,10120.0,1
285,10130.0,1
286,10140.0,1
287,10150.0,1
288,10160.0,1
289,10170.0,1
290,10180.0,1
291,10190.0,1
292,10200.0,1
293,10210.0,1
294,10220.0,1
295,10230.0,1
296,10240.0,1
297,10250.0,1
298,10260.0,1
299,10270.0,1
300,10280.0,1
301,10290.0,1
302,10300.0,1
303,10310.0,1
304,10320.0,1
305,10330.0,1
306,10340.0,1
307,10350.0,1
308,10360.0,1
309,10370.0,1
310,10380.0,1
311,10390.0,1
312,10400.0,1
313,10410.0,1
314,10420.0,1
315,10430.0,1
316,10440.0,1
317,10450.0,1
318,10460.0,1
319,10470.0,1
320,10480.0,1
321,10490.0,1
322,10500.0,1
323,10510.0,1
324,10520.0,1
325,10530.0,1
326,10540.0,1
327,10550.0,1
328,10560.0,1
329,10570.0,1
330,10580.0,1
331,10590.0,1
332,10600.0,1
333,10610.0,1
334,10620.0,1
335,10630.0,1
336,10640.0,1
337,10650.0,1
338,10660.0,1
339,10670.0,1
340,10680.0,1
341,10690.0,1
342,10700.0,1
343,10710.0,1
344,10720.0,1
345,10730.0,1
346,10740.0,1
347,10750.0,1
348,10760.0,1
349,10770.0,1
350,10780.0,1
351,10790.0,1
352,10800.0,1
353,10810.0,1
354,10820.0,1
355,10830.0,1
356,10840.0,1
357,10850.0,1
358,10860.0,1
359,10870.0,1
360,10880.0,1
361,10890.0,1
362,10900.0,1
363,10910.0,1
364,10920.0,1
365,10930.0,1
366,10940.0,1
367,10950.0,1
368,10960.0,1
369,10970.0,1
370,10980.0,1
371,10990.0,1
372,11000.0,1
373,11010.0,1
374,11020.0,1
375,11030.0,1
376,11040.0,1
377,11050.0,1
378,11060.0,1
379,11070.0,1
380,11080.0,1
381,11090.0,1
382,11100.0,1
383,11110.0,1
384,11120.0,1
385,11130.0,1
386,11140.0,1
387,11150.0,1
388,11160.0,1
389,11170.0,1
390,11180.0,1
391,11190.0,1
392,11200.0,1
393,11210.0,1
394,11220.0,1
395,11230.0,1
396,11240.0,1
397,11250.0,1
398,11260.0,1
399,11270.0,1
400,11280.0,1
401,11290.0,1
402,11300.0,1
403,11310.0,1
404,11320.0,1
405,11330.0,1
406,11340.0,1
407,11350.0,1
408,11360.0,1
409,11370.0,1
410,11380.0,1
411,11390.0,1
412,11400.0,1
413,11410.0,1
414,11420.0,1
415,11430.0,1
416,11440.0,1
417,11450.0,1
418,11460.0,1
419,11470.0,1
420,11480.0,1
421,11490.0,1
422,11500.0,1
423,11510.0,1
424,11520.0,1
425,11530.0,1
426,11540.0,1
427,11550.0,1
428,11560.0,1
429,11570.0,1
430,11580.0,1
431,11590.0,1
432,11600.0,1
433,11610.0,1
434,11620.0,1
435,11630.0,1
436,11640.0,1
437,11650.0,1
438,11660.0,1
439,11670.0,1
440,11680.0,1
441,11690.0,1
442,11700.0,1
443,11710.0,1
444,11720.0,1
445,11730.0,1
446,11740.0,1
447,11750.0,1
448,11760.0,1
449,11770.0,1
450,11780.0,1
451,11790.0,1
452,11800.0,1
453,11810.0,1
454,11820.0,1
455,11830.0,1
456,11840.0,1
457,11850.0,1
458,11860.0,1
459,11870.0,1
460,11880.0,1
461,11890.0,1
462,11900.0,1
463,11910.0,1
464,11920.0,1
465,11930.0,1
466,11940.0,1
467,11950.0,1
468,11960.0,1
469,11970.0,1
470,11980.0,1
471,11990.0,1
472,12000.0,1
473,12010.0,1
474,12020.0,1
475,12030.0,1
476,12040.0,1
477,12050.0,1
478,12060.0,1
479,12070.0,1
480,12080.0,1
481,12090.0,1
482,12100.0,1
483,12110.0,1
484,12120.0,1
485,12130.0,1
486,12140.0,1
487,12150.0,1
488,12160.0,1
489,12170.0,1
490,12180.0,1
491,12190.0,1
492,12200.0,1
493,12210.0,1
494,12220.0,1
495,12230.0,1
496,12240.0,1
497,12250.0,1
498,12260.0,1
499,12270.0,1
500,12280.0,1
501,12290.0,1
502,12300.0,1
503,12310.0,1
504,12320.0,1
505,12330.0,1
506,12340.0,1
507,12350.0,1
508,12360.0,1
509,12370.0,1
510,12380.0,1
511,12390.0,1
512,12400.0,1
513,12410.0,1
514,12420.0,1
515,12430.0,1
516,12440.0,1
517,12450.0,1
518,12460.0,1
519,12470.0,1
520,12480.0,1
521,12490.0,1
522,12500.0,1
523,12510.0,1
524,12520.0,1
525,12530.0,1
526,12540.0,1
527,12550.0,1
528,12560.0,1
529,12570.0,1
530,12580.0,1
531,12590.0,1
532,12600.0,1
533,12610.0,1
534,12620.0,1
535,12630.0,1
536,12640.0,1
537,12650.0,1
538,12660.0,1
539,12670.0,1
540,12680.0,1
541,12690.0,1
542,12700.0,1
543,12710.0,1
544,12720.0,1
545,12730.0,1
546,12740.0,1
547,12750.0,1
548,12760.0,1
549,12770.0,1
550,12780.0,1
551,12790.0,1
552,12800.0,1
553,12810.0,1
554,12820.0,1
555,12830.0,1
556,12840.0,1
557,12850.0,1
558,12860.0,1
559,12870.0,1
560,12880.0,1
561,12890.0,1
562,12900.0,1
563,12910.0,1
564,12920.0,1
565,12930.0,1
566,12940.0,1
567,12950.0,1
568,12960.0,1
569,12970.0,1
570,12980.0,1
571,12990.0,1
572,13000.0,1
573,13010.0,1
574,13020.0,1
575,13030.0,1
576,13040.0,1
577,13050.0,1
578,13060.0,1
579,13070.0,1
580,13080.0,1
581,13090.0,1
582,13100.0,1
583,13110.0,1
584,13120.0,1
585,13130.0,1
586,13140.0,1
587,13150.0,1
588,13160.0,1
589,13170.0,1
590,13180.0,1
591,13190.0,1
592,13200.0,1
593,13210.0,1
594,13220.0,1
595,13230.0,1
596,13240.0,1
597,13250.0,1
598,13260.0,1
599,13270.0,1
600,13280.0,1
601,13290.0,1
602,13300.0,1
603,13310.0,1
604,13320.0,1
605,13330.0,1
606,13340.0,1
607,13350.0,1
608,13360.0,1
609,13370.0,1
610,13380.0,1
611,13390.0,1
612,13400.0,1
613,13410.0,1
614,13420.0,1
615,13430.0,1
616,13440.0,1
617,13450.0,1
618,13460.0,1
619,13470.0,1
620,13480.0,1
621,13490.0,1
622,13500.0,1
623,13510.0,1
624,13520.0,1
625,13530.0,1
626,13540.0,1
627,13550.0,1
628,13560.0,1
629,13570.0,1
630,13580.0,1
631,13590.0,1
632,13600.0,1
633,13610.0,1
634,13620.0,1
635,13630.0,1
636,13640.0,1
637,13650.0,1
638,13660.0,1
639,13670.0,1
640,13680.0,1
641,13690.0,1
642,13700.0,1
643,13710.0,1
644,13720.0,1
645,13730.0,1
646,13740.0,1
647,13750.0,1
648,13760.0,1
649,13770.0,1
650,13780.0,1
651,13790.0,1
652,13800.0,1
653,13810.0,1
654,13820.0,1
655,13830.0,1
656,13840.0,1
657,13850.0,1
658,13860.0,1
659,13870.0,1
660,13880.0,1
661,13890.0,1
662,13900.0,1
663,13910.0,1
664,13920.0,1
665,13930.0,1
666,13940.0,1
667,13950.0,1
668,13960.0,1
669,13970.0,1
670,13980.0,1
671,13990.0,1
672,14000.0,1
673,14010.0,1
674,14020.0,1
675,14030.0,1
676,14040.0,1
677,14050.0,1
678,14060.0,1
679,14070.0,1
680,14080.0,1
681,14090.0,1
682,14100.0,1
683,14110.0,1
684,14120.0,1
685,14130.0,1
686,14140.0,1
687,14150.0,1
688,14160.0,1
689,14170.0,1
690,14180.0,1
691,14190.0,1
692,14200.0,1
693,14210.0,1
694,14220.0,1
695,14230.0,1
696,14240.0,1
697,14250.0,1
698,14260.0,1
699,14270.0,1
700,14280.0,1
701,14290.0,1
702,14300.0,1
703,14310.0,1
704,14320.0,1
705,14330.0,1
706,14340.0,1
707,14350.0,1
708,14360.0,1
709,14370.0,1
710,14380.0,1
711,14390.0,1
712,14400.0,1
713,14410.0,1
714,14420.0,1
715,14430.0,1
716,14440.0,1
717,14450.0,1
718,14460.0,1
719,14470.0,1
720,14480.0,1
721,14490.0,1
722,14500.0,1
723,14510.0,1
724,14520.0,1
725,14530.0,1
726,14540.0,1
727,14550.0,1
728,14560.0,1
729,14570.0,1
730,14580.0,1
731,14590.0,1
732,14600.0,1
733,14610.0,1
734,14620.0,1
735,14630.0,1
736,14640.0,1
737,14650.0,1
738,14660.0,1
739,14670.0,1
740,14680.0,1
741,14690.0,1
742,14700.0,1
743,14710.0,1
744,14720.0,1
745,14730.0,1
746,14740.0,1
747,14750.0,1
748,14760.0,1
749,14770.0,1
750,14780.0,1
751,14790.0,1
752,14800.0,1
753,14810.0,1
754,14820.0,1
