,Placement Depth (m),Attenuation
0,0.0,1
1,5800.0,1
2,6530.0,1
3,6980.0,1
4,7320.0,1
5,7590.0,1
6,7820.0,1
7,8020.0,1
8,8200.0,1
9,8360.0,1
10,8500.0,1
11,8630.0,1
12,8760.0,1
13,8880.0,1
14,8990.0,1
15,9100.0,1
16,9200.0,1
17,9300.0,1
18,9390.0,1
19,9480.0,1
20,9560.0,1
21,9640.0,1
22,9720.0,1
23,9800.0,1
24,9870.0,1
25,9940.0,1
26,10010.0,1
27,10080.0,1
28,10150.0,1
29,10220.0,1
30,10280.0,1
31,10340.0,1
32,10400.0,1
33,10440.0,1
34,10480.0,1
35,10520.0,1
36,10560.0,1
37,10600.0,1
38,10640.0,1
39,10680.0,1
40,10720.0,1
41,10760.0,1
42,10800.0,1
43,10840.0,1
44,10880.0,1
45,10920.0,1
46,10960.0,1
47,11000.0,1
48,11040.0,1
49,11080.0,1
50,11120.0,1
51,11160.0,1
52,11200.0,1
53,11240.0,1
54,11280.0,1
55,11320.0,1
56,11360.0,1
57,11400.0,1
58,11440.0,1
59,11480.0,1
60,11520.0,1
61,11560.0,1
62,11600.0,1
63,11640.0,1
64,11680.0,1
65,11720.0,1
66,11760.0,1
67,11800.0,1
68,11840.0,1
69,11880.0,1
70,11920.0,1
71,11960.0,1
72,12000.0,1
73,12040.0,1
74,12080.0,1
75,12120.0,1
76,12160.0,1
77,12200.0,1
78,12240.0,1
79,12280.0,1
80,12320.0,1
81,12360.0,1
82,12400.0,1
83,12440.0,1
84,12480.0,1
85,12520.0,1
86,12560.0,1
87,12600.0,1
88,12640.0,1
89,12680.0,1
90,12720.0,1
91,12760.0,1
92,12800.0,1
93,12840.0,1
94,12880.0,1
95,12920.0,1
96,12960.0,1
97,13000.0,1
98,13040.0,1
99,13080.0,1
100,13120.0,1
101,13160.0,1
102,13200.0,1
103,13240.0,1
104,13280.0,1
105,13320.0,1
106,13360.0,1
107,13400.0,1
108,13440.0,1
109,13480.0,1
110,13520.0,1
111,13560.0,1
112,13600.0,1
113,13640.0,1
114,13680.0,1
115,13720.0,1
116,13760.0,1
117,13800.0,1
118,13840.0,1
119,13880.0,1
120,13920.0,1
121,13960.0,1
122,14000.0,1
123,14040.0,1
124,14080.0,1
125,14120.0,1
126,14160.0,1
127,14200.0,1
128,14240.0,1
129,14280.0,1
130,14320.0,1
131,14360.0,1
132,14400.0,1
133,14440.0,1
134,14480.0,1
135,14520.0,1
136,14560.0,1
137,14600.0,1
138,14640.0,1
139,14680.0,1
140,14720.0,1
141,14760.0,1
142,14800.0,1
143,14840.0,1
144,14880.0,1
145,14920.0,1
146,14960.0,1
147,15000.0,1
148,15040.0,1
149,15080.0,1
150,15120.0,1
151,15160.0,1
152,15200.0,1
153,15240.0,1
154,15280.0,1
155,15320.0,1
156,15360.0,1
157,15400.0,1
158,15440.0,1
159,15480.0,1
160,15520.0,1
161,15560.0,1
162,15600.0,1
163,15640.0,1
164,15680.0,1
165,15720.0,1
166,15760.0,1
167,15800.0,1
168,15840.0,1
169,15880.0,1
170,15920.0,1
171,15960.0,1
172,16000.0,1
173,16040.0,1
174,16080.0,1
175,16120.0,1
176,16160.0,1
177,16200.0,1
