,Placement Depth (m),Attenuation
0,0.0,1
1,8610.0,1
2,9670.0,1
3,10330.0,1
4,10820.0,1
5,11210.0,1
6,11540.0,1
7,11830.0,1
8,12090.0,1
9,12320.0,1
10,12530.0,1
11,12720.0,1
12,12900.0,1
13,13070.0,1
14,13230.0,1
15,13380.0,1
16,13520.0,1
17,13660.0,1
18,13790.0,1
19,13910.0,1
20,14030.0,1
21,14140.0,1
22,14250.0,1
23,14360.0,1
24,14460.0,1
25,14560.0,1
26,14660.0,1
27,14760.0,1
28,14850.0,1
29,14940.0,1
30,15030.0,1
31,15120.0,1
32,15200.0,1
33,15280.0,1
34,15360.0,1
35,15440.0,1
36,15520.0,1
37,15600.0,1
38,15680.0,1
39,15750.0,1
40,15820.0,1
41,15890.0,1
42,15960.0,1
43,16030.0,1
44,16100.0,1
45,16170.0,1
46,16220.0,1
47,16260.0,1
48,16300.0,1
49,16340.0,1
50,16380.0,1
51,16420.0,1
52,16460.0,1
53,16500.0,1
54,16540.0,1
55,16580.0,1
56,16620.0,1
57,16660.0,1
58,16700.0,1
59,16740.0,1
60,16780.0,1
61,16820.0,1
62,16860.0,1
63,16900.0,1
64,16940.0,1
65,16980.0,1
66,17020.0,1
67,17060.0,1
68,17100.0,1
69,17140.0,1
70,17180.0,1
71,17220.0,1
72,17260.0,1
73,17300.0,1
74,17340.0,1
75,17380.0,1
76,17420.0,1
77,17460.0,1
78,17500.0,1
79,17540.0,1
80,17580.0,1
81,17620.0,1
82,17660.0,1
83,17700.0,1
84,17740.0,1
85,17780.0,1
86,17820.0,1
87,17860.0,1
88,17900.0,1
89,17940.0,1
90,17980.0,1
91,18020.0,1
92,18060.0,1
93,18100.0,1
94,18140.0,1
95,18180.0,1
96,18220.0,1
97,18260.0,1
98,18300.0,1
99,18340.0,1
100,18380.0,1
101,18420.0,1
102,18460.0,1
103,18500.0,1
104,18540.0,1
105,18580.0,1
106,18620.0,1
107,18660.0,1
108,18700.0,1
109,18740.0,1
110,18780.0,1
111,18820.0,1
112,18860.0,1
113,18900.0,1
114,18940.0,1
115,18980.0,1
116,19020.0,1
117,19060.0,1
118,19100.0,1
119,19140.0,1
120,19180.0,1
121,19220.0,1
122,19260.0,1
123,19300.0,1
124,19340.0,1
125,19380.0,1
126,19420.0,1
127,19460.0,1
128,19500.0,1
129,19540.0,1
130,19580.0,1
131,19620.0,1
132,19660.0,1
133,19700.0,1
134,19740.0,1
135,19780.0,1
136,19820.0,1
137,19860.0,1
138,19900.0,1
139,19940.0,1
140,19980.0,1
141,20020.0,1
142,20060.0,1
143,20100.0,1
144,20140.0,1
145,20180.0,1
146,20220.0,1
147,20260.0,1
148,20300.0,1
149,20340.0,1
150,20380.0,1
151,20420.0,1
152,20460.0,1
153,20500.0,1
154,20540.0,1
155,20580.0,1
156,20620.0,1
157,20660.0,1
158,20700.0,1
159,20740.0,1
160,20780.0,1
161,20820.0,1
162,20860.0,1
163,20900.0,1
164,20940.0,1
165,20980.0,1
166,21020.0,1
167,21060.0,1
168,21100.0,1
169,21140.0,1
170,21180.0,1
171,21220.0,1
172,21260.0,1
173,21300.0,1
174,21340.0,1
175,21380.0,1
176,21420.0,1
177,21460.0,1
178,21500.0,1
179,21540.0,1
180,21580.0,1
181,21620.0,1
182,21660.0,1
183,21700.0,1
184,21740.0,1
185,21780.0,1
186,21820.0,1
187,21860.0,1
188,21900.0,1
189,21940.0,1
190,21980.0,1
191,22020.0,1
192,22060.0,1
193,22100.0,1
194,22140.0,1
195,22180.0,1
196,22220.0,1
197,22260.0,1
198,22300.0,1
199,22340.0,1
200,22380.0,1
201,22420.0,1
202,22460.0,1
203,22500.0,1
204,22540.0,1
205,22580.0,1
206,22620.0,1
207,22660.0,1
208,22700.0,1
209,22740.0,1
210,22780.0,1
211,22820.0,1
212,22860.0,1
213,22900.0,1
214,22940.0,1
215,22980.0,1
216,23020.0,1
217,23060.0,1
218,23100.0,1
219,23140.0,1
220,23180.0,1
221,23220.0,1
222,23260.0,1
223,23300.0,1
224,23340.0,1
225,23380.0,1
226,23420.0,1
227,23460.0,1
228,23500.0,1
229,23540.0,1
230,23580.0,1
231,23620.0,1
232,23660.0,1
233,23700.0,1
234,23740.0,1
235,23780.0,1
236,23820.0,1
237,23860.0,1
238,23900.0,1
239,23940.0,1
240,23980.0,1
241,24020.0,1
242,24060.0,1
243,24100.0,1
244,24140.0,1
245,24180.0,1
246,24220.0,1
247,24260.0,1
248,24300.0,1
249,24340.0,1
250,24380.0,1
251,24420.0,1
252,24460.0,1
253,24500.0,1
254,24540.0,1
255,24580.0,1
256,24620.0,1
257,24660.0,1
258,24700.0,1
259,24740.0,1
260,24780.0,1
261,24820.0,1
262,24860.0,1
263,24900.0,1
264,24940.0,1
265,24980.0,1
266,25020.0,1
267,25060.0,1
268,25100.0,1
269,25140.0,1
270,25180.0,1
271,25220.0,1
272,25260.0,1
273,25300.0,1
274,25340.0,1
275,25380.0,1
276,25420.0,1
277,25460.0,1
278,25500.0,1
279,25540.0,1
280,25580.0,1
281,25620.0,1
282,25660.0,1
283,25700.0,1
284,25740.0,1
285,25780.0,1
286,25820.0,1
287,25860.0,1
288,25900.0,1
289,25940.0,1
290,25980.0,1
291,26020.0,1
292,26060.0,1
293,26100.0,1
294,26140.0,1
295,26180.0,1
296,26220.0,1
297,26260.0,1
298,26300.0,1
299,26340.0,1
300,26380.0,1
301,26420.0,1
302,26460.0,1
303,26500.0,1
304,26540.0,1
305,26580.0,1
306,26620.0,1
307,26660.0,1
308,26700.0,1
309,26740.0,1
310,26780.0,1
311,26820.0,1
312,26860.0,1
313,26900.0,1
314,26940.0,1
315,26980.0,1
316,27020.0,1
317,27060.0,1
318,27100.0,1
319,27140.0,1
320,27180.0,1
321,27220.0,1
322,27260.0,1
323,27300.0,1
324,27340.0,1
325,27380.0,1
326,27420.0,1
327,27460.0,1
328,27500.0,1
329,27540.0,1
330,27580.0,1
331,27620.0,1
332,27660.0,1
333,27700.0,1
334,27740.0,1
335,27780.0,1
336,27820.0,1
337,27860.0,1
338,27900.0,1
339,27940.0,1
340,27980.0,1
341,28020.0,1
342,28060.0,1
343,28100.0,1
344,28140.0,1
345,28180.0,1
346,28220.0,1
347,28260.0,1
348,28300.0,1
