,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.3,1e-06,3.0344917000000002,8.06865228237526e-06,4.0508777633489205e-12,1122244.6875778504,-101.05816462275479,247.1802868181751,390.1965514461098
1,10.0,104.12115384615385,0.3,1e-06,3.0346019500000003,8.096385758981197e-06,4.168254253877684e-12,1122237.7369320758,-100.92438259925923,247.1802868181751,390.1965514461098
2,20.0,104.24230769230769,0.3,1e-06,3.0347122,8.124214560766344e-06,4.28874703262757e-12,1122230.7623198577,-100.79011808067756,247.18060460050967,390.2458678904032
3,30.0,104.36346153846154,0.3,1e-06,3.03482245,8.152139015381247e-06,4.412430972172444e-12,1122223.763546311,-100.6553727821528,247.1809231453475,390.29527102816195
4,40.0,104.48461538461538,0.3,1e-06,3.0349327,8.180159451602724e-06,4.539382545408828e-12,1122216.7404185801,-100.52013770503474,247.18124245929775,390.3447597805009
5,50.0,104.60576923076923,0.3,1e-06,3.0350429500000002,8.208276199337585e-06,4.669679855228263e-12,1122209.6932976083,-100.3844199474567,247.18156254884943,390.3943369981337
6,60.0,104.72692307692307,0.3,1e-06,3.0351532000000003,8.23648958962665e-06,4.803402664648037e-12,1122202.621440834,-100.24821590728205,247.1818833952502,390.443999631583
7,70.0,104.84807692307692,0.3,1e-06,3.03526345,8.264799954648564e-06,4.940632427405167e-12,1122195.5252093612,-100.11152202436867,247.1822050299878,390.49374854970216
8,80.0,104.96923076923076,0.3,1e-06,3.0353737,8.293207627723759e-06,5.081452319019573e-12,1122188.4044144815,-99.97434006162351,247.182527434301,390.54358460164474
9,90.0,105.09038461538462,0.3,1e-06,3.03548395,8.32171294331831e-06,5.225947268331621e-12,1122181.258869449,-99.83666650424237,247.18285061443365,390.5935066960365
10,100.0,105.21153846153847,0.3,1e-06,3.0355942000000002,8.350316237047917e-06,5.374203989519831e-12,1122174.0886606106,-99.6984978788736,247.18317457651364,390.6435156613844
11,110.0,105.33269230769231,0.3,1e-06,3.03570445,8.37901784568189e-06,5.5263110146041555e-12,1122166.8936032169,-99.55983598331746,247.18349931427394,390.69361230696796
12,120.0,105.45384615384616,0.3,1e-06,3.0358147,8.40781810714706e-06,5.682358726440679e-12,1122159.673514444,-99.42067738865096,247.18382483372497,390.7437955311723
13,130.0,105.575,0.3,1e-06,3.03592495,8.436717360531778e-06,5.842439392213163e-12,1122152.4284817085,-99.28101870685018,247.18415114076365,390.79406612332434
14,140.0,105.69615384615385,0.3,1e-06,3.0360352,8.465715946089919e-06,6.0066471974274744e-12,1122145.1583241231,-99.14086176943898,247.18447822906057,390.84442485399046
15,150.0,105.8173076923077,0.3,1e-06,3.0361454500000002,8.494814205244843e-06,6.175078280414141e-12,1122137.8628626864,-99.00020839396217,247.18480610439894,390.8948706120859
16,160.0,105.93846153846154,0.3,1e-06,3.0362557,8.52401248059345e-06,6.347830767345471e-12,1122130.542185815,-98.8590500934951,247.18513477245122,390.9454022952753
17,170.0,106.05961538461538,0.3,1e-06,3.03636595,8.553311115910235e-06,6.525004807772731e-12,1122123.1958517644,-98.71738873228767,247.1854642268298,390.99602249830883
18,180.0,106.18076923076923,0.3,1e-06,3.0364762,8.5827104561513e-06,6.706702610688955e-12,1122115.8239508055,-98.57522104874539,247.1857944849933,391.04673010128215
19,190.0,106.30192307692307,0.3,1e-06,3.03658645,8.612210847458443e-06,6.893028481124124e-12,1122108.4265722765,-98.43254891582508,247.1861255404459,391.09752581855
20,200.0,106.42307692307692,0.3,1e-06,3.0366967000000002,8.641812637163164e-06,7.0840888572776405e-12,1122101.0035427238,-98.28936911401041,247.1864573867462,391.14840853053954
21,210.0,106.54423076923077,0.3,1e-06,3.03680695,8.671516173790876e-06,7.279992348195052e-12,1122093.5546905024,-98.14567846315042,247.18679002924225,391.1993789333363
22,220.0,106.66538461538461,0.3,1e-06,3.0369172,8.701321807064868e-06,7.480849771994488e-12,1122086.0798457647,-98.00147886713158,247.18712347317629,391.25043770545346
23,230.0,106.78653846153846,0.3,1e-06,3.03702745,8.731229887910549e-06,7.686774194648744e-12,1122078.579099586,-97.85676718698453,247.18745772368578,391.3015837195917
24,240.0,106.9076923076923,0.3,1e-06,3.0371377,8.761240768459506e-06,7.897880969329978e-12,1122071.052025618,-97.71154032253398,247.18779277422877,391.35281763662675
25,250.0,107.02884615384616,0.3,1e-06,3.0372479500000003,8.791354802053703e-06,8.11428777632193e-12,1122063.4987166524,-97.5658002075032,247.1881286413646,391.4041401003012
26,260.0,107.15,0.3,1e-06,3.0373582,8.821572343249503e-06,8.336114663506985e-12,1122055.919264521,-97.41954378200822,247.1884653184518,391.45554997625754
27,270.0,107.27115384615385,0.3,1e-06,3.03746845,8.851893747822048e-06,8.563484087433573e-12,1122048.3132490085,-97.27277298695383,247.18880279890487,391.50704789121494
28,280.0,107.3923076923077,0.3,1e-06,3.0375787,8.882319372769315e-06,8.796520954970549e-12,1122040.6807636076,-97.12547985596186,247.18914109892654,391.558632711979
29,290.0,107.51346153846154,0.3,1e-06,3.03768895,8.912849576316368e-06,9.035352665554874e-12,1122033.021393318,-96.97766637306987,247.18948021183525,391.61030678287096
30,300.0,107.63461538461539,0.3,1e-06,3.0377992000000003,8.943484717919501e-06,9.280109154038238e-12,1122025.3352332423,-96.82932959366805,247.1898201535312,391.662068955589
31,310.0,107.75576923076923,0.3,1e-06,3.03790945,8.974225158270601e-06,9.530922934140285e-12,1122017.6223774957,-96.68047150797207,247.19016091724,391.7139198074422
32,320.0,107.87692307692308,0.3,1e-06,3.0380197,9.00507125930125e-06,9.78792914251371e-12,1122009.8824170057,-96.53108920990952,247.19050249624465,391.7658581918495
33,330.0,107.99807692307692,0.3,1e-06,3.03812995,9.036023384187107e-06,1.0051265583428044e-11,1122002.115697672,-96.38117983047799,247.19084490610248,391.81788467027064
34,340.0,108.11923076923077,0.3,1e-06,3.0382402,9.067081897352118e-06,1.0321072774079226e-11,1121994.3215643677,-96.23074053756004,247.1911881289487,391.8699997882983
35,350.0,108.24038461538461,0.3,1e-06,3.0383504500000003,9.098247164472845e-06,1.05974939905301e-11,1121986.5001142814,-96.07977336860928,247.1915321911576,391.9222040758198
36,360.0,108.36153846153846,0.3,1e-06,3.0384607,9.129519552482688e-06,1.0880675314290213e-11,1121978.6514435913,-95.92827552880615,247.19187708583544,391.9744963741505
37,370.0,108.4826923076923,0.3,1e-06,3.03857095,9.160899429576343e-06,1.1170765679539823e-11,1121970.775153998,-95.77624425963857,247.19222280614724,392.0268771981594
38,380.0,108.60384615384615,0.3,1e-06,3.0386812,9.192387165213986e-06,1.1467916921005893e-11,1121962.871097268,-95.62368162370777,247.1925693670289,392.0793470474133
39,390.0,108.725,0.3,1e-06,3.03879145,9.223983130125754e-06,1.1772283822496214e-11,1121954.9393717418,-95.47058012981284,247.19291677236862,392.13190475890985
40,400.0,108.84615384615384,0.3,1e-06,3.0389017000000003,9.255687696316031e-06,1.2084024166098852e-11,1121946.979830592,-95.31694188034668,247.1932650152075,392.1845524567111
41,410.0,108.96730769230768,0.3,1e-06,3.03901195,9.287501237067874e-06,1.2403298782052664e-11,1121938.9923285437,-95.16276422452599,247.19361409935325,392.2372889648885
42,420.0,109.08846153846154,0.3,1e-06,3.0391222,9.319424126947343e-06,1.2730271599297269e-11,1121930.9769642893,-95.0080492685067,247.19396402852468,392.2901147388917
43,430.0,109.20961538461539,0.3,1e-06,3.03923245,9.351456741807953e-06,1.3065109696707507e-11,1121922.9333523302,-94.85278969084533,247.19431479574342,392.34302860576526
44,440.0,109.33076923076923,0.3,1e-06,3.0393427,9.383599458795135e-06,1.340798335502105e-11,1121914.8613519669,-94.69698763628011,247.1946664152113,392.39603261277273
45,450.0,109.45192307692308,0.3,1e-06,3.0394529500000003,9.415852656350641e-06,1.3759066109464302e-11,1121906.7610638735,-94.54064055900848,247.19501889038568,392.4491255747872
46,460.0,109.57307692307693,0.3,1e-06,3.0395632,9.448216714216942e-06,1.4118534803084827e-11,1121898.6321096038,-94.38375060667606,247.1953722141756,392.5023079049869
47,470.0,109.69423076923077,0.3,1e-06,3.03967345,9.48069201344183e-06,1.448656964079711e-11,1121890.4743529118,-94.22631062417675,247.1957264003801,392.55557842164006
48,480.0,109.81538461538462,0.3,1e-06,3.0397837,9.513278936382755e-06,1.48633542441476e-11,1121882.2881336925,-94.06832279655066,247.1960814522032,392.6089390976758
49,490.0,109.93653846153846,0.3,1e-06,3.03989395,9.54597786671146e-06,1.524907570680772e-11,1121874.0728422215,-93.90978468025213,247.19643735212895,392.6623887399117
50,500.0,110.0576923076923,0.3,1e-06,3.0400042000000003,9.578789189418417e-06,1.5643924650800497e-11,1121865.8285822521,-93.7506938655415,247.19679412392975,392.71592772103344
51,510.0,110.17884615384615,0.3,1e-06,3.04011445,9.611713290817406e-06,1.6048095283468612e-11,1121857.5552216102,-93.59104797628464,247.19715176034057,392.769556400173
52,520.0,110.3,0.3,1e-06,3.0402247,9.644750558549998e-06,1.646178545519126e-11,1121849.2526295313,-93.43084923570768,247.19751026433434,392.8232751230582
53,530.0,110.42115384615384,0.3,1e-06,3.04033495,9.677901381590163e-06,1.6885196717856072e-11,1121840.9206766442,-93.27009529982405,247.19786963880446,392.8770826896031
54,540.0,110.54230769230769,0.3,1e-06,3.0404452,9.711166150248888e-06,1.7318534384094517e-11,1121832.5590026118,-93.10878385768913,247.19822988656523,392.9309794337441
55,550.0,110.66346153846153,0.3,1e-06,3.0405554500000003,9.744545256178709e-06,1.776200758728686e-11,1121824.1679455107,-92.94691263119975,247.19859102038802,392.9849656763606
56,560.0,110.78461538461538,0.3,1e-06,3.0406657,9.778039092378369e-06,1.821582934234478e-11,1121815.747147724,-92.78447937489251,247.19895302286216,393.0390417254211
57,570.0,110.90576923076924,0.3,1e-06,3.04077595,9.81164805319736e-06,1.8680216607279018e-11,1121807.2962554428,-92.62148187574041,247.1993159066054,393.0932078761253
58,580.0,111.02692307692308,0.3,1e-06,3.0408862,9.845372534340688e-06,1.9155390345558268e-11,1121798.815376771,-92.4579224274806,247.19967968402057,393.14746441104825
