,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
26,260.0,107.15,0.3,1e-05,3.0373582,8.821572343249503e-06,8.336114662612745e-11,20500006132.359882,26.816919548154402,230.25682374694603,385.81550287384647
27,270.0,107.27115384615385,0.3,1e-05,3.03746845,8.851893747822048e-06,8.563484086473586e-11,20499870650.265385,26.919248768672947,230.25706849754445,385.8643114892419
28,280.0,107.3923076923077,0.3,1e-05,3.0375787,8.882319372769315e-06,8.796520953940148e-11,20499734603.04703,27.02196305279169,230.25731389465474,385.9131977730472
29,290.0,107.51346153846154,0.3,1e-05,3.03768895,8.912849576316368e-06,9.03535266444907e-11,20499597988.80258,27.125061100564395,230.2575599386487,385.9621622413154
30,300.0,107.63461538461539,0.3,1e-05,3.0377992000000003,8.943484717919501e-06,9.280109152851702e-11,20499460805.653717,27.22854504677239,230.25780662983846,386.01120376081883
31,310.0,107.75576923076923,0.3,1e-05,3.03790945,8.974225158270601e-06,9.530922932867324e-11,20499323043.291225,27.332417000507824,230.2580539684772,386.0603228317755
32,320.0,107.87692307692308,0.3,1e-05,3.0380197,9.00507125930125e-06,9.787929141148246e-11,20499184699.95455,27.43667904527735,230.25830196998012,386.1095199386756
33,330.0,107.99807692307692,0.3,1e-05,3.03812995,9.036023384187107e-06,1.0051265581963583e-10,20499045773.905567,27.541329845715055,230.25855063431138,386.1587955504415
34,340.0,108.11923076923077,0.3,1e-05,3.0382402,9.067081897352118e-06,1.0321072772508839e-10,20498906255.08061,27.646368076011917,230.25879996138008,386.20814852139085
35,350.0,108.24038461538461,0.3,1e-05,3.0383504500000003,9.098247164472845e-06,1.0597493988846386e-10,20498766141.856174,27.751802537086675,230.25904996599985,386.2575777146046
36,360.0,108.36153846153846,0.3,1e-05,3.0384607,9.129519552482688e-06,1.088067531248528e-10,20498625424.35343,27.857628487848178,230.25930064780022,386.3070867492155
37,370.0,108.4826923076923,0.3,1e-05,3.03857095,9.160899429576343e-06,1.1170765677605238e-10,20498484105.18149,27.963851285572318,230.25955202114454,386.3566728853056
38,380.0,108.60384615384615,0.3,1e-05,3.0386812,9.192387165213986e-06,1.1467916918932668e-10,20498342174.608376,28.07046620571211,230.2598040780408,386.4063381128906
39,390.0,108.725,0.3,1e-05,3.03879145,9.223983130125754e-06,1.1772283820274758e-10,20498199627.112774,28.177478559076945,230.260056832496,386.45607971113856
40,400.0,108.84615384615384,0.3,1e-05,3.0389017000000003,9.255687696316031e-06,1.2084024163718932e-10,20498056461.312237,28.28489027738708,230.26031029094992,386.5058996394084
