,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
10,100.0,105.21153846153847,0.1,0.001,3.0355942000000002,8.350316237047917e-06,5.37420398920783e-09,20498816243.33625,25.510149197748337,209.14241915172215,350.5431166114291
11,110.0,105.33269230769231,0.1,0.001,3.03570445,8.37901784568189e-06,5.526311014268332e-09,20498311940.582462,25.63524356929457,209.14286302566262,350.581460872082
12,120.0,105.45384615384616,0.1,0.001,3.0358147,8.40781810714706e-06,5.682358726079275e-09,20497797322.61229,25.760865837600377,209.14331455505237,350.61984244912196
13,130.0,105.575,0.1,0.001,3.03592495,8.436717360531778e-06,5.842439391824295e-09,20497272135.669136,25.887019003323264,209.14377390685527,350.65826145548
14,140.0,105.69615384615385,0.1,0.001,3.0360352,8.465715946089919e-06,6.006647197009125e-09,20496736121.586845,26.013708766196103,209.14424125063266,350.69671798162733
15,150.0,105.8173076923077,0.1,0.001,3.0361454500000002,8.494814205244843e-06,6.17507827996415e-09,20496189013.18977,26.140938001124923,209.14471675780123,350.7352129300009
16,160.0,105.93846153846154,0.1,0.001,3.0362557,8.52401248059345e-06,6.347830766861528e-09,20495630539.564224,26.268709533326728,209.14520060565513,350.7737463356443
17,170.0,106.05961538461538,0.1,0.001,3.03636595,8.553311115910235e-06,6.525004807252361e-09,20495060422.665924,26.39702613867306,209.1456929726221,350.8123182120375
18,180.0,106.18076923076923,0.1,0.001,3.0364762,8.5827104561513e-06,6.706702610129507e-09,20494478377.294285,26.52589595401372,209.14619404120592,350.8509285513648
19,190.0,106.30192307692307,0.1,0.001,3.03658645,8.612210847458443e-06,6.893028480522762e-09,20493884114.041885,26.65531891297235,209.14670399793346,350.88957894475766
20,200.0,106.42307692307692,0.1,0.001,3.0366967000000002,8.641812637163164e-06,7.084088856631332e-09,20493277335.260277,26.78530030286921,209.14722303070286,350.9282685163363
21,210.0,106.54423076923077,0.1,0.001,3.03680695,8.671516173790876e-06,7.279992347500552e-09,20492657736.1609,26.915845326557918,209.14775133225186,350.9669979830318
22,220.0,106.66538461538461,0.1,0.001,3.0369172,8.701321807064868e-06,7.480849771248323e-09,20492025005.841522,27.046956442471146,209.14828909911532,351.00576802464616
23,230.0,106.78653846153846,0.1,0.001,3.03702745,8.731229887910549e-06,7.686774193847203e-09,20491378827.340286,27.17863871113577,209.14883653066153,351.04457849808216
24,240.0,106.9076923076923,0.1,0.001,3.0371377,8.761240768459506e-06,7.89788096846909e-09,20490718875.069534,27.31089447182647,209.14939382898172,351.0834300210963
25,250.0,107.02884615384616,0.1,0.001,3.0372479500000003,8.791354802053703e-06,8.11428777539745e-09,20490044816.001045,27.4437312710783,209.14996120103297,351.1223224010589
26,260.0,107.15,0.1,0.001,3.0373582,8.821572343249503e-06,8.336114662514378e-09,20489356311.61368,27.57715130512511,209.15053885753127,351.1612569636768
27,270.0,107.27115384615385,0.1,0.001,3.03746845,8.851893747822048e-06,8.563484086367987e-09,20488653013.883404,27.711156724927093,209.1511270112101,351.20023345726446
28,280.0,107.3923076923077,0.1,0.001,3.0375787,8.882319372769315e-06,8.796520953826803e-09,20487934567.391235,27.845754822703107,209.15172588017782,351.2392516120101
29,290.0,107.51346153846154,0.1,0.001,3.03768895,8.912849576316368e-06,9.035352664327432e-09,20487200609.670002,27.98095019080688,209.15233568602886,351.27831264261255
30,300.0,107.63461538461539,0.1,0.001,3.0377992000000003,8.943484717919501e-06,9.280109152721183e-09,20486450769.224575,28.116747340834205,209.15295665347313,351.31741696782115
31,310.0,107.75576923076923,0.1,0.001,3.03790945,8.974225158270601e-06,9.530922932727296e-09,20485684666.83389,28.2531507041007,209.15358901193258,351.3565649728171
32,320.0,107.87692307692308,0.1,0.001,3.0380197,9.00507125930125e-06,9.787929140998043e-09,20484901915.27339,28.39016463213448,209.15423299435238,351.39575700962786
33,330.0,107.99807692307692,0.1,0.001,3.03812995,9.036023384187107e-06,1.0051265581802492e-08,20484102118.378838,28.52779593374829,209.15488883735355,351.43499339753873
34,340.0,108.11923076923077,0.1,0.001,3.0382402,9.067081897352118e-06,1.0321072772336096e-08,20483284870.961727,28.666046251408563,209.15555678193184,351.4742751461293
35,350.0,108.24038461538461,0.1,0.001,3.0383504500000003,9.098247164472845e-06,1.0597493988661176e-08,20482449760.170273,28.804924728166917,209.15623707343553,351.5136017829491
36,360.0,108.36153846153846,0.1,0.001,3.0384607,9.129519552482688e-06,1.0880675312286735e-08,20481596362.663254,28.944432847437998,209.1569299603426,351.5529749542752
