,Placement Depth (m),Attenuation
0,0.0,1
1,4740.0,1
2,5510.0,1
3,5980.0,1
4,6320.0,1
5,6590.0,1
6,6820.0,1
7,7010.0,1
8,7150.0,1
9,7280.0,1
10,7400.0,1
11,7510.0,1
12,7610.0,1
13,7710.0,1
14,7800.0,1
15,7890.0,1
16,7980.0,1
17,8060.0,1
18,8140.0,1
19,8220.0,1
20,8290.0,1
21,8360.0,1
22,8430.0,1
23,8500.0,1
24,8570.0,1
25,8640.0,1
26,8700.0,1
27,8760.0,1
28,8820.0,1
29,8880.0,1
30,8940.0,1
31,9000.0,1
32,9060.0,1
33,9110.0,1
34,9160.0,1
35,9210.0,1
36,9260.0,1
37,9310.0,1
38,9360.0,1
39,9410.0,1
40,9460.0,1
41,9510.0,1
42,9560.0,1
43,9610.0,1
44,9660.0,1
45,9710.0,1
46,9750.0,1
47,9790.0,1
48,9830.0,1
49,9870.0,1
50,9910.0,1
51,9950.0,1
52,9990.0,1
53,10030.0,1
54,10070.0,1
55,10110.0,1
56,10150.0,1
57,10190.0,1
58,10230.0,1
59,10270.0,1
60,10310.0,1
61,10350.0,1
62,10390.0,1
63,10430.0,1
64,10470.0,1
65,10510.0,1
66,10550.0,1
67,10590.0,1
68,10630.0,1
69,10660.0,1
70,10690.0,1
71,10720.0,1
72,10750.0,1
73,10780.0,1
74,10810.0,1
75,10840.0,1
76,10870.0,1
77,10900.0,1
78,10930.0,1
79,10960.0,1
80,10990.0,1
81,11020.0,1
82,11050.0,1
83,11080.0,1
84,11110.0,1
85,11140.0,1
86,11170.0,1
87,11200.0,1
88,11230.0,1
89,11260.0,1
90,11290.0,1
91,11320.0,1
92,11350.0,1
93,11380.0,1
94,11410.0,1
95,11440.0,1
96,11470.0,1
97,11500.0,1
98,11530.0,1
99,11560.0,1
100,11590.0,1
101,11620.0,1
102,11650.0,1
103,11680.0,1
104,11710.0,1
105,11740.0,1
106,11770.0,1
107,11800.0,1
108,11830.0,1
109,11860.0,1
110,11890.0,1
111,11920.0,1
112,11950.0,1
113,11980.0,1
114,12010.0,1
115,12040.0,1
116,12070.0,1
117,12100.0,1
118,12130.0,1
119,12150.0,1
120,12170.0,1
121,12190.0,1
122,12210.0,1
123,12230.0,1
124,12250.0,1
125,12270.0,1
126,12290.0,1
127,12310.0,1
128,12330.0,1
129,12350.0,1
130,12370.0,1
131,12390.0,1
132,12410.0,1
133,12430.0,1
134,12450.0,1
135,12470.0,1
136,12490.0,1
137,12510.0,1
138,12530.0,1
139,12550.0,1
140,12570.0,1
141,12590.0,1
142,12610.0,1
143,12630.0,1
144,12650.0,1
145,12670.0,1
146,12690.0,1
147,12710.0,1
148,12730.0,1
149,12750.0,1
150,12770.0,1
151,12790.0,1
152,12810.0,1
153,12830.0,1
154,12850.0,1
155,12870.0,1
156,12890.0,1
157,12910.0,1
158,12930.0,1
159,12950.0,1
160,12970.0,1
161,12990.0,1
162,13010.0,1
163,13030.0,1
164,13050.0,1
165,13070.0,1
166,13090.0,1
167,13110.0,1
168,13130.0,1
169,13150.0,1
170,13170.0,1
171,13190.0,1
172,13210.0,1
173,13230.0,1
174,13250.0,1
175,13270.0,1
176,13290.0,1
177,13310.0,1
178,13330.0,1
179,13350.0,1
180,13370.0,1
181,13390.0,1
182,13410.0,1
183,13430.0,1
184,13450.0,1
185,13470.0,1
186,13490.0,1
187,13510.0,1
188,13530.0,1
189,13550.0,1
190,13570.0,1
191,13590.0,1
192,13610.0,1
193,13630.0,1
194,13650.0,1
195,13670.0,1
196,13690.0,1
197,13710.0,1
198,13730.0,1
199,13750.0,1
200,13770.0,1
201,13790.0,1
202,13810.0,1
203,13830.0,1
204,13850.0,1
205,13870.0,1
206,13890.0,1
207,13910.0,1
208,13930.0,1
209,13950.0,1
210,13970.0,1
211,13990.0,1
212,14010.0,1
213,14030.0,1
214,14050.0,1
215,14070.0,1
216,14090.0,1
217,14110.0,1
218,14130.0,1
219,14150.0,1
220,14170.0,1
221,14190.0,1
222,14210.0,1
223,14230.0,1
224,14250.0,1
225,14270.0,1
226,14290.0,1
227,14310.0,1
228,14330.0,1
229,14350.0,1
230,14370.0,1
231,14390.0,1
232,14410.0,1
233,14430.0,1
234,14450.0,1
235,14470.0,1
