,Placement Depth (m),Attenuation
0,0.0,1
1,4370.0,1
2,5150.0,1
3,5620.0,1
4,5960.0,1
5,6230.0,1
6,6460.0,1
7,6660.0,1
8,6840.0,1
9,6990.0,1
10,7100.0,1
11,7200.0,1
12,7300.0,1
13,7390.0,1
14,7480.0,1
15,7560.0,1
16,7640.0,1
17,7720.0,1
18,7800.0,1
19,7870.0,1
20,7940.0,1
21,8010.0,1
22,8080.0,1
23,8140.0,1
24,8200.0,1
25,8260.0,1
26,8320.0,1
27,8380.0,1
28,8440.0,1
29,8500.0,1
30,8550.0,1
31,8600.0,1
32,8650.0,1
33,8700.0,1
34,8750.0,1
35,8800.0,1
36,8850.0,1
37,8900.0,1
38,8950.0,1
39,9000.0,1
40,9050.0,1
41,9090.0,1
42,9130.0,1
43,9170.0,1
44,9210.0,1
45,9250.0,1
46,9290.0,1
47,9330.0,1
48,9370.0,1
49,9410.0,1
50,9450.0,1
51,9490.0,1
52,9530.0,1
53,9570.0,1
54,9610.0,1
55,9650.0,1
56,9690.0,1
57,9730.0,1
58,9770.0,1
59,9810.0,1
60,9850.0,1
61,9890.0,1
62,9920.0,1
63,9950.0,1
64,9980.0,1
65,10010.0,1
66,10040.0,1
67,10070.0,1
68,10100.0,1
69,10130.0,1
70,10160.0,1
71,10190.0,1
72,10220.0,1
73,10250.0,1
74,10280.0,1
75,10310.0,1
76,10340.0,1
77,10370.0,1
78,10400.0,1
79,10430.0,1
80,10460.0,1
81,10490.0,1
82,10520.0,1
83,10550.0,1
84,10580.0,1
85,10610.0,1
86,10640.0,1
87,10670.0,1
88,10700.0,1
89,10730.0,1
90,10760.0,1
91,10790.0,1
92,10820.0,1
93,10850.0,1
94,10880.0,1
95,10910.0,1
96,10940.0,1
97,10970.0,1
98,11000.0,1
99,11030.0,1
100,11060.0,1
101,11090.0,1
102,11120.0,1
103,11150.0,1
104,11180.0,1
105,11210.0,1
106,11240.0,1
107,11270.0,1
108,11300.0,1
109,11320.0,1
110,11340.0,1
111,11360.0,1
112,11380.0,1
113,11400.0,1
114,11420.0,1
115,11440.0,1
116,11460.0,1
117,11480.0,1
118,11500.0,1
119,11520.0,1
120,11540.0,1
121,11560.0,1
122,11580.0,1
123,11600.0,1
124,11620.0,1
125,11640.0,1
126,11660.0,1
127,11680.0,1
