,Placement Depth (m),Attenuation
0,0.0,1
1,3100.0,1
2,3620.0,1
3,3940.0,1
4,4170.0,1
5,4360.0,1
6,4510.0,1
7,4620.0,1
8,4720.0,1
9,4810.0,1
10,4890.0,1
11,4970.0,1
12,5040.0,1
13,5110.0,1
14,5180.0,1
15,5240.0,1
16,5300.0,1
17,5360.0,1
18,5420.0,1
19,5480.0,1
20,5530.0,1
21,5580.0,1
22,5630.0,1
23,5680.0,1
24,5730.0,1
25,5780.0,1
26,5830.0,1
27,5870.0,1
28,5910.0,1
29,5950.0,1
30,5990.0,1
31,6030.0,1
32,6070.0,1
33,6110.0,1
34,6150.0,1
35,6190.0,1
36,6230.0,1
37,6270.0,1
38,6310.0,1
39,6350.0,1
40,6380.0,1
41,6410.0,1
42,6440.0,1
43,6470.0,1
44,6500.0,1
45,6530.0,1
46,6560.0,1
47,6590.0,1
48,6620.0,1
49,6650.0,1
50,6680.0,1
51,6710.0,1
52,6740.0,1
53,6770.0,1
54,6800.0,1
55,6830.0,1
56,6860.0,1
57,6890.0,1
58,6920.0,1
59,6950.0,1
60,6980.0,1
61,7010.0,1
62,7040.0,1
63,7070.0,1
64,7100.0,1
65,7130.0,1
66,7160.0,1
67,7190.0,1
68,7220.0,1
69,7250.0,1
70,7270.0,1
71,7290.0,1
72,7310.0,1
73,7330.0,1
74,7350.0,1
75,7370.0,1
76,7390.0,1
77,7410.0,1
78,7430.0,1
79,7450.0,1
80,7470.0,1
81,7490.0,1
82,7510.0,1
83,7530.0,1
84,7550.0,1
85,7570.0,1
86,7590.0,1
87,7610.0,1
88,7630.0,1
89,7650.0,1
90,7670.0,1
91,7690.0,1
92,7710.0,1
93,7730.0,1
94,7750.0,1
95,7770.0,1
96,7790.0,1
97,7810.0,1
98,7830.0,1
99,7850.0,1
100,7870.0,1
101,7890.0,1
102,7910.0,1
103,7930.0,1
104,7950.0,1
105,7970.0,1
106,7990.0,1
107,8010.0,1
108,8030.0,1
109,8050.0,1
110,8070.0,1
111,8090.0,1
112,8110.0,1
113,8130.0,1
114,8150.0,1
115,8170.0,1
116,8190.0,1
117,8210.0,1
118,8230.0,1
119,8250.0,1
120,8270.0,1
121,8290.0,1
122,8310.0,1
123,8330.0,1
124,8350.0,1
125,8370.0,1
126,8390.0,1
127,8410.0,1
128,8430.0,1
129,8450.0,1
130,8470.0,1
131,8490.0,1
132,8510.0,1
133,8530.0,1
134,8550.0,1
135,8570.0,1
136,8590.0,1
137,8610.0,1
138,8630.0,1
139,8650.0,1
140,8670.0,1
141,8690.0,1
142,8710.0,1
143,8730.0,1
144,8750.0,1
145,8770.0,1
146,8790.0,1
147,8810.0,1
148,8830.0,1
149,8850.0,1
150,8870.0,1
151,8890.0,1
152,8910.0,1
153,8930.0,1
154,8950.0,1
155,8970.0,1
156,8990.0,1
157,9010.0,1
158,9030.0,1
159,9050.0,1
160,9070.0,1
161,9090.0,1
162,9110.0,1
163,9130.0,1
164,9150.0,1
165,9170.0,1
166,9190.0,1
167,9210.0,1
168,9220.0,1
169,9230.0,1
170,9240.0,1
171,9250.0,1
172,9260.0,1
173,9270.0,1
174,9280.0,1
175,9290.0,1
176,9300.0,1
177,9310.0,1
178,9320.0,1
179,9330.0,1
180,9340.0,1
181,9350.0,1
182,9360.0,1
183,9370.0,1
184,9380.0,1
185,9390.0,1
186,9400.0,1
187,9410.0,1
188,9420.0,1
189,9430.0,1
190,9440.0,1
