,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
400,4000.0,152.46153846153845,0.3,0.0,3.0785917,3.1833025934585254e-05,1.2731418109754856e-13,20401144077.977543,101.12883845876742,260.70581283145924,418.6541004271728
401,4010.0,152.5826923076923,0.3,0.0,3.07870195,3.1942442036451666e-05,1.3185607979405326e-13,20400676150.238167,101.44480591013257,260.706842624164,418.738587119727
402,4020.0,152.70384615384614,0.3,0.0,3.0788122,3.2052234222054896e-05,1.3655241400463372e-13,20400206633.385197,101.76145258863272,260.7078746501211,418.8231195957666
403,4030.0,152.825,0.3,0.0,3.0789224500000003,3.216240378406559e-05,1.414081712591813e-13,20399735524.452194,102.07877826986469,260.70890891564846,418.90769723985045
404,4040.0,152.94615384615383,0.3,0.0,3.0790327,3.227295201959738e-05,1.4642849144356873e-13,20399262816.85329,102.39678184796705,260.7099454187928,418.9923194156398
405,4050.0,153.06730769230768,0.3,0.0,3.07914295,3.2383880230222544e-05,1.5161867118010314e-13,20398788505.285465,102.7154638030166,260.71098416553104,419.07698525012233
406,4060.0,153.18846153846152,0.3,0.0,3.0792532,3.2495189721986886e-05,1.5698416832581506e-13,20398312584.502216,103.0348237289405,260.71202515897227,419.161694282282
407,4070.0,153.30961538461537,0.3,0.0,3.0793634500000002,3.26068818054255e-05,1.6253060659150032e-13,20397835049.313,103.35486116052955,260.7130684020597,419.2464458138497
408,4080.0,153.43076923076922,0.3,0.0,3.0794737000000003,3.2718957795577985e-05,1.6826378028455582e-13,20397355893.38206,103.6755755741407,260.71411389757276,419.3312391261623
409,4090.0,153.55192307692306,0.3,0.0,3.07958395,3.2831419012004053e-05,1.7418965917865229e-13,20396875111.637356,103.99696718955131,260.7151616507539,419.41607348027895
410,4100.0,153.6730769230769,0.3,0.0,3.0796942,3.294426677879877e-05,1.8031439351342814e-13,20396392699.06107,104.31903535857828,260.7162116640353,419.5009483261888
411,4110.0,153.79423076923075,0.3,0.0,3.07980445,3.305750242460864e-05,1.8664431912740032e-13,20395908649.50078,104.64177937674609,260.71726393969107,419.58586288259687
412,4120.0,153.9153846153846,0.3,0.0,3.0799147000000002,3.3171127282646735e-05,1.931859627273976e-13,20395422958.053623,104.96519927386764,260.7183184824274,419.6708163482839
413,4130.0,154.03653846153844,0.3,0.0,3.0800249500000003,3.3285142690708794e-05,1.9994604729788903e-13,20394935618.689156,105.2892942252788,260.7193752941827,419.7558081072948
414,4140.0,154.15769230769232,0.3,0.0,3.0801352,3.3399549991188826e-05,2.0693149765364286e-13,20394446626.61713,105.61406491703289,260.7204343793075,419.84083731676554
415,4150.0,154.27884615384616,0.3,0.0,3.08024545,3.35143505310947e-05,2.141494461392463e-13,20393955975.92666,105.93951039757103,260.7214957394124,419.9259035191221
416,4160.0,154.4,0.3,0.0,3.0803557,3.362954566206449e-05,2.216072384790897e-13,20393463659.601845,106.26562966262209,260.72255937849945,420.01100582822517
417,4170.0,154.52115384615385,0.3,0.0,3.0804659500000002,3.37451367403818e-05,2.293124397815007e-13,20392969674.19306,106.59242242726046,260.72362530291684,420.0961433385574
418,4180.0,154.6423076923077,0.3,0.0,3.0805762000000003,3.386112512699226e-05,2.3727284070079263e-13,20392474012.8084,106.91988910973882,260.7246935112451,420.18131532384666
419,4190.0,154.76346153846154,0.3,0.0,3.08068645,3.397751218751933e-05,2.454964637610666e-13,20391976670.941006,107.24802852325328,260.7257640094722,420.266521232523
420,4200.0,154.8846153846154,0.3,0.0,3.0807967,3.409429929228017e-05,2.53991569845745e-13,20391477641.828575,107.57684095200024,260.7268367983866,420.35176009533666
421,4210.0,155.00576923076923,0.3,0.0,3.08090695,3.421148781630223e-05,2.6276666485681345e-13,20390976919.928665,107.9063250912466,260.72791188360054,420.4370313134189
422,4220.0,155.12692307692308,0.3,0.0,3.0810172000000002,3.432907913933895e-05,2.718305065479176e-13,20390474499.75807,108.23648034101981,260.72898926804805,420.5223338755762
423,4230.0,155.24807692307692,0.3,0.0,3.0811274500000003,3.444707464588642e-05,2.81192111535518e-13,20389970375.892273,108.56730753982005,260.73006895449174,420.60766694395414
424,4240.0,155.36923076923077,0.3,0.0,3.0812377,3.456547572519943e-05,2.908607624923947e-13,20389464542.964798,108.89880445621753,260.73115094552537,420.69303004048663
425,4250.0,155.4903846153846,0.3,0.0,3.08134795,3.468428377130801e-05,3.0084601552791e-13,20388956994.53433,109.23097179520389,260.73223524357496,420.77842190017134
426,4260.0,155.61153846153846,0.3,0.0,3.0814582,3.480350018303347e-05,3.1115770775950914e-13,20388447724.228165,109.56380869981037,260.7333218533256,420.8638419962578
427,4270.0,155.7326923076923,0.3,0.0,3.0815684500000002,3.4923126364005466e-05,3.218059650800681e-13,20387936726.86604,109.89731425540567,260.73441077926486,420.9492893995649
428,4280.0,155.85384615384615,0.3,0.0,3.0816787000000003,3.504316372267786e-05,3.3280121012576273e-13,20387423996.202652,110.23148895408107,260.735502023283,421.0347631593219
429,4290.0,155.975,0.3,0.0,3.08178895,3.5163613672345885e-05,3.4415417044927867e-13,20386909527.176155,110.56633102142055,260.7365955895013,421.12026267264076
