,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.1,1e-06,3.0344917000000002,8.06865228237526e-06,4.0508777633489205e-12,1122244.6875778504,-101.05816462275479,247.0904861224275,384.27925028077675
1,10.0,104.12115384615385,0.1,1e-06,3.0346019500000003,8.096385758981197e-06,4.168254253877684e-12,1122235.8889609736,-100.88881438515442,247.0904861224275,384.27925028077675
2,20.0,104.24230769230769,0.1,1e-06,3.0347122,8.124214560766344e-06,4.28874703262757e-12,1122227.059980513,-100.71888537699488,247.09088767770976,384.3371254495045
3,30.0,104.36346153846154,0.1,1e-06,3.03482245,8.152139015381247e-06,4.412430972172444e-12,1122218.200522449,-100.54837580277189,247.09129019834654,384.39510112974034
4,40.0,104.48461538461538,0.1,1e-06,3.0349327,8.180159451602724e-06,4.539382545408828e-12,1122209.3104739552,-100.37728812027164,247.09169368665184,384.4531775095459
5,50.0,104.60576923076923,0.1,1e-06,3.0350429500000002,8.208276199337585e-06,4.669679855228263e-12,1122200.3895054364,-100.2056163498276,247.09209814486923,384.51135333075695
6,60.0,104.72692307692307,0.1,1e-06,3.0351532000000003,8.23648958962665e-06,4.803402664648037e-12,1122191.4377251165,-100.03335878288995,247.09250358507805,384.5696302014023
7,70.0,104.84807692307692,0.1,1e-06,3.03526345,8.264799954648564e-06,4.940632427405167e-12,1122182.4550236685,-99.86051792037622,247.09290999943372,384.6280082774459
8,80.0,104.96923076923076,0.1,1e-06,3.0353737,8.293207627723759e-06,5.081452319019573e-12,1122173.4412929101,-99.68708791168385,247.0933173899736,384.68648629082554
9,90.0,105.09038461538462,0.1,1e-06,3.03548395,8.32171294331831e-06,5.225947268331621e-12,1122164.3964257913,-99.51307128568935,247.09372575866783,384.7450657963225
10,100.0,105.21153846153847,0.1,1e-06,3.0355942000000002,8.350316237047917e-06,5.374203989519831e-12,1122155.3201021855,-99.33846227663736,247.0941351074198,384.80374551971306
11,110.0,105.33269230769231,0.1,1e-06,3.03570445,8.37901784568189e-06,5.5263110146041555e-12,1122146.212218762,-99.16325931688418,247.09454544775136,384.86252698106847
12,120.0,105.45384615384616,0.1,1e-06,3.0358147,8.40781810714706e-06,5.682358726440679e-12,1122137.0728859864,-98.98746497594276,247.09495678134752,384.9214102853562
13,130.0,105.575,0.1,1e-06,3.03592495,8.436717360531778e-06,5.842439392213163e-12,1122127.9017892464,-98.81107361360161,247.09536910023348,384.9803941498125
14,140.0,105.69615384615385,0.1,1e-06,3.0360352,8.465715946089919e-06,6.0066471974274744e-12,1122118.699039681,-98.63408782569368,247.0957824156074,385.03948004360893
15,150.0,105.8173076923077,0.1,1e-06,3.0361454500000002,8.494814205244843e-06,6.175078280414141e-12,1122109.4643262818,-98.45650205450416,247.0961967194554,385.09866667869545
16,160.0,105.93846153846154,0.1,1e-06,3.0362557,8.52401248059345e-06,6.347830767345471e-12,1122100.197551057,-98.27831486829871,247.0966120227645,385.1579554910722
17,170.0,106.05961538461538,0.1,1e-06,3.03636595,8.553311115910235e-06,6.525004807772731e-12,1122090.898617048,-98.09952890112872,247.0970283269079,385.2173465377284
18,180.0,106.18076923076923,0.1,1e-06,3.0364762,8.5827104561513e-06,6.706702610688955e-12,1122081.567428318,-97.92013871728898,247.0974456331986,385.27683852334064
19,190.0,106.30192307692307,0.1,1e-06,3.03658645,8.612210847458443e-06,6.893028481124124e-12,1122072.203889941,-97.74014296421296,247.09786394289014,385.33643283527755
20,200.0,106.42307692307692,0.1,1e-06,3.0366967000000002,8.641812637163164e-06,7.0840888572776405e-12,1122062.8077011255,-97.55954431276041,247.09828325717723,385.39612950313784
21,210.0,106.54423076923077,0.1,1e-06,3.03680695,8.671516173790876e-06,7.279992348195052e-12,1122053.3789765197,-97.3783374471177,247.09870358645026,385.45592722503966
22,220.0,106.66538461538461,0.1,1e-06,3.0369172,8.701321807064868e-06,7.480849771994488e-12,1122043.9174187337,-97.19652109212964,247.0991249224926,385.5158273410416
23,230.0,106.78653846153846,0.1,1e-06,3.03702745,8.731229887910549e-06,7.686774194648744e-12,1122034.422938203,-97.01409399804587,247.09954727549697,385.5758298543536
24,240.0,106.9076923076923,0.1,1e-06,3.0371377,8.761240768459506e-06,7.897880969329978e-12,1122024.8954463126,-96.83105494032874,247.09997064634643,385.6359347596191
25,250.0,107.02884615384616,0.1,1e-06,3.0372479500000003,8.791354802053703e-06,8.11428777632193e-12,1122015.334855384,-96.64740271946208,247.1003950358695,385.6961420430221
26,260.0,107.15,0.1,1e-06,3.0373582,8.821572343249503e-06,8.336114663506985e-12,1122005.740876089,-96.46313616076093,247.10082044484022,385.756451682392
27,270.0,107.27115384615385,0.1,1e-06,3.03746845,8.851893747822048e-06,8.563484087433573e-12,1121996.1134240085,-96.27825411418168,247.10124688298347,385.81686364730774
28,280.0,107.3923076923077,0.1,1e-06,3.0375787,8.882319372769315e-06,8.796520954970549e-12,1121986.4524156195,-96.09275156645577,247.10167435088493,385.87737789920095
29,290.0,107.51346153846154,0.1,1e-06,3.03768895,8.912849576316368e-06,9.035352665554874e-12,1121976.7577682864,-95.90663132116306,247.1021028490786,385.9379956608268
30,300.0,107.63461538461539,0.1,1e-06,3.0377992000000003,8.943484717919501e-06,9.280109154038238e-12,1121967.0292004927,-95.71988844042086,247.10253237804739,385.9987156029653
