,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
470,4700.0,140.55555555555554,0.1,0.0,3.0677572555555557,2.272136055308916e-05,3.0257855592854074e-15,15240438384.252481,128.56247890286957,259.17742528721743,395.57814052192896
471,4710.0,140.63333333333333,0.1,0.0,3.0678280333333334,2.2771466478225624e-05,3.1069892916747104e-15,15240149520.048323,128.7847703707757,259.17843869445954,395.6481459246479
472,4720.0,140.7111111111111,0.1,0.0,3.067898811111111,2.282168289867015e-05,3.190278903877476e-15,15239860028.886534,129.00725756208996,259.1794535877723,395.71819852626635
473,4730.0,140.7888888888889,0.1,0.0,3.067969588888889,2.2872010058090734e-05,3.2757055290955116e-15,15239569908.480577,129.22994008295396,259.18046996234114,395.78829829047766
474,4740.0,140.86666666666667,0.1,0.0,3.0680403666666667,2.292244820069282e-05,3.3633214926910192e-15,15239279157.48342,129.45281752841316,259.1814878231123,395.8584451776978
475,4750.0,140.94444444444446,0.1,0.0,3.0681111444444444,2.2972997571220382e-05,3.4531803385157304e-15,15238987773.635342,129.67589018965938,259.1825071717218,395.9286391450878
476,4760.0,141.0222222222222,0.1,0.0,3.068181922222222,2.3023658414956968e-05,3.5453368557881445e-15,15238695756.53177,129.8991569284978,259.1835280129932,395.9988803668614
477,4770.0,141.1,0.1,0.0,3.0682527,2.3074430977727227e-05,3.639847106529939e-15,15238403104.85328,130.12261730737757,259.18455034523896,396.0691685731295
478,4780.0,141.17777777777778,0.1,0.0,3.0683234777777777,2.3125315505897714e-05,3.736768453571642e-15,15238109817.289545,130.34627087810324,259.1855741699695,396.13950371142414
479,4790.0,141.25555555555556,0.1,0.0,3.068394255555556,2.3176312246378476e-05,3.8361595891395804e-15,15237815891.625427,130.5701178792277,259.1865994886539,396.2098857261085
480,4800.0,141.33333333333334,0.1,0.0,3.0684650333333336,2.3227421446623856e-05,3.9380805640347145e-15,15237521327.484453,130.79415714010213,259.1876263059124,396.28031477539867
481,4810.0,141.4111111111111,0.1,0.0,3.0685358111111114,2.3278643354634042e-05,4.042592817415157e-15,15237226122.673405,131.0183888736767,259.18865461993084,396.3507905800706
482,4820.0,141.48888888888888,0.1,0.0,3.068606588888889,2.3329978218956118e-05,4.149759207194274e-15,15236930276.82952,131.24281189370737,259.18968443523005,396.42131329048607
483,4830.0,141.56666666666666,0.1,0.0,3.068677366666667,2.3381426288685173e-05,4.259644041065357e-15,15236633787.781237,131.46742638801143,259.1907157499339,396.4918826228634
484,4840.0,141.64444444444445,0.1,0.0,3.0687481444444447,2.343298781346562e-05,4.372313108166429e-15,15236336654.275528,131.6922318402867,259.1917485684648,396.5624987198023
485,4850.0,141.72222222222223,0.1,0.0,3.0688189222222224,2.3484663043492483e-05,4.487833711396112e-15,15236038874.166245,131.917227724389,259.192782892032,396.63316150598894
486,4860.0,141.8,0.1,0.0,3.0688897,2.3536452229512525e-05,4.606274700394288e-15,15235740447.121412,132.1424141847496,259.19381872494256,396.70387090309197
487,4870.0,141.8777777777778,0.1,0.0,3.068960477777778,2.358835562282537e-05,4.727706505199388e-15,15235441371.91381,132.36778999140657,259.1948560651816,396.7746270411406
488,4880.0,141.95555555555555,0.1,0.0,3.0690312555555557,2.364037347528477e-05,4.852201170595882e-15,15235141646.428896,132.59335526487158,259.1958949138421,396.8454296241696
489,4890.0,142.03333333333333,0.1,0.0,3.0691020333333334,2.369250603930016e-05,4.979832391165369e-15,15234841270.354202,132.8191087610733,259.19693527508764,396.9162787746871
