,Placement Depth (m),Attenuation
0,0.0,1
1,5920.0,1
2,6650.0,1
3,7110.0,1
4,7450.0,1
5,7720.0,1
6,7950.0,1
7,8150.0,1
8,8330.0,1
9,8490.0,1
10,8640.0,1
11,8780.0,1
12,8910.0,1
13,9030.0,1
14,9140.0,1
15,9250.0,1
16,9350.0,1
17,9450.0,1
18,9540.0,1
19,9630.0,1
20,9720.0,1
21,9800.0,1
22,9880.0,1
23,9960.0,1
24,10040.0,1
25,10110.0,1
26,10180.0,1
27,10250.0,1
28,10320.0,1
29,10390.0,1
30,10440.0,1
31,10480.0,1
32,10520.0,1
33,10560.0,1
34,10600.0,1
35,10640.0,1
36,10680.0,1
37,10720.0,1
38,10760.0,1
39,10800.0,1
40,10840.0,1
41,10880.0,1
42,10920.0,1
43,10960.0,1
44,11000.0,1
45,11040.0,1
46,11080.0,1
47,11120.0,1
48,11160.0,1
49,11200.0,1
50,11240.0,1
51,11280.0,1
52,11320.0,1
53,11360.0,1
54,11400.0,1
55,11440.0,1
56,11480.0,1
57,11520.0,1
58,11560.0,1
59,11600.0,1
60,11640.0,1
61,11680.0,1
62,11720.0,1
63,11760.0,1
64,11800.0,1
65,11840.0,1
66,11880.0,1
67,11920.0,1
68,11960.0,1
69,12000.0,1
70,12040.0,1
71,12080.0,1
72,12120.0,1
73,12160.0,1
74,12200.0,1
75,12240.0,1
76,12280.0,1
77,12320.0,1
78,12360.0,1
79,12400.0,1
80,12440.0,1
81,12480.0,1
82,12520.0,1
83,12560.0,1
84,12600.0,1
85,12640.0,1
86,12680.0,1
87,12720.0,1
88,12760.0,1
89,12800.0,1
90,12840.0,1
91,12880.0,1
92,12920.0,1
93,12960.0,1
94,13000.0,1
95,13040.0,1
96,13080.0,1
97,13120.0,1
98,13160.0,1
99,13200.0,1
100,13240.0,1
101,13280.0,1
102,13320.0,1
103,13360.0,1
104,13400.0,1
105,13440.0,1
106,13480.0,1
107,13520.0,1
108,13560.0,1
109,13600.0,1
110,13640.0,1
111,13680.0,1
112,13720.0,1
113,13760.0,1
114,13800.0,1
115,13840.0,1
116,13880.0,1
117,13920.0,1
118,13960.0,1
119,14000.0,1
120,14040.0,1
121,14080.0,1
122,14120.0,1
123,14160.0,1
124,14200.0,1
125,14240.0,1
126,14280.0,1
127,14320.0,1
128,14360.0,1
129,14400.0,1
130,14440.0,1
131,14480.0,1
132,14520.0,1
133,14560.0,1
134,14600.0,1
135,14640.0,1
136,14680.0,1
137,14720.0,1
138,14760.0,1
139,14800.0,1
140,14840.0,1
141,14880.0,1
142,14920.0,1
143,14960.0,1
144,15000.0,1
145,15040.0,1
146,15080.0,1
147,15120.0,1
148,15160.0,1
149,15200.0,1
150,15240.0,1
151,15280.0,1
152,15320.0,1
153,15360.0,1
154,15400.0,1
155,15440.0,1
156,15480.0,1
157,15520.0,1
158,15560.0,1
159,15600.0,1
160,15640.0,1
161,15680.0,1
162,15720.0,1
163,15760.0,1
164,15800.0,1
165,15840.0,1
166,15880.0,1
167,15920.0,1
168,15960.0,1
169,16000.0,1
170,16040.0,1
171,16080.0,1
172,16120.0,1
173,16160.0,1
174,16200.0,1
