,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.3,0.042,3.0344917000000002,8.06865228237526e-06,1.7013686605442915e-07,20503343824.602253,24.287543014200942,198.3962631259456,323.70182540264125
1,10.0,104.12115384615385,0.3,0.042,3.0346019500000003,8.096385758981197e-06,1.7506667865615033e-07,20494537605.699512,24.467507831652878,198.3962631259456,323.70182540264125
2,20.0,104.24230769230769,0.3,0.042,3.0347122,8.124214560766344e-06,1.8012737536312177e-07,20485484859.821953,24.650239045708336,198.40008426396872,323.7315046162059
3,30.0,104.36346153846154,0.3,0.042,3.03482245,8.152139015381247e-06,1.853221008234433e-07,20476179357.14683,24.835796792009052,198.40399080354874,323.76146264839065
4,40.0,104.48461538461538,0.3,0.042,3.0349327,8.180159451602724e-06,1.9065406689876576e-07,20466614735.00226,25.024243241403664,198.4079843157725,323.7917048438321
5,50.0,104.60576923076923,0.3,0.042,3.0350429500000002,8.208276199337585e-06,1.96126553910531e-07,20456784495.81542,25.215642352547704,198.41206639119596,323.8222367529409
6,60.0,104.72692307692307,0.3,0.042,3.0351532000000003,8.23648958962665e-06,2.0174291190546168e-07,20446682005.31289,25.41005963343261,198.41623863990483,323.85306408733106
7,70.0,104.84807692307692,0.3,0.042,3.03526345,8.264799954648564e-06,2.0750656194050904e-07,20436300490.616215,25.6075601638363,198.4205026914659,323.88419267789175
8,80.0,104.96923076923076,0.3,0.042,3.0353737,8.293207627723759e-06,2.1342099738750598e-07,20425633038.10836,25.808210214522166,198.424860194923,323.91562815865103
9,90.0,105.09038461538462,0.3,0.042,3.03548395,8.32171294331831e-06,2.194897852577438e-07,20414672591.76551,26.012078724708985,198.42931281888806,323.94737622523775
10,100.0,105.21153846153847,0.3,0.042,3.0355942000000002,8.350316237047917e-06,2.2571656754671607e-07,20403411951.24125,26.219236980629447,198.43386225143726,323.97944286431533
11,110.0,105.33269230769231,0.3,0.042,3.03570445,8.37901784568189e-06,2.3210506259925613e-07,20391843769.872402,26.429755041320863,198.4385102001137,324.01183429721914
12,120.0,105.45384615384616,0.3,0.042,3.0358147,8.40781810714706e-06,2.3865906649531474e-07,20379960552.943546,26.64370488221591,198.4432583919642,324.04455642245654
13,130.0,105.575,0.3,0.042,3.03592495,8.436717360531778e-06,2.453824544566044e-07,20367754655.923183,26.86116010684666,198.44810857347233,324.0776153050532
14,140.0,105.69615384615385,0.3,0.042,3.0360352,8.465715946089919e-06,2.5227918227436607e-07,20355218282.57748,27.082195670765625,198.45306251050908,324.1110171289684
15,150.0,105.8173076923077,0.3,0.042,3.0361454500000002,8.494814205244843e-06,2.5935328775847583e-07,20342343483.29059,27.306887617738596,198.45812198833883,324.1447681527036
16,160.0,105.93846153846154,0.3,0.042,3.0362557,8.52401248059345e-06,2.6660889220816436e-07,20329122153.301193,27.53531432177774,198.4632888115485,324.1788746680184
17,170.0,106.05961538461538,0.3,0.042,3.03636595,8.553311115910235e-06,2.740502019045778e-07,20315546031.16866,27.767553203844436,198.46856480401829,324.2133431855635
18,180.0,106.18076923076923,0.3,0.042,3.0364762,8.5827104561513e-06,2.816815096254163e-07,20301606696.992413,28.003686376226113,198.47395180881108,324.2481799414369
19,190.0,106.30192307692307,0.3,0.042,3.03658645,8.612210847458443e-06,2.895071961819313e-07,20287295570.835464,28.243794447716716,198.47945168817049,324.2833917389604
20,200.0,106.42307692307692,0.3,0.042,3.0366967000000002,8.641812637163164e-06,2.975317319784894e-07,20272603911.338013,28.48796059636352,198.48506632344944,324.3189850257781
21,210.0,106.54423076923077,0.3,0.042,3.03680695,8.671516173790876e-06,3.057596785949947e-07,20257522814.136635,28.73627017015752,198.49079761497845,324.3549664974134
22,220.0,106.66538461538461,0.3,0.042,3.0369172,8.701321807064868e-06,3.141956903923989e-07,20242043210.51107,28.988807633008186,198.49664748202505,324.39134303483667
23,230.0,106.78653846153846,0.3,0.042,3.03702745,8.731229887910549e-06,3.228445161415496e-07,20226155865.932686,29.2456603422867,198.5026178626813,324.4281212601672
24,240.0,106.9076923076923,0.3,0.042,3.0371377,8.761240768459506e-06,3.317110006756665e-07,20209851378.875088,29.50691681063949,198.50871071380703,324.46530808534084
25,250.0,107.02884615384616,0.3,0.042,3.0372479500000003,8.791354802053703e-06,3.40800086566655e-07,20193120179.64757,29.77266637609745,198.514928010892,324.50291045918596
26,260.0,107.15,0.3,0.042,3.0373582,8.821572343249503e-06,3.5011681582556315e-07,20175952529.19062,30.04300136464194,198.52127174793156,324.5409353210484
27,270.0,107.27115384615385,0.3,0.042,3.03746845,8.851893747822048e-06,3.596663316274117e-07,20158338518.011887,30.31801295672138,198.5277439373396,324.57938990724966
28,280.0,107.3923076923077,0.3,0.042,3.0375787,8.882319372769315e-06,3.6945388006067886e-07,20140268065.320858,30.59779577018057,198.53434660983302,324.6182811673133
29,290.0,107.51346153846154,0.3,0.042,3.03768895,8.912849576316368e-06,3.794848119017017e-07,20121730918.112488,30.882443812038822,198.54108181426858,324.65761640967054
30,300.0,107.63461538461539,0.3,0.042,3.0377992000000003,8.943484717919501e-06,3.897645844142356e-07,20102716650.41063,31.172054815592844,198.54795161752745,324.69740273585705
31,310.0,107.75576923076923,0.3,0.042,3.03790945,8.974225158270601e-06,4.002987631744885e-07,20083214662.649593,31.466726281409837,198.55495810437142,324.7376476433548
32,320.0,107.87692307692308,0.3,0.042,3.0380197,9.00507125930125e-06,4.1109302392185557e-07,20063214181.09765,31.76655738421241,198.56210337728012,324.7783584784821
33,330.0,107.99807692307692,0.3,0.042,3.03812995,9.036023384187107e-06,4.2215315443563795e-07,20042704257.464348,32.07164851883311,198.56938955630778,324.81954270086635
34,340.0,108.11923076923077,0.3,0.042,3.0382402,9.067081897352118e-06,4.3348505643804453e-07,20021673768.551105,32.38210087081144,198.57681877890997,324.86120782238163
35,350.0,108.24038461538461,0.3,0.042,3.0383504500000003,9.098247164472845e-06,4.4509474752369277e-07,20000111416.166336,32.698017044408765,198.5843931997928,324.90336135114376
36,360.0,108.36153846153846,0.3,0.042,3.0384607,9.129519552482688e-06,4.5698836311596067e-07,19978005727.045116,33.01950261770558,198.59211499070852,324.9460108782746
37,370.0,108.4826923076923,0.3,0.042,3.03857095,9.160899429576343e-06,4.691721584503941e-07,19955345052.951694,33.34666255380463,198.59998634029233,324.98916428573506
38,380.0,108.60384615384615,0.3,0.042,3.0386812,9.192387165213986e-06,4.816525105854993e-07,19932117570.999447,33.679602814506566,198.60800945388004,325.0328292708497
39,390.0,108.725,0.3,0.042,3.03879145,9.223983130125754e-06,4.944359204411755e-07,19908311284.084328,34.01843083771451,198.61618655329633,325.0770135648056
40,400.0,108.84615384615384,0.3,0.042,3.0389017000000003,9.255687696316031e-06,5.075290148650915e-07,19883914021.39694,34.363256870840786,198.62451987665335,325.12172499793445
41,410.0,108.96730769230768,0.3,0.042,3.03901195,9.287501237067874e-06,5.209385487272473e-07,19858913439.336052,34.71419057795379,198.63301167817528,325.16697167453304
42,420.0,109.08846153846154,0.3,0.042,3.0391222,9.319424126947343e-06,5.346714070430733e-07,19833297022.31585,35.07134243954749,198.64166422793744,325.21276153527424
43,430.0,109.20961538461539,0.3,0.042,3.03923245,9.351456741807953e-06,5.48734607125277e-07,19807052084.058353,35.43482498255834,198.65047981170073,325.25910254375407
44,440.0,109.33076923076923,0.3,0.042,3.0393427,9.383599458795135e-06,5.631353007648022e-07,19780165768.847248,35.804751287139645,198.65946073063924,325.306002847214
45,450.0,109.45192307692308,0.3,0.042,3.0394529500000003,9.415852656350641e-06,5.778807764411173e-07,19752625053.132004,36.18123613190198,198.66860930114416,325.35347058939544
46,460.0,109.57307692307693,0.3,0.042,3.0395632,9.448216714216942e-06,5.929784615621766e-07,19724416747.299217,36.56439371532141,198.67792785457436,325.40151405977144
47,470.0,109.69423076923077,0.3,0.042,3.03967345,9.48069201344183e-06,6.084359247343423e-07,19695527497.649582,36.95434039735958,198.68741873701856,325.4501414117755
