,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.1,0.001,3.0344917000000002,8.06865228237526e-06,4.050877763200839e-09,20503343824.602253,24.287543014200942,207.33475605539996,342.53648804794045
1,10.0,104.07777777777778,0.1,0.001,3.034562477777778,8.086445551676552e-06,4.125876289946752e-09,20502932767.135456,24.407310196593304,207.33475605539996,342.53648804794045
2,20.0,104.15555555555555,0.1,0.001,3.0346332555555557,8.104278059306776e-06,4.2021482185217264e-09,20502516597.06982,24.527348895591615,207.33510195408243,342.5688028968093
3,30.0,104.23333333333333,0.1,0.001,3.0347040333333335,8.12214989179566e-06,4.279713133865773e-09,20502095234.65776,24.647657905642834,207.3354514240168,342.60113320918117
4,40.0,104.31111111111112,0.1,0.001,3.0347748111111112,8.140061135863751e-06,4.358590889169418e-09,20501668596.26912,24.768238898895056,207.33580451422,342.63347844362283
5,50.0,104.38888888888889,0.1,0.001,3.034845588888889,8.158011878422801e-06,4.438801609065081e-09,20501236598.67514,24.889093526202974,207.3361612765431,342.66583883046945
6,60.0,104.46666666666667,0.1,0.001,3.0349163666666668,8.176002206576223e-06,4.520365692849922e-09,20500799155.083294,25.01022056228361,207.33652176206982,342.6982145925235
7,70.0,104.54444444444445,0.1,0.001,3.0349871444444445,8.194032207619545e-06,4.60330381774073e-09,20500356180.623528,25.131621635158336,207.3368860244212,342.730605182972
8,80.0,104.62222222222222,0.1,0.001,3.0350579222222223,8.212101969040806e-06,4.687636942160754e-09,20499907587.110355,25.253301190337908,207.33725411517233,342.7630108161081
9,90.0,104.7,0.1,0.001,3.0351287,8.230211578520924e-06,4.773386309059208e-09,20499453285.823032,25.37525796384303,207.33762608820916,342.7954324538486
10,100.0,104.77777777777777,0.1,0.001,3.0351994777777778,8.248361123934224e-06,4.86057344926318e-09,20498993185.053585,25.497490698482963,207.3380019974055,342.82786953784887
11,110.0,104.85555555555555,0.1,0.001,3.0352702555555555,8.266550693348817e-06,4.9492201848624815e-09,20498527194.059593,25.62000377191436,207.3383818986439,342.8603215123688
12,120.0,104.93333333333334,0.1,0.001,3.0353410333333333,8.284780375026986e-06,5.039348632627652e-09,20498055219.36913,25.74279590163593,207.33876584653834,342.89278931314533
13,130.0,105.0111111111111,0.1,0.001,3.0354118111111115,8.303050257425659e-06,5.130981207461407e-09,20497577166.191475,25.865868609772306,207.3391538974794,342.9252723769783
14,140.0,105.08888888888889,0.1,0.001,3.035482588888889,8.321360429196861e-06,5.22414062588356e-09,20497092939.742912,25.989223397808367,207.33954610845808,342.95777088073834
15,150.0,105.16666666666667,0.1,0.001,3.035553366666667,8.339710979188122e-06,5.318849909549975e-09,20496602440.5557,26.112861746661487,207.33994253597163,342.9902849941538
16,160.0,105.24444444444444,0.1,0.001,3.0356241444444447,8.358101996442842e-06,5.415132388805511e-09,20496105570.633408,26.236785116755346,207.3403432398561,343.0228148798585
17,170.0,105.32222222222222,0.1,0.001,3.0356949222222225,8.376533570200839e-06,5.513011706271502e-09,20495602229.966496,26.360994948095716,207.34074827823636,343.05536069343924
18,180.0,105.4,0.1,0.001,3.0357657000000002,8.395005789898727e-06,5.612511820467798e-09,20495092317.836575,26.485489903543474,207.34115771037108,343.08792258348393
19,190.0,105.47777777777777,0.1,0.001,3.035836477777778,8.413518745170311e-06,5.7136570094696395e-09,20494575729.533375,26.610274150650696,207.34157159558066,343.12049997157095
20,200.0,105.55555555555556,0.1,0.001,3.0359072555555557,8.43207252584706e-06,5.816471874599876e-09,20494052359.95888,26.735346328180764,207.34198999590137,343.15309371526064
