,Placement Depth (m),Attenuation
353,16420.0,1
354,16430.0,1
355,16440.0,1
356,16450.0,1
357,16460.0,1
358,16470.0,1
359,16480.0,1
360,16490.0,1
361,16500.0,1
362,16510.0,1
363,16520.0,1
364,16530.0,1
365,16540.0,1
366,16550.0,1
367,16560.0,1
368,16570.0,1
369,16580.0,1
370,16590.0,1
371,16600.0,1
372,16610.0,1
373,16620.0,1
374,16630.0,1
375,16640.0,1
376,16650.0,1
377,16660.0,1
378,16670.0,1
379,16680.0,1
380,16690.0,1
381,16700.0,1
382,16710.0,1
383,16720.0,1
384,16730.0,1
385,16740.0,1
386,16750.0,1
387,16760.0,1
388,16770.0,1
389,16780.0,1
390,16790.0,1
391,16800.0,1
392,16810.0,1
393,16820.0,1
394,16830.0,1
395,16840.0,1
396,16850.0,1
397,16860.0,1
398,16870.0,1
399,16880.0,1
400,16890.0,1
401,16900.0,1
402,16910.0,1
403,16920.0,1
404,16930.0,1
405,16940.0,1
406,16950.0,1
407,16960.0,1
408,16970.0,1
409,16980.0,1
410,16990.0,1
411,17000.0,1
412,17010.0,1
413,17020.0,1
414,17030.0,1
415,17040.0,1
416,17050.0,1
417,17060.0,1
418,17070.0,1
419,17080.0,1
420,17090.0,1
421,17100.0,1
422,17110.0,1
423,17120.0,1
424,17130.0,1
425,17140.0,1
426,17150.0,1
427,17160.0,1
428,17170.0,1
429,17180.0,1
430,17190.0,1
431,17200.0,1
432,17210.0,1
433,17220.0,1
434,17230.0,1
435,17240.0,1
436,17250.0,1
437,17260.0,1
438,17270.0,1
439,17280.0,1
440,17290.0,1
441,17300.0,1
442,17310.0,1
443,17320.0,1
444,17330.0,1
445,17340.0,1
446,17350.0,1
447,17360.0,1
448,17370.0,1
449,17380.0,1
450,17390.0,1
451,17400.0,1
452,17410.0,1
453,17420.0,1
454,17430.0,1
455,17440.0,1
456,17450.0,1
457,17460.0,1
458,17470.0,1
459,17480.0,1
460,17490.0,1
461,17500.0,1
462,17510.0,1
463,17520.0,1
464,17530.0,1
465,17540.0,1
466,17550.0,1
467,17560.0,1
468,17570.0,1
469,17580.0,1
470,17590.0,1
471,17600.0,1
472,17610.0,1
473,17620.0,1
474,17630.0,1
475,17640.0,1
476,17650.0,1
477,17660.0,1
478,17670.0,1
479,17680.0,1
480,17690.0,1
481,17700.0,1
482,17710.0,1
483,17720.0,1
484,17730.0,1
485,17740.0,1
486,17750.0,1
487,17760.0,1
488,17770.0,1
489,17780.0,1
490,17790.0,1
491,17800.0,1
492,17810.0,1
493,17820.0,1
494,17830.0,1
495,17840.0,1
496,17850.0,1
497,17860.0,1
498,17870.0,1
499,17880.0,1
500,17890.0,1
501,17900.0,1
502,17910.0,1
503,17920.0,1
504,17930.0,1
505,17940.0,1
506,17950.0,1
507,17960.0,1
508,17970.0,1
509,17980.0,1
510,17990.0,1
511,18000.0,1
512,18010.0,1
513,18020.0,1
514,18030.0,1
515,18040.0,1
516,18050.0,1
517,18060.0,1
518,18070.0,1
519,18080.0,1
520,18090.0,1
521,18100.0,1
522,18110.0,1
523,18120.0,1
524,18130.0,1
525,18140.0,1
526,18150.0,1
527,18160.0,1
528,18170.0,1
529,18180.0,1
530,18190.0,1
531,18200.0,1
532,18210.0,1
533,18220.0,1
534,18230.0,1
535,18240.0,1
536,18250.0,1
537,18260.0,1
538,18270.0,1
539,18280.0,1
540,18290.0,1
541,18300.0,1
542,18310.0,1
