,Placement Depth (m),Attenuation
0,0.0,1
1,3340.0,1
2,3860.0,1
3,4180.0,1
4,4410.0,1
5,4570.0,1
6,4700.0,1
7,4810.0,1
8,4910.0,1
9,5010.0,1
10,5100.0,1
11,5180.0,1
12,5260.0,1
13,5330.0,1
14,5400.0,1
15,5470.0,1
16,5540.0,1
17,5600.0,1
18,5660.0,1
19,5720.0,1
20,5780.0,1
21,5840.0,1
22,5890.0,1
23,5940.0,1
24,5990.0,1
25,6040.0,1
26,6090.0,1
27,6140.0,1
28,6190.0,1
29,6240.0,1
30,6280.0,1
31,6320.0,1
32,6360.0,1
33,6400.0,1
34,6440.0,1
35,6480.0,1
36,6520.0,1
37,6560.0,1
38,6600.0,1
39,6640.0,1
40,6680.0,1
41,6720.0,1
42,6760.0,1
43,6800.0,1
44,6830.0,1
45,6860.0,1
46,6890.0,1
47,6920.0,1
48,6950.0,1
49,6980.0,1
50,7010.0,1
51,7040.0,1
52,7070.0,1
53,7100.0,1
54,7130.0,1
55,7160.0,1
56,7190.0,1
57,7220.0,1
58,7250.0,1
59,7280.0,1
60,7310.0,1
61,7340.0,1
62,7370.0,1
63,7400.0,1
64,7430.0,1
65,7460.0,1
66,7490.0,1
67,7520.0,1
68,7550.0,1
69,7580.0,1
70,7610.0,1
71,7640.0,1
72,7670.0,1
73,7700.0,1
74,7730.0,1
75,7760.0,1
76,7790.0,1
77,7810.0,1
78,7830.0,1
79,7850.0,1
80,7870.0,1
81,7890.0,1
82,7910.0,1
83,7930.0,1
84,7950.0,1
85,7970.0,1
86,7990.0,1
87,8010.0,1
88,8030.0,1
89,8050.0,1
90,8070.0,1
91,8090.0,1
92,8110.0,1
93,8130.0,1
94,8150.0,1
95,8170.0,1
96,8190.0,1
97,8210.0,1
98,8230.0,1
99,8250.0,1
100,8270.0,1
101,8290.0,1
102,8310.0,1
103,8330.0,1
104,8350.0,1
105,8370.0,1
106,8390.0,1
107,8410.0,1
108,8430.0,1
109,8450.0,1
110,8470.0,1
111,8490.0,1
112,8510.0,1
113,8530.0,1
114,8550.0,1
115,8570.0,1
116,8590.0,1
117,8610.0,1
118,8630.0,1
119,8650.0,1
120,8670.0,1
121,8690.0,1
122,8710.0,1
123,8730.0,1
124,8750.0,1
125,8770.0,1
126,8790.0,1
127,8810.0,1
128,8830.0,1
129,8850.0,1
130,8870.0,1
131,8890.0,1
132,8910.0,1
133,8930.0,1
134,8950.0,1
135,8970.0,1
136,8990.0,1
137,9010.0,1
138,9030.0,1
139,9050.0,1
140,9070.0,1
141,9090.0,1
142,9110.0,1
143,9130.0,1
144,9150.0,1
145,9170.0,1
146,9190.0,1
147,9210.0,1
148,9230.0,1
149,9250.0,1
150,9270.0,1
151,9290.0,1
152,9310.0,1
153,9330.0,1
154,9350.0,1
155,9370.0,1
156,9390.0,1
157,9410.0,1
158,9430.0,1
159,9450.0,1
160,9470.0,1
161,9490.0,1
162,9510.0,1
163,9530.0,1
164,9550.0,1
165,9570.0,1
166,9590.0,1
167,9610.0,1
168,9630.0,1
169,9650.0,1
170,9670.0,1
171,9690.0,1
172,9710.0,1
173,9730.0,1
174,9750.0,1
175,9770.0,1
176,9790.0,1
177,9810.0,1
178,9830.0,1
179,9850.0,1
180,9870.0,1
181,9880.0,1
182,9890.0,1
183,9900.0,1
184,9910.0,1
185,9920.0,1
186,9930.0,1
187,9940.0,1
188,9950.0,1
189,9960.0,1
190,9970.0,1
191,9980.0,1
192,9990.0,1
193,10000.0,1
194,10010.0,1
195,10020.0,1
196,10030.0,1
197,10040.0,1
198,10050.0,1
199,10060.0,1
200,10070.0,1
201,10080.0,1
202,10090.0,1
203,10100.0,1
204,10110.0,1
205,10120.0,1
206,10130.0,1
207,10140.0,1
208,10150.0,1
209,10160.0,1
210,10170.0,1
211,10180.0,1
212,10190.0,1
213,10200.0,1
214,10210.0,1
215,10220.0,1
216,10230.0,1
217,10240.0,1
218,10250.0,1
219,10260.0,1
220,10270.0,1
221,10280.0,1
222,10290.0,1
223,10300.0,1
224,10310.0,1
225,10320.0,1
226,10330.0,1
227,10340.0,1
228,10350.0,1
229,10360.0,1
230,10370.0,1
231,10380.0,1
232,10390.0,1
233,10400.0,1
234,10410.0,1
235,10420.0,1
236,10430.0,1
237,10440.0,1
238,10450.0,1
239,10460.0,1
240,10470.0,1
241,10480.0,1
242,10490.0,1
243,10500.0,1
244,10510.0,1
245,10520.0,1
246,10530.0,1
247,10540.0,1
248,10550.0,1
249,10560.0,1
250,10570.0,1
251,10580.0,1
252,10590.0,1
253,10600.0,1
254,10610.0,1
255,10620.0,1
256,10630.0,1
257,10640.0,1
258,10650.0,1
259,10660.0,1
260,10670.0,1
261,10680.0,1
262,10690.0,1
263,10700.0,1
264,10710.0,1
265,10720.0,1
266,10730.0,1
267,10740.0,1
268,10750.0,1
269,10760.0,1
270,10770.0,1
271,10780.0,1
272,10790.0,1
273,10800.0,1
274,10810.0,1
275,10820.0,1
276,10830.0,1
277,10840.0,1
278,10850.0,1
279,10860.0,1
280,10870.0,1
281,10880.0,1
282,10890.0,1
283,10900.0,1
284,10910.0,1
285,10920.0,1
286,10930.0,1
287,10940.0,1
288,10950.0,1
289,10960.0,1
290,10970.0,1
291,10980.0,1
292,10990.0,1
293,11000.0,1
294,11010.0,1
295,11020.0,1
