,Placement Depth (m),Attenuation
0,0.0,1
1,2830.0,1
2,3350.0,1
3,3660.0,1
4,3890.0,1
5,4070.0,1
6,4220.0,1
7,4350.0,1
8,4470.0,1
9,4570.0,1
10,4660.0,1
11,4740.0,1
12,4820.0,1
13,4890.0,1
14,4960.0,1
15,5030.0,1
16,5090.0,1
17,5150.0,1
18,5210.0,1
19,5270.0,1
20,5320.0,1
21,5370.0,1
22,5420.0,1
23,5470.0,1
24,5520.0,1
25,5570.0,1
26,5620.0,1
27,5660.0,1
28,5700.0,1
29,5740.0,1
30,5780.0,1
31,5820.0,1
32,5860.0,1
33,5900.0,1
34,5940.0,1
35,5980.0,1
36,6020.0,1
37,6060.0,1
38,6100.0,1
39,6140.0,1
40,6170.0,1
41,6200.0,1
42,6230.0,1
43,6260.0,1
44,6290.0,1
45,6320.0,1
46,6350.0,1
47,6380.0,1
48,6410.0,1
49,6440.0,1
50,6470.0,1
51,6500.0,1
52,6530.0,1
53,6560.0,1
54,6590.0,1
55,6620.0,1
56,6650.0,1
57,6680.0,1
58,6710.0,1
59,6740.0,1
60,6770.0,1
61,6800.0,1
62,6830.0,1
63,6860.0,1
64,6890.0,1
65,6920.0,1
66,6950.0,1
67,6980.0,1
68,7010.0,1
69,7030.0,1
70,7050.0,1
71,7070.0,1
72,7090.0,1
73,7110.0,1
74,7130.0,1
75,7150.0,1
76,7170.0,1
77,7190.0,1
78,7210.0,1
79,7230.0,1
80,7250.0,1
81,7270.0,1
82,7290.0,1
83,7310.0,1
84,7330.0,1
85,7350.0,1
86,7370.0,1
87,7390.0,1
88,7410.0,1
89,7430.0,1
90,7450.0,1
91,7470.0,1
92,7490.0,1
93,7510.0,1
94,7530.0,1
95,7550.0,1
96,7570.0,1
97,7590.0,1
98,7610.0,1
99,7630.0,1
100,7650.0,1
101,7670.0,1
102,7690.0,1
103,7710.0,1
104,7730.0,1
105,7750.0,1
106,7770.0,1
107,7790.0,1
108,7810.0,1
109,7830.0,1
110,7850.0,1
111,7870.0,1
112,7890.0,1
113,7910.0,1
114,7930.0,1
115,7950.0,1
116,7970.0,1
117,7990.0,1
118,8010.0,1
119,8030.0,1
120,8050.0,1
121,8070.0,1
122,8090.0,1
123,8110.0,1
124,8130.0,1
125,8150.0,1
126,8170.0,1
127,8190.0,1
128,8210.0,1
129,8230.0,1
130,8250.0,1
131,8270.0,1
132,8290.0,1
133,8310.0,1
134,8330.0,1
135,8350.0,1
136,8370.0,1
137,8390.0,1
138,8410.0,1
139,8430.0,1
140,8450.0,1
141,8470.0,1
142,8490.0,1
143,8510.0,1
144,8530.0,1
145,8550.0,1
146,8570.0,1
147,8590.0,1
148,8610.0,1
149,8630.0,1
150,8650.0,1
151,8670.0,1
152,8690.0,1
153,8710.0,1
154,8730.0,1
155,8750.0,1
156,8770.0,1
157,8790.0,1
158,8810.0,1
159,8830.0,1
160,8850.0,1
161,8870.0,1
162,8890.0,1
163,8900.0,1
164,8910.0,1
165,8920.0,1
166,8930.0,1
167,8940.0,1
168,8950.0,1
169,8960.0,1
170,8970.0,1
171,8980.0,1
172,8990.0,1
173,9000.0,1
174,9010.0,1
175,9020.0,1
176,9030.0,1
177,9040.0,1
178,9050.0,1
179,9060.0,1
180,9070.0,1
181,9080.0,1
182,9090.0,1
183,9100.0,1
184,9110.0,1
185,9120.0,1
186,9130.0,1
187,9140.0,1
188,9150.0,1
189,9160.0,1
190,9170.0,1
191,9180.0,1
192,9190.0,1
193,9200.0,1
194,9210.0,1
195,9220.0,1
196,9230.0,1
197,9240.0,1
198,9250.0,1
199,9260.0,1
200,9270.0,1
201,9280.0,1
202,9290.0,1
203,9300.0,1
204,9310.0,1
205,9320.0,1
206,9330.0,1
207,9340.0,1
208,9350.0,1
209,9360.0,1
210,9370.0,1
211,9380.0,1
212,9390.0,1
213,9400.0,1
214,9410.0,1
215,9420.0,1
216,9430.0,1
217,9440.0,1
218,9450.0,1
219,9460.0,1
220,9470.0,1
221,9480.0,1
222,9490.0,1
223,9500.0,1
224,9510.0,1
225,9520.0,1
226,9530.0,1
227,9540.0,1
228,9550.0,1
229,9560.0,1
230,9570.0,1
231,9580.0,1
232,9590.0,1
233,9600.0,1
234,9610.0,1
235,9620.0,1
236,9630.0,1
237,9640.0,1
238,9650.0,1
239,9660.0,1
240,9670.0,1
241,9680.0,1
242,9690.0,1
243,9700.0,1
244,9710.0,1
245,9720.0,1
246,9730.0,1
247,9740.0,1
248,9750.0,1
249,9760.0,1
250,9770.0,1
251,9780.0,1
252,9790.0,1
253,9800.0,1
254,9810.0,1
255,9820.0,1
256,9830.0,1
257,9840.0,1
258,9850.0,1
259,9860.0,1
260,9870.0,1
261,9880.0,1
