,Placement Depth (m),Attenuation
0,0.0,1
1,7480.0,1
2,8500.0,1
3,9120.0,1
4,9580.0,1
5,9940.0,1
6,10250.0,1
7,10450.0,1
8,10570.0,1
9,10690.0,1
10,10810.0,1
11,10930.0,1
12,11050.0,1
13,11170.0,1
14,11290.0,1
15,11410.0,1
16,11530.0,1
17,11650.0,1
18,11770.0,1
19,11890.0,1
20,12010.0,1
21,12130.0,1
22,12250.0,1
23,12370.0,1
24,12490.0,1
25,12610.0,1
26,12730.0,1
27,12850.0,1
28,12970.0,1
29,13090.0,1
30,13210.0,1
31,13330.0,1
32,13450.0,1
33,13570.0,1
34,13690.0,1
35,13810.0,1
36,13930.0,1
37,14050.0,1
38,14170.0,1
39,14290.0,1
40,14410.0,1
41,14530.0,1
42,14650.0,1
43,14770.0,1
44,14890.0,1
45,15010.0,1
46,15130.0,1
47,15250.0,1
48,15370.0,1
49,15490.0,1
50,15610.0,1
51,15730.0,1
52,15850.0,1
53,15970.0,1
54,16090.0,1
55,16200.0,1
