,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
32,320.0,107.87692307692308,0.3,0.001,3.0380197,9.00507125930125e-06,9.787929140998043e-09,1121402.935770973,-96.37990360397998,210.0365436978714,355.03322700782945
33,330.0,107.99807692307692,0.3,0.001,3.03812995,9.036023384187107e-06,1.0051265581802492e-08,1121366.4251769886,-96.22286154147064,210.03708667293492,355.066667862855
34,340.0,108.11923076923077,0.3,0.001,3.0382402,9.067081897352118e-06,1.0321072772336096e-08,1121329.1175725528,-96.06510608007997,210.0376397482198,355.10015094283017
35,350.0,108.24038461538461,0.3,0.001,3.0383504500000003,9.098247164472845e-06,1.0597493988661176e-08,1121290.994029421,-95.9066270107544,210.0382031295065,355.1336756310101
36,360.0,108.36153846153846,0.3,0.001,3.0384607,9.129519552482688e-06,1.0880675312286735e-08,1121252.035227606,-95.74741885680999,210.03877702690482,355.1672432477625
37,370.0,108.4826923076923,0.3,0.001,3.03857095,9.160899429576343e-06,1.1170765677392434e-08,1121212.2214195295,-95.58747623249718,210.03936165377198,355.2008540979606
38,380.0,108.60384615384615,0.3,0.001,3.0386812,9.192387165213986e-06,1.1467916918704614e-08,1121171.5324953562,-95.42678930785492,210.03995722717863,355.2345084579556
39,390.0,108.725,0.3,0.001,3.03879145,9.223983130125754e-06,1.1772283820030398e-08,1121129.9478101267,-95.26535292184407,210.04056396685712,355.2682075256557
40,400.0,108.84615384615384,0.3,0.001,3.0389017000000003,9.255687696316031e-06,1.2084024163457138e-08,1121087.446305269,-95.1031620022777,210.0411820977064,355.3019515074031
41,410.0,108.96730769230768,0.3,0.001,3.03901195,9.287501237067874e-06,1.2403298779222938e-08,1121044.0064856315,-94.94021156509915,210.04181184789425,355.3357405822476
42,420.0,109.08846153846154,0.3,0.001,3.0391222,9.319424126947343e-06,1.2730271596266616e-08,1120999.6063573938,-94.77649226169552,210.04245344912283,355.36957490232135
43,430.0,109.20961538461539,0.3,0.001,3.03923245,9.351456741807953e-06,1.3065109693462148e-08,1120954.2235458295,-94.61199932698307,210.04310713746423,355.4034555132363
44,440.0,109.33076923076923,0.3,0.001,3.0393427,9.383599458795135e-06,1.3407983351546305e-08,1120907.8351101235,-94.44671926069142,210.0437731515427,355.4373825005569
45,450.0,109.45192307692308,0.3,0.001,3.0394529500000003,9.415852656350641e-06,1.375906610574452e-08,1120860.4176256156,-94.28065194846917,210.04445173517624,355.4713577348511
46,460.0,109.57307692307693,0.3,0.001,3.0395632,9.448216714216942e-06,1.411853479910333e-08,1120811.9471798937,-94.11378855624156,210.04514313607558,355.5053803251263
47,470.0,109.69423076923077,0.3,0.001,3.03967345,9.48069201344183e-06,1.4486569636536125e-08,1120762.399410849,-93.94612039915724,210.04584760581469,355.5394511581985
48,480.0,109.81538461538462,0.3,0.001,3.0397837,9.513278936382755e-06,1.486335423958819e-08,1120711.7493899295,-93.77763894081382,210.04656539919264,355.5735710755534
49,490.0,109.93653846153846,0.3,0.001,3.03989395,9.54597786671146e-06,1.5249075701929712e-08,1120659.9716701398,-93.60834009879176,210.04729677584038,355.60774087389836
50,500.0,110.0576923076923,0.3,0.001,3.0400042000000003,9.578789189418417e-06,1.56439246455824e-08,1120607.040258384,-93.43821130001393,210.04804199942848,355.6419604366002
51,510.0,110.17884615384615,0.3,0.001,3.04011445,9.611713290817406e-06,1.6048095277887545e-08,1120552.9286292307,-93.26724871273032,210.04880133797258,355.67623134798964
52,520.0,110.3,0.3,0.001,3.0402247,9.644750558549998e-06,1.6461785449222855e-08,1120497.6097048698,-93.09544433988752,210.0495750635398,355.71055341895783
53,530.0,110.42115384615384,0.3,0.001,3.04033495,9.677901381590163e-06,1.6885196711474388e-08,1120441.0558399244,-92.9227903282136,210.0503634524406,355.7449272861275
54,540.0,110.54230769230769,0.3,0.001,3.0404452,9.711166150248888e-06,1.7318534377271934e-08,1120383.2387771816,-92.74927476551184,210.0511667853473,355.77935354409055
55,550.0,110.66346153846153,0.3,0.001,3.0405554500000003,9.744545256178709e-06,1.776200757999399e-08,1120324.1297420869,-92.57489012872774,210.0519853478213,355.81383357959095
56,560.0,110.78461538461538,0.3,0.001,3.0406657,9.778039092378369e-06,1.8215829334550348e-08,1120263.699337611,-92.39962903544141,210.05281942887177,355.8483678916136
57,570.0,110.90576923076924,0.3,0.001,3.04077595,9.81164805319736e-06,1.868021659894973e-08,1120201.917578642,-92.2234842427242,210.0536693223445,355.8829569389259
58,580.0,111.02692307692308,0.3,0.001,3.0408862,9.845372534340688e-06,1.9155390336658715e-08,1120138.7538030727,-92.04644864596794,210.05453532633106,355.91760114065676
59,590.0,111.14807692307693,0.3,0.001,3.04099645,9.879212932873473e-06,1.964157557976128e-08,1120074.1767754762,-91.8685070851903,210.05541774430827,355.95230087687463
60,600.0,111.26923076923077,0.3,0.001,3.0411067000000003,9.913169647225558e-06,2.013900149292388e-08,1120008.1545775053,-91.68965282067465,210.05631688357667,355.98705808671457
61,610.0,111.39038461538462,0.3,0.001,3.04121695,9.947243077196331e-06,2.0647901438175943e-08,1119940.6547139243,-91.50987519348921,210.05723305668235,356.0218730478885
62,620.0,111.51153846153846,0.3,0.001,3.0413272,9.981433623959358e-06,2.116851304051187e-08,1119871.6439579977,-91.32916777773796,210.0581665798319,356.0567467860045
63,630.0,111.63269230769231,0.3,0.001,3.04143745,1.001574169006706e-05,2.1701078254322035e-08,1119801.0884087447,-91.14752026808975,210.0591177749247,356.09167949224997
64,640.0,111.75384615384615,0.3,0.001,3.0415477,1.0050167679455585e-05,2.2245843430661103e-08,1119728.9535186957,-90.96492255705415,210.06008696863952,356.12667209334325
65,650.0,111.875,0.3,0.001,3.0416579500000003,1.0084711997449406e-05,2.2803059385360963e-08,1119655.2040432582,-90.78136473358238,210.0610744919387,356.1617254611977
66,660.0,111.99615384615385,0.3,0.001,3.0417682,1.0119375050766229e-05,2.33729814679948e-08,1119579.803998887,-90.59683708160186,210.06208068064853,356.1968404136924
67,670.0,112.11730769230769,0.3,0.001,3.04187845,1.0154157247521708e-05,2.395586963170257e-08,1119502.716704572,-90.4113261527096,210.0631058759088,356.23201771544865
68,680.0,112.23846153846154,0.3,0.001,3.0419887,1.0189058997234292e-05,2.4551988503881845e-08,1119423.9046997696,-90.22482266269783,210.06415042348408,356.26725882300855
69,690.0,112.35961538461538,0.3,0.001,3.04209895,1.022408071082995e-05,2.516160745775578e-08,1119343.3298667541,-90.03731751760354,210.06521467475363,356.30256438421964
70,700.0,112.48076923076923,0.3,0.001,3.0422092000000003,1.0259222800647177e-05,2.578500068482228e-08,1119260.953261821,-89.84880181200079,210.06629898493205,356.33793499611653
71,710.0,112.60192307692307,0.3,0.001,3.04231945,1.0294485680441655e-05,2.6422447268195314e-08,1119176.7351519156,-89.65925914754658,210.0674037152227,356.37337120571055
72,720.0,112.72307692307692,0.3,0.001,3.0424297,1.0329869765391296e-05,2.7074231256843153e-08,1119090.6350737386,-89.46868490220778,210.06852923218796,356.4088749465082
73,730.0,112.84423076923076,0.3,0.001,3.04253995,1.0365375472101054e-05,2.7740641740733765e-08,1119002.6117585893,-89.27706317854144,210.06967590682893,356.44444593179963
74,740.0,112.96538461538461,0.3,0.001,3.0426502,1.0401003218607766e-05,2.842197292689471e-08,1118912.6230905713,-89.08438217214665,210.070844115461,356.480085960581
75,750.0,113.08653846153847,0.3,0.001,3.0427604500000003,1.0436753424385209e-05,2.911852421639357e-08,1118820.6261573413,-88.8906303262069,210.07203424013161,356.5157960492875
76,760.0,113.20769230769231,0.3,0.001,3.0428707,1.0472626510348963e-05,2.983060028224961e-08,1118726.5771968192,-88.69580006114998,210.0732466678096,356.551577149911
77,770.0,113.32884615384616,0.3,0.001,3.04298095,1.050862289886132e-05,3.055851114828327e-08,1118630.4315938596,-88.49987284198093,210.0744817909529,356.5874294656975
78,780.0,113.45,0.3,0.001,3.0430912,1.0544743013736364e-05,3.130257226891063e-08,1118532.143881487,-88.30284157739754,210.0757400074108,356.62335519260824
79,790.0,113.57115384615385,0.3,0.001,3.04320145,1.0580987280244917e-05,3.2063104609891887e-08,1118431.6676886075,-88.10469201306397,210.0770217202669,356.6593544106961
80,800.0,113.6923076923077,0.3,0.001,3.0433117000000003,1.0617356125119467e-05,3.284043473004284e-08,1118328.9557727948,-87.9054102001288,210.0783273383783,356.6954284902437
81,810.0,113.81346153846154,0.3,0.001,3.04342195,1.065384997655935e-05,3.363489486391427e-08,1118223.9599621014,-87.7049824928964,210.0796572758021,356.7315787237792
82,820.0,113.93461538461538,0.3,0.001,3.0435322,1.0690469264235618e-05,3.444682300545175e-08,1118116.6311794196,-87.50339554636561,210.08101195240368,356.7678063272587
83,830.0,114.05576923076923,0.3,0.001,3.04364245,1.0727214419296247e-05,3.5276562992638604e-08,1118006.9193809035,-87.30063989278952,210.08239179339165,356.80411244126253
84,840.0,114.17692307692307,0.3,0.001,3.0437527,1.0764085874371127e-05,3.6124464593136365e-08,1117894.7735915398,-87.09669917595897,210.08379722995957,356.84049749134675
85,850.0,114.29807692307692,0.3,0.001,3.0438629500000003,1.0801084063577202e-05,3.6990883590924875e-08,1117780.1418575412,-86.89156093699262,210.08522869867468,356.87696311735635
86,860.0,114.41923076923077,0.3,0.001,3.0439732,1.0838209422523492e-05,3.787618187395427e-08,1117662.9712578696,-86.68520949330252,210.0866866419335,356.9135102409663
87,870.0,114.54038461538461,0.3,0.001,3.04408345,1.0875462388316373e-05,3.8780727522815646e-08,1117543.207855009,-86.47762951855701,210.0881715076578,356.95014033556635
88,880.0,114.66153846153846,0.3,0.001,3.0441937,1.0912843399564555e-05,3.9704894900438715e-08,1117420.7966716217,-86.26880950906595,210.0896837497616,356.98685478749184
89,890.0,114.7826923076923,0.3,0.001,3.04430395,1.0950352896384387e-05,4.0649064742824e-08,1117295.6817516845,-86.05873134666942,210.09122382828204,357.0236542874872
90,900.0,114.90384615384616,0.3,0.001,3.0444142000000003,1.0987991320404985e-05,4.1613624250820436e-08,1117167.8060394835,-85.84738418040327,210.0927922084469,357.06054066738136
91,910.0,115.025,0.3,0.001,3.04452445,1.1025759114773386e-05,4.259896718295166e-08,1117037.1114533027,-85.6347506261813,210.09438936203202,357.097514463031
92,920.0,115.14615384615385,0.3,0.001,3.0446347,1.1063656724159802e-05,4.360549394930603e-08,1116903.5387980854,-85.42081709073015,210.09601576626937,357.1345773298583
93,930.0,115.2673076923077,0.3,0.001,3.04474495,1.1101684594762905e-05,4.463361170649307e-08,1116767.0278053705,-85.20556359850538,210.09767190476953,357.17173024019036
94,940.0,115.38846153846154,0.3,0.001,3.0448552,1.1139843174315019e-05,4.568373445367706e-08,1116627.5170779056,-84.98897732018419,210.09935826685307,357.20897524740104
95,950.0,115.50961538461539,0.3,0.001,3.0449654500000003,1.1178132912087424e-05,4.675628312969665e-08,1116484.9440995024,-84.77104243979686,210.10107534806548,357.2463131458814
96,960.0,115.63076923076923,0.3,0.001,3.0450757,1.1216554258895564e-05,4.785168571127714e-08,1116339.2451966405,-84.55174024279712,210.10282364988043,357.28374522254404
97,970.0,115.75192307692308,0.3,0.001,3.04518595,1.1255107667104514e-05,4.8970377312345575e-08,1116190.3555355642,-84.33105574527119,210.1046036799964,357.3212732353907
98,980.0,115.87307692307692,0.3,0.001,3.0452962,1.129379359063412e-05,5.011280028445731e-08,1116038.2091001598,-84.10896785212827,210.10641595219323,357.3588982801394
99,990.0,115.99423076923077,0.3,0.001,3.04540645,1.1332612484964504e-05,5.127940431833969e-08,1115882.738653273,-83.88546244202362,210.10826098642323,357.39662246559595
100,1000.0,116.11538461538461,0.3,0.001,3.0455167000000003,1.1371564807141337e-05,5.2470646546564705e-08,1115723.8757684403,-83.66052256593291,210.11013930909758,357.4344466923088
101,1010.0,116.23653846153846,0.3,0.001,3.04562695,1.1410651015781264e-05,5.368699164735844e-08,1115561.5507696746,-83.43413171645527,210.1120514525189,357.47237231560354
102,1020.0,116.3576923076923,0.3,0.001,3.0457372,1.1449871571077214e-05,5.492891194955238e-08,1115395.69271834,-83.2062706632756,210.11399795542405,357.51040059199886
103,1030.0,116.47884615384615,0.3,0.001,3.04584745,1.1489226934803975e-05,5.6196887538691716e-08,1115226.229418924,-82.97691754052042,210.11597936295303,357.5485332083246
104,1040.0,116.6,0.3,0.001,3.0459577,1.1528717570323453e-05,5.749140636430308e-08,1115053.0873750902,-82.74605727890739,210.11799622639072,357.5867722615204
105,1050.0,116.72115384615384,0.3,0.001,3.0460679500000003,1.1568343942590286e-05,5.881296434833207e-08,1114876.1917783653,-82.51366904401989,210.12004910350174,357.6251186910753
106,1060.0,116.84230769230768,0.3,0.001,3.0461782,1.1608106518157245e-05,6.016206549476297e-08,1114695.4665044707,-82.27973562710581,210.1221385584708,357.6635743660767
107,1070.0,116.96346153846153,0.3,0.001,3.04628845,1.164800576518066e-05,6.1539222000422e-08,1114510.8340750956,-82.04423725005887,210.12426516175265,357.702140529655
108,1080.0,117.08461538461539,0.3,0.001,3.0463987,1.1688042153426104e-05,6.294495436698072e-08,1114322.2156303125,-81.80715165187549,210.126429490328,357.7408188211053
109,1090.0,117.20576923076923,0.3,0.001,3.04650895,1.1728216154273718e-05,6.437979151416112e-08,1114129.5309602981,-81.56846018211266,210.12863212782776,357.7796112565163
110,1100.0,117.32692307692308,0.3,0.001,3.0466192000000003,1.1768528240723944e-05,6.584427089415748e-08,1113932.6984239644,-81.3281447201305,210.13087366396388,357.8185192335764
111,1110.0,117.44807692307693,0.3,0.001,3.04672945,1.1808978887403013e-05,6.733893860727809e-08,1113731.634949582,-81.08618175007756,210.13315469527868,357.85754403794056
112,1120.0,117.56923076923077,0.3,0.001,3.0468397,1.1849568570568464e-05,6.886434951881923e-08,1113526.25605174,-80.84254841267722,210.13547582493175,357.8966877998874
113,1130.0,117.69038461538462,0.3,0.001,3.04694995,1.1890297768114919e-05,7.042106737717837e-08,1113316.475753519,-80.59722541221979,210.13783766230154,357.93595251114687
114,1140.0,117.81153846153846,0.3,0.001,3.0470602,1.1931166959579515e-05,7.200966493321707e-08,1113102.2066131178,-80.3501911317311,210.14024082367752,357.97533956126034
115,1150.0,117.9326923076923,0.3,0.001,3.0471704500000003,1.1972176626147723e-05,7.36307240608799e-08,1112883.3596766365,-80.10142458758997,210.14268593174577,358.01485068314554
116,1160.0,118.05384615384615,0.3,0.001,3.0472807,1.2013327250658919e-05,7.528483587907906e-08,1112659.8444688313,-79.85089972592128,210.14517361592198,358.0544874793068
117,1170.0,118.175,0.3,0.001,3.04739095,1.2054619317612105e-05,7.697260087485672e-08,1112431.5689840813,-79.59859690087723,210.14770451224564,358.0942523254747
118,1180.0,118.29615384615384,0.3,0.001,3.0475012,1.2096053313171529e-05,7.869462902782733e-08,1112198.4396369401,-79.34449427105619,210.1502792632727,358.1341465518516
119,1190.0,118.41730769230769,0.3,0.001,3.04761145,1.2137629725172575e-05,8.045153993591432e-08,1111960.3612656393,-79.0885651019157,210.1528985184214,358.17417180671026
120,1200.0,118.53846153846153,0.3,0.001,3.0477217000000003,1.2179349043127309e-05,8.224396294238845e-08,1111717.2370962088,-78.83078621738524,210.15556293371847,358.2143304738537
121,1210.0,118.65961538461538,0.3,0.001,3.04783195,1.2221211758230417e-05,8.407253726421516e-08,1111468.968749015,-78.57113516096145,210.158273171986,358.25462434666815
122,1220.0,118.78076923076924,0.3,0.001,3.0479422,1.2263218363364914e-05,8.593791212172259e-08,1111215.4561852715,-78.3095847568335,210.16102990255283,358.29505507590864
123,1230.0,118.90192307692308,0.3,0.001,3.04805245,1.230536935310787e-05,8.784074686959275e-08,1110956.5976967392,-78.04611405254506,210.16383380163307,358.33562501178983
124,1240.0,119.02307692307693,0.3,0.001,3.0481627000000002,1.2347665223736412e-05,8.978171112919783e-08,1110692.2899049274,-77.78069477345701,210.16668555222014,358.37633551038493
125,1250.0,119.14423076923077,0.3,0.001,3.0482729500000003,1.2390106473233365e-05,9.176148492227355e-08,1110422.4277126284,-77.51330217943391,210.16958584387672,358.41718902309276
126,1260.0,119.26538461538462,0.3,0.001,3.0483832,1.2432693601293286e-05,9.378075880595082e-08,1110146.9042966494,-77.24390970936057,210.17253537304802,358.45818742421903
127,1270.0,119.38653846153846,0.3,0.001,3.04849345,1.2475427109328255e-05,9.584023400915187e-08,1109865.6110831427,-76.97249166464134,210.17553484291906,358.49933283290875
128,1280.0,119.50769230769231,0.3,0.001,3.0486037,1.2518307500473824e-05,9.794062257035569e-08,1109578.4377278036,-76.6990206149084,210.17858496346145,358.5406272031512
129,1290.0,119.62884615384615,0.3,0.001,3.0487139500000002,1.2561335279594839e-05,1.0008264747674703e-07,1109285.2721071613,-76.42347259600899,210.18168645142555,358.58207271726263
130,1300.0,119.75,0.3,0.001,3.0488242000000003,1.2604510953291567e-05,1.0226704280475301e-07,1108986.00026935,-76.14581685427636,210.18484003021163,358.62367100128205
131,1310.0,119.87115384615385,0.3,0.001,3.04893445,1.2647835029905449e-05,1.0449455386198145e-07,1108680.5064426004,-75.86602616987044,210.18804643017626,358.66542466768067
132,1320.0,119.99230769230769,0.3,0.001,3.0490447,1.2691308019525268e-05,1.0676593733056604e-07,1108368.6729917275,-75.58407425706606,210.1913063883155,358.70733576267855
133,1330.0,120.11346153846154,0.3,0.001,3.04915495,1.2734930433993058e-05,1.0908196141192642e-07,1108050.3804064752,-75.29993080556822,210.19462064850552,358.7494061595733
134,1340.0,120.23461538461538,0.3,0.001,3.0492652000000002,1.2778702786910172e-05,1.1144340597295645e-07,1107725.5072891987,-75.01356654729398,210.19798996139994,358.79163829452784
135,1350.0,120.35576923076923,0.3,0.001,3.0493754500000003,1.2822625593643227e-05,1.1385106269364745e-07,1107393.9303195532,-74.72495324027717,210.20141508433514,358.8340344123422
136,1360.0,120.47692307692307,0.3,0.001,3.0494857,1.2866699371330363e-05,1.163057352161517e-07,1107055.524238394,-74.43406124566512,210.20489678147734,358.87659657109776
137,1370.0,120.59807692307692,0.3,0.001,3.04959595,1.2910924638887112e-05,1.1880823929530395e-07,1106710.1618271596,-74.1408572164634,210.208435823765,358.9193269986644
138,1380.0,120.71923076923076,0.3,0.001,3.0497062,1.2955301917012696e-05,1.2135940295059773e-07,1106357.7138836824,-73.84531371280707,210.2120329888985,358.9622284269207
139,1390.0,120.84038461538461,0.3,0.001,3.0498164500000002,1.299983172819608e-05,1.2396006661963918e-07,1105998.0492109605,-73.54739963743316,210.21568906136554,359.0053026903717
140,1400.0,120.96153846153845,0.3,0.001,3.0499267000000003,1.3044514596722038e-05,1.2661108331307527e-07,1105631.0345870017,-73.24708271682911,210.21940483233195,359.0485521193553
141,1410.0,121.0826923076923,0.3,0.001,3.05003695,1.3089351048677521e-05,1.293133187710117e-07,1105256.5347485351,-72.94433186977525,210.223181099728,359.09197917645906
142,1420.0,121.20384615384616,0.3,0.001,3.0501472,1.313434161195763e-05,1.3206765162093078e-07,1104874.4123628049,-72.63911263341585,210.22701866819054,359.13558611520375
143,1430.0,121.325,0.3,0.001,3.05025745,1.3179486816272022e-05,1.3487497353711077e-07,1104484.5280229861,-72.33139634278272,210.23091834912685,359.17937563547264
144,1440.0,121.44615384615385,0.3,0.001,3.0503677000000002,1.3224787193151039e-05,1.3773618940156705e-07,1104086.7402082735,-72.02114652663516,210.23488096053728,359.22334957258016
145,1450.0,121.5673076923077,0.3,0.001,3.0504779500000003,1.327024327595202e-05,1.4065221746651012e-07,1103680.9052825426,-71.70833030472356,210.23890732719747,359.2675108345549
146,1460.0,121.68846153846154,0.3,0.001,3.0505882,1.3315855599865471e-05,1.4362398951834147e-07,1103266.8774596252,-71.39291389285462,210.24299828044872,359.3118617808885
147,1470.0,121.80961538461538,0.3,0.001,3.05069845,1.3361624701921562e-05,1.4665245104319395e-07,1102844.50878391,-71.07486266762683,210.247154658327,359.3564048608122
148,1480.0,121.93076923076923,0.3,0.001,3.0508087,1.3407551120996218e-05,1.4973856139401462e-07,1102413.6491249134,-70.75414337924857,210.25137730553578,359.4011426029643
149,1490.0,122.05192307692307,0.3,0.001,3.0509189500000002,1.3453635397817675e-05,1.5288329395921964e-07,1101974.1461463813,-70.43071987005195,210.25566707328068,359.4460773059558
150,1500.0,122.17307692307692,0.3,0.001,3.0510292000000003,1.3499878074972718e-05,1.5608763633290549e-07,1101525.8452825365,-70.10455533084613,210.26002481935964,359.491211635316
151,1510.0,122.29423076923077,0.3,0.001,3.05113945,1.3546279696913139e-05,1.5935259048664886e-07,1101068.58972928,-69.775612361118,210.2644514081812,359.53654830686173
152,1520.0,122.41538461538461,0.3,0.001,3.0512497,1.3592840809962024e-05,1.6267917294288736e-07,1100602.220421106,-69.44385715870433,210.2689477106353,359.5820900776817
153,1530.0,122.53653846153846,0.3,0.001,3.05135995,1.3639561962320392e-05,1.6606841494989956e-07,1100126.5760115408,-69.10925327064338,210.2735146041073,359.6278391712144
154,1540.0,122.65769230769232,0.3,0.001,3.0514702000000002,1.3686443704073414e-05,1.695213626583876e-07,1099641.492857191,-68.7717597130049,210.27815297245758,359.67379813714905
155,1550.0,122.77884615384616,0.3,0.001,3.0515804500000003,1.3733486587197122e-05,1.730390772996716e-07,1099146.804997981,-68.43134121476756,210.28286370596737,359.71997010282877
156,1560.0,122.9,0.3,0.001,3.0516907,1.3780691165564684e-05,1.7662263536551344e-07,1098642.3441418728,-68.08796008358443,210.28764770132344,359.76635737867167
157,1570.0,123.02115384615385,0.3,0.001,3.05180095,1.3828057994953141e-05,1.8027312878956944e-07,1098127.939639675,-67.74157438254123,210.29250586156047,359.81296256554504
158,1580.0,123.1423076923077,0.3,0.001,3.0519112,1.3875587633049739e-05,1.839916651304742e-07,1097603.4184798324,-67.39214591932623,210.29743909610087,359.8597887959118
159,1590.0,123.26346153846154,0.3,0.001,3.0520214500000002,1.3923280639458677e-05,1.8777936775659305e-07,1097068.6052633787,-67.03963628336062,210.30244832060464,359.9068386583997
