,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.3,1e-05,3.0344917000000002,8.06865228237526e-06,4.050877763215513e-11,15325347052.573395,49.321578074748025,230.25090024916946,384.62047505806703
1,10.0,104.12115384615385,0.3,1e-05,3.0346019500000003,8.096385758981197e-06,4.168254253733844e-11,15325263594.745264,49.41169893614912,230.25090024916946,384.62047505806703
2,20.0,104.24230769230769,0.3,1e-05,3.0347122,8.124214560766344e-06,4.288747032472506e-11,15325179815.548332,49.502165267682784,230.2511303483702,384.6673495880571
3,30.0,104.36346153846154,0.3,1e-05,3.03482245,8.152139015381247e-06,4.412430972005311e-11,15325095712.987541,49.59297599065654,230.25136099348313,384.71430104099437
4,40.0,104.48461538461538,0.3,1e-05,3.0349327,8.180159451602724e-06,4.539382545228717e-11,15325011288.310719,49.684137244891716,230.25159218738776,384.7613283524931
5,50.0,104.60576923076923,0.3,1e-05,3.0350429500000002,8.208276199337585e-06,4.6696798550342e-11,15324926536.336504,49.77564791753121,230.2518239240383,384.8084341903761
6,60.0,104.72692307692307,0.3,1e-05,3.0351532000000003,8.23648958962665e-06,4.803402664438979e-11,15324841455.138474,49.86750690380645,230.25205621502533,384.85561747063224
7,70.0,104.84807692307692,0.3,1e-05,3.03526345,8.264799954648564e-06,4.940632427179991e-11,15324756042.812668,49.95971667963834,230.25228906296837,384.9028771176746
8,80.0,104.96923076923076,0.3,1e-05,3.0353737,8.293207627723759e-06,5.08145231877708e-11,15324670294.307306,50.05227969331514,230.25252247040237,384.95021389729163
9,90.0,105.09038461538462,0.3,1e-05,3.03548395,8.32171294331831e-06,5.225947268070524e-11,15324584210.945078,50.145194814598064,230.25275644842836,384.9976285562333
10,100.0,105.21153846153847,0.3,1e-05,3.0355942000000002,8.350316237047917e-06,5.374203989238749e-11,15324497790.888018,50.238464461670226,230.25299099071825,385.04512000840543
11,110.0,105.33269230769231,0.3,1e-05,3.03570445,8.37901784568189e-06,5.526311014301611e-11,15324411029.18679,50.3320874959239,230.2532260995587,385.09268898067535
12,120.0,105.45384615384616,0.3,1e-05,3.0358147,8.40781810714706e-06,5.6823587261150904e-11,15324323924.071035,50.42606630576149,230.25346178566593,385.1403343861874
13,130.0,105.575,0.3,1e-05,3.03592495,8.436717360531778e-06,5.842439391862831e-11,15324236473.791382,50.52040325248874,230.25369805107357,385.18805693228956
14,140.0,105.69615384615385,0.3,1e-05,3.0360352,8.465715946089919e-06,6.006647197050583e-11,15324148676.619305,50.61510067038796,230.2539348977367,385.2358573080339
15,150.0,105.8173076923077,0.3,1e-05,3.0361454500000002,8.494814205244843e-06,6.175078280008744e-11,15324060530.846817,50.71015389363685,230.25417232753304,385.2837361843473
16,160.0,105.93846153846154,0.3,1e-05,3.0362557,8.52401248059345e-06,6.347830766909488e-11,15323972031.7151,50.80556872803508,230.2544103422636,385.33169069830655
17,170.0,106.05961538461538,0.3,1e-05,3.03636595,8.553311115910235e-06,6.52500480730393e-11,15323883177.581188,50.901343986797734,230.25464895193446,385.3797232681632
18,180.0,106.18076923076923,0.3,1e-05,3.0364762,8.5827104561513e-06,6.706702610184947e-11,15323793966.821924,50.99748194645153,230.25488815810567,385.4278327889268
19,190.0,106.30192307692307,0.3,1e-05,3.03658645,8.612210847458443e-06,6.893028480582357e-11,15323704397.8337,51.093984857056256,230.25512796226405,385.47601989471605
20,200.0,106.42307692307692,0.3,1e-05,3.0366967000000002,8.641812637163164e-06,7.084088856695381e-11,15323614462.988056,51.19085150876171,230.25536836582432,385.52428520224186
21,210.0,106.54423076923077,0.3,1e-05,3.03680695,8.671516173790876e-06,7.279992347569377e-11,15323524163.778522,51.28808412342124,230.25560938632788,385.57262759849203
22,220.0,106.66538461538461,0.3,1e-05,3.0369172,8.701321807064868e-06,7.480849771322266e-11,15323433495.685503,51.385681484244955,230.2558510168143,385.6210476825787
23,230.0,106.78653846153846,0.3,1e-05,3.03702745,8.731229887910549e-06,7.686774193926636e-11,15323342457.229843,51.483649187212336,230.25609326640728,385.66954434201415
24,240.0,106.9076923076923,0.3,1e-05,3.0371377,8.761240768459506e-06,7.897880968554404e-11,15323251046.95056,51.581985984638706,230.25633613606442,385.71811984438995
25,250.0,107.02884615384616,0.3,1e-05,3.0372479500000003,8.791354802053703e-06,8.114287775489067e-11,15323159260.44369,51.68069063773791,230.25657962667702,385.7667730615034
26,260.0,107.15,0.3,1e-05,3.0373582,8.821572343249503e-06,8.336114662612745e-11,15323067096.308138,51.77976865776293,230.25682374694603,385.81550287384647
27,270.0,107.27115384615385,0.3,1e-05,3.03746845,8.851893747822048e-06,8.563484086473586e-11,15322974547.28722,51.879218775559785,230.25706849754445,385.8643114892419
28,280.0,107.3923076923077,0.3,1e-05,3.0375787,8.882319372769315e-06,8.796520953940148e-11,15322881612.062914,51.97904308071298,230.25731389465474,385.9131977730472
29,290.0,107.51346153846154,0.3,1e-05,3.03768895,8.912849576316368e-06,9.03535266444907e-11,15322788289.333754,52.079240298160535,230.2575599386487,385.9621622413154
30,300.0,107.63461538461539,0.3,1e-05,3.0377992000000003,8.943484717919501e-06,9.280109152851702e-11,15322694577.814589,52.17981249085928,230.25780662983846,386.01120376081883
31,310.0,107.75576923076923,0.3,1e-05,3.03790945,8.974225158270601e-06,9.530922932867324e-11,15322600470.46099,52.280761696620566,230.2580539684772,386.0603228317755
32,320.0,107.87692307692308,0.3,1e-05,3.0380197,9.00507125930125e-06,9.787929141148246e-11,15322505966.06821,52.38208992820949,230.25830196998012,386.1095199386756
33,330.0,107.99807692307692,0.3,1e-05,3.03812995,9.036023384187107e-06,1.0051265581963583e-10,15322411063.446758,52.48379587555614,230.25855063431138,386.1587955504415
34,340.0,108.11923076923077,0.3,1e-05,3.0382402,9.067081897352118e-06,1.0321072772508839e-10,15322315755.71986,52.58587823782905,230.25879996138008,386.20814852139085
