,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
0,0.0,104.0,0.1,0.0,3.0344917000000002,8.06865228237526e-06,1.4823061925720978e-22,15325347052.573395,49.321578074748025,260.35348895970355,385.4374140462596
1,10.0,104.12115384615385,0.1,0.0,3.0346019500000003,8.096385758981197e-06,1.598240684185869e-22,15325243195.72299,49.43563469269866,260.35348895970355,385.4374140462596
2,20.0,104.24230769230769,0.1,0.0,3.0347122,8.124214560766344e-06,1.7229410583071816e-22,15325138984.245352,49.550101304945635,260.3539893628397,385.4958906670938
3,30.0,104.36346153846154,0.1,0.0,3.03482245,8.152139015381247e-06,1.857047037263626e-22,15325034416.756142,49.664979168041235,260.3544910558093,385.55447023886825
4,40.0,104.48461538461538,0.1,0.0,3.0349327,8.180159451602724e-06,2.0012433238561318e-22,15324929494.476059,49.78026667182394,260.3549940424377,385.61315296179123
5,50.0,104.60576923076923,0.1,0.0,3.0350429500000002,8.208276199337585e-06,2.1562626423866365e-22,15324824213.449512,49.89596789224694,260.35549831401363,385.67193757469323
6,60.0,104.72692307692307,0.1,0.0,3.0351532000000003,8.23648958962665e-06,2.3228889769241935e-22,15324718572.334581,50.012084026303135,260.35600388669786,385.7308257128046
7,70.0,104.84807692307692,0.1,0.0,3.03526345,8.264799954648564e-06,2.5019610190499635e-22,15324612572.367498,50.12861343229594,260.3565107640631,385.78981754410773
8,80.0,104.96923076923076,0.1,0.0,3.0353737,8.293207627723759e-06,2.6943758380462105e-22,15324506209.660782,50.245560099636755,260.35701893730635,385.8489117975367
9,90.0,105.09038461538462,0.1,0.0,3.03548395,8.32171294331831e-06,2.901092787260462e-22,15324399485.460512,50.36292236610196,260.35752842218227,385.9081100548238
10,100.0,105.21153846153847,0.1,0.0,3.0355942000000002,8.350316237047917e-06,3.1231376611838106e-22,15324292395.923788,50.48070416411961,260.3580392098298,385.96741103874575
11,110.0,105.33269230769231,0.1,0.0,3.03570445,8.37901784568189e-06,3.3616071186360193e-22,15324184939.776613,50.59890659384759,260.35855131573857,386.02681629616256
12,120.0,105.45384615384616,0.1,0.0,3.0358147,8.40781810714706e-06,3.617673388352189e-22,15324077118.27899,50.717527963089296,260.35906474307797,386.0863259438629
13,130.0,105.575,0.1,0.0,3.03592495,8.436717360531778e-06,3.892589274215841e-22,15323968930.165894,50.83656935550906,260.35957948290485,386.1459386960955
14,140.0,105.69615384615385,0.1,0.0,3.0360352,8.465715946089919e-06,4.1876934783889396e-22,15323860371.681631,50.95603459124794,260.3600955383359,386.2056546629547
15,150.0,105.8173076923077,0.1,0.0,3.0361454500000002,8.494814205244843e-06,4.504416261647726e-22,15323751441.604153,51.0759246951866,260.36061292434295,386.2654753234241
16,160.0,105.93846153846154,0.1,0.0,3.0362557,8.52401248059345e-06,4.844285461352967e-22,15323642141.21061,51.19623793654095,260.3611316437881,386.32540075551714
17,170.0,106.05961538461538,0.1,0.0,3.03636595,8.553311115910235e-06,5.2089328886622115e-22,15323532466.80902,51.31697805269633,260.3616516876277,386.3854296632673
18,180.0,106.18076923076923,0.1,0.0,3.0364762,8.5827104561513e-06,5.600101127835126e-22,15323422419.684505,51.43814329417924,260.36217307045666,386.44556347635495
19,190.0,106.30192307692307,0.1,0.0,3.03658645,8.612210847458443e-06,6.019650761798697e-22,15323311996.186754,51.55973734393174,260.36269578318473,386.50580089419964
20,200.0,106.42307692307692,0.1,0.0,3.0366967000000002,8.641812637163164e-06,6.469568049518815e-22,15323201195.155691,51.681761135483015,260.3632198401605,386.5661433143563
21,210.0,106.54423076923077,0.1,0.0,3.03680695,8.671516173790876e-06,6.951973082188987e-22,15323090017.887632,51.80421289210723,260.3637452438804,386.6265907690102
22,220.0,106.66538461538461,0.1,0.0,3.0369172,8.701321807064868e-06,7.469128446781379e-22,15322978460.793583,51.927096216129776,260.36427198518913,386.6871419512841
23,230.0,106.78653846153846,0.1,0.0,3.03702745,8.731229887910549e-06,8.023448427129753e-22,15322866522.749126,52.05041198772352,260.36480007807324,386.7477982116449
24,240.0,106.9076923076923,0.1,0.0,3.0371377,8.761240768459506e-06,8.61750877442328e-22,15322754202.641441,52.1741610695229,260.3653295248197,386.80855955612907
25,250.0,107.02884615384616,0.1,0.0,3.0372479500000003,8.791354802053703e-06,9.254057080789527e-22,15322641499.369205,52.2983443067429,260.36586032764706,386.86942598228643
26,260.0,107.15,0.1,0.0,3.0373582,8.821572343249503e-06,9.936023791544236e-22,15322528411.84248,52.42296252729949,260.3663924887065,386.93039747928555
27,270.0,107.27115384615385,0.1,0.0,3.03746845,8.851893747822048e-06,1.066653389368617e-21,15322414938.982573,52.548016541927645,260.3669260100824,386.9914740280191
28,280.0,107.3923076923077,0.1,0.0,3.0375787,8.882319372769315e-06,1.1448919320317736e-21,15322301077.33538,52.67350977475189,260.3674608937934,387.05265560120756
29,290.0,107.51346153846154,0.1,0.0,3.03768895,8.912849576316368e-06,1.2286732112894477e-21,15322186828.239048,52.79944036011081,260.3679971530328,387.1139434470268
30,300.0,107.63461538461539,0.1,0.0,3.0377992000000003,8.943484717919501e-06,1.318375838553748e-21,15322072190.647903,52.9258090579291,260.3685347784017,387.1753362333124
31,310.0,107.75576923076923,0.1,0.0,3.03790945,8.974225158270601e-06,1.4144033138107764e-21,15321957161.164812,53.05261921566515,260.36907377172525,387.23683390891557
32,320.0,107.87692307692308,0.1,0.0,3.0380197,9.00507125930125e-06,1.5171855967325131e-21,15321841738.781668,53.17987153936607,260.36961414586295,387.29843767891185
33,330.0,107.99807692307692,0.1,0.0,3.03812995,9.036023384187107e-06,1.627180772794116e-21,15321725922.500786,53.3075667186808,260.37015590242044,387.36014746502815
34,340.0,108.11923076923077,0.1,0.0,3.0382402,9.067081897352118e-06,1.744876819884793e-21,15321609711.334805,53.43570542697602,260.3706990429422,387.42196318152116
35,350.0,108.24038461538461,0.1,0.0,3.0383504500000003,9.098247164472845e-06,1.8707934812011953e-21,15321493101.976547,53.56429089093116,260.37124356891286,387.48388473527234
36,360.0,108.36153846153846,0.1,0.0,3.0384607,9.129519552482688e-06,2.0054842505312733e-21,15321376095.79698,53.693321170423246,260.3717894926661,387.5459132642241
37,370.0,108.4826923076923,0.1,0.0,3.03857095,9.160899429576343e-06,2.1495384763691233e-21,15321258691.839025,53.82279689069235,260.3723368046129,387.60804741732534
38,380.0,108.60384615384615,0.1,0.0,3.0386812,9.192387165213986e-06,2.303583591653825e-21,15321140886.84918,53.95272120484319,260.372885506062,387.6702870799279
39,390.0,108.725,0.1,0.0,3.03879145,9.223983130125754e-06,2.468287476294234e-21,15321022679.905745,54.083094686306985,260.3734356090336,387.73263334984017
40,400.0,108.84615384615384,0.1,0.0,3.0389017000000003,9.255687696316031e-06,2.644360960030829e-21,15320904070.09658,54.21391789300508,260.37398711463015,387.79508608722676
41,410.0,108.96730769230768,0.1,0.0,3.03901195,9.287501237067874e-06,2.8325604735934062e-21,15320785054.236263,54.345193885464504,260.37454002389865,387.8576451455264
42,420.0,109.08846153846154,0.1,0.0,3.0391222,9.319424126947343e-06,3.0336908565445027e-21,15320665633.721949,54.47692066125779,260.37509434846334,387.920311572366
43,430.0,109.20961538461539,0.1,0.0,3.03923245,9.351456741807953e-06,3.2486083306481754e-21,15320545805.402313,54.6091012334914,260.3756500785851,387.98308400221555
44,440.0,109.33076923076923,0.1,0.0,3.0393427,9.383599458795135e-06,3.478223648080106e-21,15320425568.417807,54.74173607912184,260.37620722569017,388.0459634574579
45,450.0,109.45192307692308,0.1,0.0,3.0394529500000003,9.415852656350641e-06,3.7235054242921016e-21,15320304921.917782,54.87482566024282,260.3767657905206,388.108949754547
46,460.0,109.57307692307693,0.1,0.0,3.0395632,9.448216714216942e-06,3.9854836658695844e-21,15320183862.816412,55.00837289983461,260.3773257737672,388.17204270373577
47,470.0,109.69423076923077,0.1,0.0,3.03967345,9.48069201344183e-06,4.2652535042703474e-21,15320062390.295927,55.14237821061529,260.37788718647624,388.235243279543
48,480.0,109.81538461538462,0.1,0.0,3.0397837,9.513278936382755e-06,4.5639791469108235e-21,15319940505.775757,55.276839532043695,260.3784500291482,388.29855126924383
49,490.0,109.93653846153846,0.1,0.0,3.03989395,9.54597786671146e-06,4.882898057675067e-21,15319818203.997637,55.411762168864065,260.37901429191703,388.3619652958432
50,500.0,110.0576923076923,0.1,0.0,3.0400042000000003,9.578789189418417e-06,5.223325379557617e-21,15319695486.397753,55.54714402880997,260.3795799958212,388.4254874506226
51,510.0,110.17884615384615,0.1,0.0,3.04011445,9.611713290817406e-06,5.586658612822556e-21,15319572349.985806,55.682987901253114,260.3801471308983,388.48911634625983
52,520.0,110.3,0.1,0.0,3.0402247,9.644750558549998e-06,5.974382562764433e-21,15319448791.80224,55.81929653344958,260.3807157076424,388.5528528877273
53,530.0,110.42115384615384,0.1,0.0,3.04033495,9.677901381590163e-06,6.388074571893281e-21,15319324813.299717,55.95606779655835,260.38128573637016,388.61669795803994
54,540.0,110.54230769230769,0.1,0.0,3.0404452,9.711166150248888e-06,6.829410052143614e-21,15319200411.549368,56.09330439377387,260.381857207025,388.6806501605467
55,550.0,110.66346153846153,0.1,0.0,3.0405554500000003,9.744545256178709e-06,7.300168333517228e-21,15319075585.828352,56.23100658620342,260.38243012974704,388.74471035597406
56,560.0,110.78461538461538,0.1,0.0,3.0406657,9.778039092378369e-06,7.802238846426229e-21,15318950333.252861,56.3691770138798,260.3830045044904,388.8088782662495
57,570.0,110.90576923076924,0.1,0.0,3.04077595,9.81164805319736e-06,8.337627655895956e-21,15318824655.290934,56.50781350752779,260.38358034113566,388.8731547198894
58,580.0,111.02692307692308,0.1,0.0,3.0408862,9.845372534340688e-06,8.908464366727053e-21,15318698546.934563,56.64692104022237,260.3841576295393,388.93753831251985
59,590.0,111.14807692307693,0.1,0.0,3.04099645,9.879212932873473e-06,9.517009419702832e-21,15318572009.666187,56.7864974134367,260.3847363892968,389.0020309516136
60,600.0,111.26923076923077,0.1,0.0,3.0411067000000003,9.913169647225558e-06,1.0165661799958645e-20,15318445040.675203,56.92654516256177,260.3853166101825,389.0666312243211
61,610.0,111.39038461538462,0.1,0.0,3.04121695,9.947243077196331e-06,1.0856967179717168e-20,15318317639.311562,57.06706443123955,260.38589830165694,389.1313399068525
62,620.0,111.51153846153846,0.1,0.0,3.0413272,9.981433623959358e-06,1.1593626518727048e-20,15318189802.807589,57.208057693801834,260.38648146325727,389.1961566717477
63,630.0,111.63269230769231,0.1,0.0,3.04143745,1.001574169006706e-05,1.2378505146934769e-20,15318061530.541248,57.34952504946784,260.3870661041981,389.2610822648451
64,640.0,111.75384615384615,0.1,0.0,3.0415477,1.0050167679455585e-05,1.3214642355169141e-20,15317932819.787075,57.49146891222867,260.3876522238566,389.3261163398143
65,650.0,111.875,0.1,0.0,3.0416579500000003,1.0084711997449406e-05,1.410526152092655e-20,15317803669.95038,57.633889337539784,260.3882398312058,389.3912596127596
66,660.0,111.99615384615385,0.1,0.0,3.0417682,1.0119375050766229e-05,1.505378079771494e-20,15317674080.442732,57.77678636885042,260.38882892546707,389.4565117190125
67,670.0,112.11730769230769,0.1,0.0,3.04187845,1.0154157247521708e-05,1.6063824397858155e-20,15317544048.593452,57.92016234061837,260.3894195058263,389.52187228984195
68,680.0,112.23846153846154,0.1,0.0,3.0419887,1.0189058997234292e-05,1.713923450015836e-20,15317413573.840588,58.064017253449336,260.39001158094385,389.5873420028062
69,690.0,112.35961538461538,0.1,0.0,3.04209895,1.022408071082995e-05,1.8284083815405892e-20,15317282653.553934,58.20835338323832,260.3906051498549,389.6529204715269
70,700.0,112.48076923076923,0.1,0.0,3.0422092000000003,1.0259222800647177e-05,1.9502688844365748e-20,15317151285.130388,58.35317296730503,260.3912002209888,389.7186083453096
71,710.0,112.60192307692307,0.1,0.0,3.04231945,1.0294485680441655e-05,2.079962386461108e-20,15317019470.11361,58.49847366276446,260.391796802621,389.7844062547433
72,720.0,112.72307692307692,0.1,0.0,3.0424297,1.0329869765391296e-05,2.217973568438083e-20,15316887205.925737,58.644257668532354,260.39239488418076,389.8503127543861
73,730.0,112.84423076923076,0.1,0.0,3.04253995,1.0365375472101054e-05,2.36481592035426e-20,15316754490.015394,58.790527145551174,260.39299447379983,389.9163284570604
74,740.0,112.96538461538461,0.1,0.0,3.0426502,1.0401003218607766e-05,2.521033382372741e-20,15316621321.896446,58.93728196981909,260.39359557945977,389.9824539573636
75,750.0,113.08653846153847,0.1,0.0,3.0427604500000003,1.0436753424385209e-05,2.6872020751780345e-20,15316487699.055885,59.08452424589059,260.3941981997657,390.04868881896
76,760.0,113.20769230769231,0.1,0.0,3.0428707,1.0472626510348963e-05,2.8639321242858246e-20,15316353621.031637,59.23225380952778,260.39480234248134,390.1150336099704
77,770.0,113.32884615384616,0.1,0.0,3.04298095,1.050862289886132e-05,3.0518695831780605e-20,15316219085.348387,59.380472709622815,260.39540800607597,390.1814878783663
78,780.0,113.45,0.1,0.0,3.0430912,1.0544743013736364e-05,3.2516984603620166e-20,15316084091.567535,59.52918074234678,260.3960151980998,390.2480521663628
79,790.0,113.57115384615385,0.1,0.0,3.04320145,1.0580987280244917e-05,3.464142855702937e-20,15315948637.250776,59.67837990165348,260.39662391688967,390.3147260066991
80,800.0,113.6923076923077,0.1,0.0,3.0433117000000003,1.0617356125119467e-05,3.6899692116402997e-20,15315812721.98241,59.8280699447645,260.3972341697864,390.3815099162452
81,810.0,113.81346153846154,0.1,0.0,3.04342195,1.065384997655935e-05,3.929988685170392e-20,15315676341.36979,59.97825500382591,260.3978459549978,390.4484034129586
82,820.0,113.93461538461538,0.1,0.0,3.0435322,1.0690469264235618e-05,4.1850596467658744e-20,15315539495.03316,60.12893477913828,260.3984592886122,390.5154079657083
83,830.0,114.05576923076923,0.1,0.0,3.04364245,1.0727214419296247e-05,4.456090312698632e-20,15315402182.596848,60.28010896146244,260.3990741686346,390.58252306909566
84,840.0,114.17692307692307,0.1,0.0,3.0437527,1.0764085874371127e-05,4.7440415175491426e-20,15315264403.689192,60.43177723209785,260.39969059304775,390.6497482152936
85,850.0,114.29807692307692,0.1,0.0,3.0438629500000003,1.0801084063577202e-05,5.049929634007488e-20,15315126154.015253,60.583943586043326,260.40030855981166,390.7170828940765
86,860.0,114.41923076923077,0.1,0.0,3.0439732,1.0838209422523492e-05,5.3748296474178094e-20,15314987433.237993,60.73660764912525,260.4009280844635,390.7845285062833
87,870.0,114.54038461538461,0.1,0.0,3.04408345,1.0875462388316373e-05,5.71987839287197e-20,15314848239.073803,60.88977118435556,260.40154916476877,390.85208451937785
88,880.0,114.66153846153846,0.1,0.0,3.0441937,1.0912843399564555e-05,6.086277963032702e-20,15314708571.20615,61.04343378129949,260.40217180719685,390.9197513455201
89,890.0,114.7826923076923,0.1,0.0,3.04430395,1.0950352896384387e-05,6.475299295257284e-20,15314568425.448126,61.19759928264741,260.4027960093985,390.9875284392554
90,900.0,114.90384615384616,0.1,0.0,3.0444142000000003,1.0987991320404985e-05,6.88828594700058e-20,15314427801.516397,61.35226722403731,260.40342178630306,391.05541712718446
91,910.0,115.025,0.1,0.0,3.04452445,1.1025759114773386e-05,7.326658068901016e-20,15314286699.13076,61.50743713273686,260.40404913537566,391.1234168426907
92,920.0,115.14615384615385,0.1,0.0,3.0446347,1.1063656724159802e-05,7.791916585401694e-20,15314145116.096907,61.66311063590062,260.404678054064,391.1915270174315
93,930.0,115.2673076923077,0.1,0.0,3.04474495,1.1101684594762905e-05,8.28564759322008e-20,15314003050.243158,61.81928932679946,260.4053085483367,391.2597480038476
94,940.0,115.38846153846154,0.1,0.0,3.0448552,1.1139843174315019e-05,8.809526988468822e-20,15313860499.420227,61.97597476503843,260.4059406240356,391.32808013942366
95,950.0,115.50961538461539,0.1,0.0,3.0449654500000003,1.1178132912087424e-05,9.36532533373654e-20,15313717461.501038,62.13316847677509,260.4065742868775,391.39652374686136
96,960.0,115.63076923076923,0.1,0.0,3.0450757,1.1216554258895564e-05,9.954912976966312e-20,15313573936.271515,62.290869876872854,260.40720954245495,391.46507913425313
97,970.0,115.75192307692308,0.1,0.0,3.04518595,1.1255107667104514e-05,1.058026543452655e-19,15313429921.635387,62.44908044331378,260.40784638784714,391.53374569181875
98,980.0,115.87307692307692,0.1,0.0,3.0452962,1.129379359063412e-05,1.1243469051442676e-19,15313285417.396164,62.60779955809532,260.4084848284749,391.6025237072881
99,990.0,115.99423076923077,0.1,0.0,3.04540645,1.1332612484964504e-05,1.1946726952363915e-19,15313140419.616083,62.76703070746,260.4091248613199,391.67141256016396
100,1000.0,116.11538461538461,0.1,0.0,3.0455167000000003,1.1371564807141337e-05,1.269236529746838e-19,15312994928.128521,62.92677322325966,260.40976649991745,391.74041340767815
101,1010.0,116.23653846153846,0.1,0.0,3.04562695,1.1410651015781264e-05,1.3482839858168322e-19,15312848939.050867,63.08703051229002,260.4104097410832,391.8095256107716
102,1020.0,116.3576923076923,0.1,0.0,3.0457372,1.1449871571077214e-05,1.4320742928159498e-19,15312702452.24563,63.24780185708375,260.4110545980452,391.8787502898333
103,1030.0,116.47884615384615,0.1,0.0,3.04584745,1.1489226934803975e-05,1.5208810586080536e-19,15312555467.576933,63.40908653362321,260.4117010674577,391.9480867878179
104,1040.0,116.6,0.1,0.0,3.0459577,1.1528717570323453e-05,1.6149930326789278e-19,15312407981.230568,63.57088784909916,260.41234914596635,392.0175344469795
105,1050.0,116.72115384615384,0.1,0.0,3.0460679500000003,1.1568343942590286e-05,1.7147149079044347e-19,15312259993.09887,63.73320503127505,260.4129988464188,392.08709434185715
106,1060.0,116.84230769230768,0.1,0.0,3.0461782,1.1608106518157245e-05,1.820368162819637e-19,15312111499.42068,63.89604131020505,260.4136501653048,392.1567657974103
107,1070.0,116.96346153846153,0.1,0.0,3.04628845,1.164800576518066e-05,1.9322919463333838e-19,15311962498.294691,64.05939786315625,260.41430311517774,392.22654985304627
108,1080.0,117.08461538461539,0.1,0.0,3.0463987,1.1688042153426104e-05,2.0508440069220813e-19,15311812989.654198,64.22327384712108,260.41495770037585,392.296446669963
