,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s low band,alpha_s high band,delta_path_loss low band,delta_path_loss high band,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K)
38,380.0,108.60384615384615,0.1,1e-05,2.7834399100196987,7.946067182507258e-06,1.1467916918932668e-10,2.811165272560514e-07,2.062584157734761e-05,0.9999943776852601,0.9995875682418227,1283351.2348782322,2.9403907759669083,2.9403907759669083
39,390.0,108.725,0.1,1e-05,2.783535212105728,7.973375043516876e-06,1.1772283820274758e-10,2.823757565110999e-07,2.0696698830817016e-05,0.9999943525008169,0.9995861516822327,1283343.3408478133,3.0051934586810045,3.0051934586810045
40,400.0,108.84615384615384,0.1,1e-05,2.7836305141407527,8.000776752524903e-06,1.2084024163718932e-10,2.8364924957738573e-07,2.0767714861935363e-05,0.9999943270310998,0.9995847319504159,1283335.4112659541,3.070245391123637,3.070245391123637
41,410.0,108.96730769230768,0.1,1e-05,2.7837258161247758,8.028272632056938e-06,1.2403298779503362e-10,2.8493187417403014e-07,2.08388880474263e-05,0.9999943013787537,0.9995833090788377,1283327.4458780494,3.135547076267638,3.135547076267638
42,420.0,109.08846153846154,0.1,1e-05,2.783821118057804,8.055863005746952e-06,1.2730271596566948e-10,2.8622842627300486e-07,2.0910614583662944e-05,0.9999942754478599,0.9995818751468974,1283319.4442954331,3.2011002572279073,3.2011002572279073
43,430.0,109.20961538461539,0.1,1e-05,2.783916419939841,8.083548198341158e-06,1.306510969378376e-10,2.875338211533208e-07,2.098249236514184e-05,0.999994249340112,0.9995804381933785,1283311.4062715936,3.266905415635835,3.266905415635835
44,440.0,109.33076923076923,0.1,1e-05,2.7840117217708924,8.11132853570185e-06,1.340798335189065e-10,2.888576869276534e-07,2.1054914917586068e-05,0.9999942228629491,0.9995789903510929,1283303.3312908781,3.332964265841062,3.332964265841062
45,450.0,109.45192307692308,0.1,1e-05,2.7841070235509626,8.139204344811213e-06,1.375906610611315e-10,2.901852163072763e-07,2.1127089210782e-05,0.9999941963125153,0.9995775474739919,1283295.2192515808,3.3992760330848832,3.3992760330848832
46,460.0,109.57307692307693,0.1,1e-05,2.7842023252800563,8.167175953775121e-06,1.4118534799497894e-10,2.9153084728594786e-07,2.119980253683295e-05,0.9999941694000523,0.9995760938228864,1283287.069648397,3.4658424116661624,3.4658424116661624
47,470.0,109.69423076923077,0.1,1e-05,2.7842976269581783,8.195243691827113e-06,1.4486569636958384e-10,2.928895235871521e-07,2.1272658344797527e-05,0.999994142226685,0.9995746373254688,1283278.8821173832,3.5326638497090115,3.5326638497090115
48,480.0,109.81538461538462,0.1,1e-05,2.784392928585335,8.223407889332135e-06,1.4863354240040024e-10,2.9425628005000755e-07,2.134565517574165e-05,0.9999941148917163,0.9995731780109177,1283270.6564334033,3.5997407891959314,3.5997407891959314
49,490.0,109.93653846153846,0.1,1e-05,2.784488230161529,8.251668877790552e-06,1.5249075702413118e-10,2.9564052895447783e-07,2.1418791587815032e-05,0.9999940872069015,0.9995717159080701,1283262.3921082222,3.66707366600901,3.66707366600901
50,500.0,110.0576923076923,0.1,1e-05,2.7845835316867666,8.280026989841965e-06,1.5643924646099507e-10,2.9704202575048845e-07,2.149245318779735e-05,0.9999940591771318,0.9995702433081171,1283254.0886604572,3.734664126663415,3.734664126663415
51,510.0,110.17884615384615,0.1,1e-05,2.7846788331610517,8.308482559269191e-06,1.6048095278440623e-10,2.9845109310796215e-07,2.1566248893826495e-05,0.9999940309959524,0.9995687680293691,1283245.7458792562,3.802512586653775,3.802512586653775
52,520.0,110.3,0.1,1e-05,2.78477413458439,8.337035921002108e-06,1.646178544981432e-10,2.9987701409507297e-07,2.1640561716787744e-05,0.9999940024777033,0.9995672824149352,1283237.3632942848,3.870620664819143,3.870620664819143
53,530.0,110.42115384615384,0.1,1e-05,2.7848694359567863,8.365687411121652e-06,1.6885196712106806e-10,3.0131487706334716e-07,2.1715003289411066e-05,0.9999939737206168,0.9995657942288342,1283228.9405725203,3.9389887565234045,3.9389887565234045
54,540.0,110.54230769230769,0.1,1e-05,2.784964737278245,8.394437366863798e-06,1.731853437794805e-10,3.0276916188191766e-07,2.1789572292121178e-05,0.9999939446350962,0.9995643034974574,1283220.4772557267,4.007617251312828,4.007617251312828
55,550.0,110.66346153846153,0.1,1e-05,2.7850600385487714,8.423286126623485e-06,1.7762007580716708e-10,3.042396330584054e-07,2.1864647864414174e-05,0.9999939152258511,0.9995628026413416,1283211.9728922667,4.076507731181528,4.076507731181528
56,560.0,110.78461538461538,0.1,1e-05,2.78515533976837,8.452234029958625e-06,1.8215829335322772e-10,3.0572145199876274e-07,2.193984567332904e-05,0.9999938855896531,0.9995612993438194,1283203.4271657718,4.145660565911067,4.145660565911067
57,570.0,110.90576923076924,0.1,1e-05,2.7852506409370457,8.481281417594034e-06,1.8680216599775158e-10,3.072190371555869e-07,2.2015164466284736e-05,0.9999938556381336,0.9995597936299424,1283194.8396363792,4.215076119624044,4.215076119624044
58,580.0,111.02692307692308,0.1,1e-05,2.7853459420548035,8.510428631425556e-06,1.915539033754065e-10,3.0873671922401206e-07,2.2090979551220722e-05,0.9999938252846792,0.9995582779968785,1283186.2097431882,4.284755938066085,4.284755938066085
59,590.0,111.14807692307693,0.1,1e-05,2.785441243121648,8.539676014524018e-06,1.9641575580703467e-10,3.1026512816539885e-07,2.216691058674495e-05,0.9999937947166896,0.9995567600481288,1283177.5371872305,4.354700365959376,4.354700365959376
60,600.0,111.26923076923077,0.1,1e-05,2.7855365441375852,8.569023911139228e-06,2.0139001493930283e-10,3.118131365763842e-07,2.2243330351722364e-05,0.9999937637567139,0.9995552323314426,1283168.8214215452,4.424910922475911,4.424910922475911
61,610.0,111.39038461538462,0.1,1e-05,2.785631845102618,8.598472666704126e-06,2.0647901439250786e-10,3.1337596145455973e-07,2.2319861148411495e-05,0.9999937325004118,0.9995537023974481,1283160.0620328826,4.495387933195281,4.495387933195281
62,620.0,111.51153846153846,0.1,1e-05,2.7857271460167525,8.628022627838801e-06,2.1168513041659637e-10,3.1495338223837507e-07,2.239650183859729e-05,0.9999937009521943,0.9995521702689097,1283151.258614175,4.566131718311459,4.566131718311459
63,630.0,111.63269230769231,0.1,1e-05,2.785822446879994,8.657674142354518e-06,2.1701078255547503e-10,3.165496283002727e-07,2.2473621432137485e-05,0.9999936690274747,0.9995506285689568,1283142.4106401533,4.637143761753308,4.637143761753308
64,640.0,111.75384615384615,0.1,1e-05,2.785917747692346,8.687427559257933e-06,2.224584343196935e-10,3.181644162984229e-07,2.2551215015838543e-05,0.9999936367319197,0.9995490773958532,1283133.5175934886,4.708425530394836,4.708425530394836
65,650.0,111.875,0.1,1e-05,2.7860130484538144,8.717283228755058e-06,2.2803059386757382e-10,3.197930629482868e-07,2.2628910125755983e-05,0.9999936041591945,0.9995475241955513,1283124.579087772,4.779977312290336,4.779977312290336
66,660.0,111.99615384615385,0.1,1e-05,2.7861083491644028,8.747241502255515e-06,2.337298146948512e-10,3.2143973750767687e-07,2.2706705719718763e-05,0.9999935712259145,0.9995459689888944,1283115.594620078,4.851799390340157,4.851799390340157
67,670.0,112.11730769230769,0.1,1e-05,2.7862036498241176,8.77730273237659e-06,2.3955869633292895e-10,3.231085216362439e-07,2.2784965844852407e-05,0.9999935378504471,0.9995444044982665,1283106.5635734156,4.92389319699752,4.92389319699752
68,680.0,112.23846153846154,0.1,1e-05,2.786298950432963,8.807467272947432e-06,2.4551988505578635e-10,3.2479040525971425e-07,2.2863321911605063e-05,0.9999935042129925,0.9995428380921323,1283097.4855826504,4.996258996892992,4.996258996892992
69,690.0,112.35961538461538,0.1,1e-05,2.7863942509909436,8.837735479013131e-06,2.51616074595659e-10,3.264938102160244e-07,2.294213551226399e-05,0.9999934701451153,0.9995412625419724,1283088.3600472729,5.068898197169538,5.068898197169538
70,700.0,112.48076923076923,0.1,1e-05,2.786489551498065,8.86810770683904e-06,2.5785000686753044e-10,3.282184014277427e-07,2.3021401947737747e-05,0.9999934356535168,0.9995396779417687,1283079.1863761616,5.1418121883830255,5.1418121883830255
71,710.0,112.60192307692307,0.1,1e-05,2.7865848519543306,8.898584313914804e-06,2.6422447270254475e-10,3.299595799336866e-07,2.3100756476551362e-05,0.999993400830176,0.999538091583024,1283069.9641067572,5.215001204217774,5.215001204217774
72,720.0,112.72307692307692,0.1,1e-05,2.786680152359746,8.929165658958717e-06,2.707423125903895e-10,3.317213286932942e-07,2.3180198193975034e-05,0.999993365595434,0.9995365034838332,1283060.6926651981,5.2884654735423915,5.2884654735423915
73,730.0,112.84423076923076,0.1,1e-05,2.786775452714317,8.959852101921871e-06,2.7740641743074936e-10,3.335033217163988e-07,2.3260083825769244e-05,0.9999933299558105,0.9995349065130072,1283051.371486755,5.362206353728113,5.362206353728113
74,740.0,112.96538461538461,0.1,1e-05,2.786870753018048,8.99064400399235e-06,2.8421972929390536e-10,3.353052362363234e-07,2.3340408813867748e-05,0.9999932939177612,0.9995333007617077,1283042.0000157445,5.436225185875532,5.436225185875532
75,750.0,113.08653846153847,0.1,1e-05,2.786966053270943,9.021541727599581e-06,2.91185242190539e-10,3.3712675281697696e-07,2.3420813478368894e-05,0.9999932574876745,0.999531693420206,1283032.577705431,5.510522168697418,5.510522168697418
76,760.0,113.20769230769231,0.1,1e-05,2.787061353473007,9.052545636418557e-06,2.98306002850849e-10,3.3896755545057573e-07,2.3501650944676875e-05,0.9999932206718707,0.9995300774293204,1283023.104017935,5.585098618992837,5.585098618992837
77,770.0,113.32884615384616,0.1,1e-05,2.7871566536242454,9.083656095374052e-06,3.055851115130462e-10,3.4083559302558026e-07,2.3582564038622356e-05,0.9999931833113732,0.9995284599292081,1283013.5781932399,5.65995471837249,5.65995471837249
78,780.0,113.45,0.1,1e-05,2.7872519537246627,9.114873470645032e-06,3.130257227212981e-10,3.4272220450950714e-07,2.366425501185785e-05,0.9999931455794014,0.9995268268814888,1283003.999713419,5.735092875263499,5.735092875263499
79,790.0,113.57115384615385,0.1,1e-05,2.7873472537742647,9.146198129668908e-06,3.20631046133214e-10,3.446311700330986e-07,2.374566494955983e-05,0.9999931074003534,0.9995251994544795,1282994.368069092,5.810512134353884,5.810512134353884
80,800.0,113.6923076923077,0.1,1e-05,2.7874425537730545,9.177630441145808e-06,3.284043473369591e-10,3.4655805778932083e-07,2.382784404111064e-05,0.9999930688628647,0.9995235566543721,1282984.6825322472,5.8862148733343185,5.8862148733343185
81,810.0,113.81346153846154,0.1,1e-05,2.787537853721038,9.209170775043042e-06,3.3634894867804953e-10,3.485146895881734e-07,2.391008857724363e-05,0.9999930297305006,0.9995219125486988,1282974.9423870225,5.962201232473749,5.962201232473749
82,820.0,113.93461538461538,0.1,1e-05,2.78763315361822,9.240819502599315e-06,3.444682300959496e-10,3.5049253373295147e-07,2.3992744583365108e-05,0.9999929901738943,0.9995202602202782,1282965.1470418524,6.038472449474298,6.038472449474298
83,830.0,114.05576923076923,0.1,1e-05,2.787728453464605,9.272576996329217e-06,3.5276562997050143e-10,3.524912331535581e-07,2.4075116812043822e-05,0.9999929502001869,0.9995186135674057,1282955.2959151769,6.115027550115367,6.115027550115367
84,840.0,114.17692307692307,0.1,1e-05,2.787823753260198,9.304443630027539e-06,3.612446459783296e-10,3.545183776299882e-07,2.4158585469313887e-05,0.999992909657584,0.9995169449992666,1282945.3882133507,6.191869946286817,6.191869946286817
85,850.0,114.29807692307692,0.1,1e-05,2.7879190530050044,9.336419778773718e-06,3.6990883595924305e-10,3.5656953367670306e-07,2.424176673105187e-05,0.9999928686347548,0.9995152821790374,1282935.4232666623,6.268998646786577,6.268998646786577
86,860.0,114.41923076923077,0.1,1e-05,2.788014352699028,9.368505818936155e-06,3.787618187927535e-10,3.5864428931349773e-07,2.4325689419367838e-05,0.9999928271399389,0.9995136045402555,1282925.4004169411,6.346415931145114,6.346415931145114
87,870.0,114.54038461538461,0.1,1e-05,2.7881096523422744,9.400702128176803e-06,3.8780727528478323e-10,3.607422373519436e-07,2.440966434807662e-05,0.9999927851812799,0.9995119258599915,1282915.3190174259,6.424121883663944,6.424121883663944
88,880.0,114.66153846153846,0.1,1e-05,2.7882049519347487,9.433009085455445e-06,3.9704894906464124e-10,3.628668553917525e-07,2.4494030582792947e-05,0.9999927426892266,0.9995102393602595,1282905.1783241986,6.502117665688776,6.502117665688776
89,890.0,114.7826923076923,0.1,1e-05,2.7883002514764543,9.465427071034288e-06,4.064906474923455e-10,3.6502153469596e-07,2.4578784094064627e-05,0.9999926995959542,0.9995085451216487,1282894.977498602,6.580404423504366,6.580404423504366
90,900.0,114.90384615384616,0.1,1e-05,2.7883955509673974,9.497956466482385e-06,4.1613624257639833e-10,3.671980779952813e-07,2.466392088945525e-05,0.9999926560654069,0.9995068432240077,1282884.7159310915,6.65898328841888,6.65898328841888
91,910.0,115.025,0.1,1e-05,2.7884908504075825,9.53059765468009e-06,4.2598967190205056e-10,3.694037212762554e-07,2.474910091525301e-05,0.9999926119528663,0.9995051404650843,1282874.3928099389,6.737854306227101,6.737854306227101
92,920.0,115.14615384615385,0.1,1e-05,2.7885861497970144,9.563351019823596e-06,4.3605493957020025e-10,3.716379464206313e-07,2.4834658671547365e-05,0.9999925672686945,0.9995034301582032,1282864.0073379304,6.81701858630847,6.81701858630847
93,930.0,115.2673076923077,0.1,1e-05,2.788681449135698,9.596216947429508e-06,4.463361171469586e-10,3.7390024105959677e-07,2.492059026784804e-05,0.999992522023139,0.999501712381174,1282853.5587322055,6.896477223310815,6.896477223310815
94,940.0,115.38846153846154,0.1,1e-05,2.7887767484236377,9.629195824339309e-06,4.5683734462398495e-10,3.761900987888797e-07,2.5006891850257546e-05,0.9999924762263279,0.9994999872110749,1282843.0462240907,6.9762312972354525,6.9762312972354525
95,950.0,115.50961538461539,0.1,1e-05,2.788872047660839,9.662288038723962e-06,4.675628313896833e-10,3.785107388764586e-07,2.509322811230949e-05,0.9999924298138765,0.9994982613507086,1282832.4689549867,7.056280816508691,7.056280816508691
96,960.0,115.63076923076923,0.1,1e-05,2.7889673468473055,9.695493980088394e-06,4.785168572113251e-10,3.808579020848854e-07,2.5180259397046397e-05,0.9999923828709688,0.9994965215998671,1282821.8261853529,7.136627893434127,7.136627893434127
97,970.0,115.75192307692308,0.1,1e-05,2.7890626459830434,9.728814039276219e-06,4.897037732282003e-10,3.832347747423903e-07,2.5267320116745564e-05,0.9999923353338789,0.9994947812636522,1282811.1170866461,7.217272514338936,7.217272514338936
98,980.0,115.87307692307692,0.1,1e-05,2.789157945068057,9.762248608474192e-06,5.011280029558835e-10,3.856444582213328e-07,2.535473804259199e-05,0.9999922871405799,0.9994930337899663,1282800.340743698,7.298215709176334,7.298215709176334
99,990.0,115.99423076923077,0.1,1e-05,2.7892532441023516,9.795798081216946e-06,5.127940433016695e-10,3.880863413409754e-07,2.5442836431008438e-05,0.9999922383032953,0.9994912727170076,1282789.4962584593,7.379459537180914,7.379459537180914
100,1000.0,116.11538461538461,0.1,1e-05,2.7893485430859317,9.829462852391556e-06,5.247064655913014e-10,3.905562153770899e-07,2.553095663062875e-05,0.9999921889061992,0.9994895112111505,1282778.582850529,7.461003952128236,7.461003952128236
101,1010.0,116.23653846153846,0.1,1e-05,2.7894438420188012,9.863243318242221e-06,5.368699166070644e-10,3.9306071634738934e-07,2.5619423101269413e-05,0.9999921388165723,0.999487742786525,1282767.5995541133,7.542849941540021,7.542849941540021
102,1020.0,116.3576923076923,0.1,1e-05,2.789539140900966,9.897139876374859e-06,5.492891196372992e-10,3.9559918659290123e-07,2.5708232268195385e-05,0.9999920880475678,0.9994859675146257,1282756.5454218404,7.624998478965262,7.624998478965262
103,1030.0,116.47884615384615,0.1,1e-05,2.789634439732431,9.931152925761915e-06,5.619688755374844e-10,3.98167440562424e-07,2.57973805921439e-05,0.9999920366828962,0.9994841854662381,1282745.419623338,7.707450524066494,7.707450524066494
104,1040.0,116.6,0.1,1e-05,2.7897297385132007,9.965282866746894e-06,5.74914063802915e-10,4.007719315080137e-07,2.5886864569182145e-05,0.9999919845934934,0.9994823967114407,1282734.221147957,7.790207022706152,7.790207022706152
105,1050.0,116.72115384615384,0.1,1e-05,2.7898250372432796,9.999530101049235e-06,5.881296436530774e-10,4.034084676564089e-07,2.5976360511123192e-05,0.9999919318631945,0.9994806077206708,1282722.949102223,7.873267883577644,7.873267883577644
106,1060.0,116.84230769230768,0.1,1e-05,2.7899203359226727,1.0033895031768952e-05,6.016206551278461e-10,4.060833587782896e-07,2.606650653050241e-05,0.999991878365805,0.9994788057383306,1282711.6024163994,7.956635052908187,7.956635052908187
107,1070.0,116.96346153846153,0.1,1e-05,2.790015634551385,1.0068378063391334e-05,6.15392220195517e-10,4.0879240800923467e-07,2.6156977897922854e-05,0.999991824185262,0.9994769972556815,1282700.1801380692,8.040309435673219,8.040309435673219
108,1080.0,117.08461538461539,0.1,1e-05,2.790110933129422,1.0102979601791854e-05,6.294495438728408e-10,4.1153494078253716e-07,2.6247771249135396e-05,0.9999917693350565,0.9994751823400085,1282688.681333709,8.124291923393393,8.124291923393393
109,1090.0,117.20576923076923,0.1,1e-05,2.7902062316567875,1.0137700054240767e-05,6.43797915357075e-10,4.1431708831436415e-07,2.6338883254387758e-05,0.9999917136925653,0.9994733610579066,1282677.104898534,8.208583394220813,8.208583394220813
110,1100.0,117.32692307692308,0.1,1e-05,2.7903015301334864,1.0172539829408048e-05,6.584427091702017e-10,4.1713468287980594e-07,2.643062533785039e-05,0.9999916573411426,0.9994715271842189,1282665.4498442612,8.293185719953538,8.293185719953538
111,1110.0,117.44807692307693,0.1,1e-05,2.7903968285595235,1.0207499337368155e-05,6.733893863153455e-10,4.199937153537651e-07,2.6522363710362956e-05,0.9999916001609718,0.9994696933880757,1282653.7150152703,8.378098741123294,8.378098741123294
112,1120.0,117.56923076923077,0.1,1e-05,2.790492126934905,1.024257898960479e-05,6.886434954455128e-10,4.228866869737329e-07,2.6614410956595508e-05,0.999991542302027,0.99946785342111,1282641.8994655171,8.463323296298856,8.463323296298856
113,1130.0,117.69038461538462,0.1,1e-05,2.7905874252596337,1.0277779199015872e-05,7.042106740447247e-10,4.258228248039684e-07,2.670676388286569e-05,0.9999914835797689,0.9994660073471954,1282630.0019912035,8.548860211024445,8.548860211024445
